Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
"611512 - - Of synthetic fibres, measuring per single yarn 67 decitex or more",,35.00,35.00,1,,,,European Union
611519 - - Of other textile materials,"26,329",35.00,35.00,1,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",,35.00,35.00,1,,,,European Union
611591 - - Of wool or fine animal hair,"1,097",35.00,35.00,1,,,,European Union
611592 - - Of cotton,"1,540",35.00,35.00,1,,,,European Union
611593 - - Of synthetic fibres,"20,556",35.00,35.00,1,,,,European Union
611599 - - Of other textile materials,"19,634",35.00,35.00,1,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber",456,38.50,38.50,1,,,,European Union
611691 - - Of wool or fine animal hair,,38.50,38.50,1,,,,European Union
611692 - - Of cotton,241,38.50,38.50,1,,,,European Union
611693 - - Of synthetic fibres,"7,207",38.50,38.50,1,,,,European Union
611699 - - Of other textile materials,"8,196",38.50,38.50,1,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","1,511",38.50,38.50,1,,,,European Union
"611720 - Ties, bow ties and cravats","4,270",38.50,38.50,1,,,,European Union
611780 - Other accessories,"11,883",38.50,38.50,1,,,,European Union
611790 - Parts,"101,153",38.50,38.50,1,,,,European Union
,1999,"517,773",40.00,40.00,114,,,,European Union
610110 - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610120 - Of cotton,,40.00,40.00,1,,,,European Union
610130 - Of man-made fibres,,40.00,40.00,1,,,,European Union
610190 - Of other textile materials,427,40.00,40.00,1,,,,European Union
610210 - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610220 - Of cotton,"2,238",40.00,40.00,1,,,,European Union
610230 - Of man-made fibres,,40.00,40.00,1,,,,European Union
610290 - Of other textile materials,"3,229",40.00,40.00,1,,,,European Union
610311 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610312 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610319 - - Of other textile materials,107,40.00,40.00,1,,,,European Union
610321 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610322 - - Of cotton,,40.00,40.00,1,,,,European Union
610323 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610329 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610331 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610332 - - Of cotton,,40.00,40.00,1,,,,European Union
610333 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610339 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610341 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610342 - - Of cotton,"8,266",40.00,40.00,1,,,,European Union
610343 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610349 - - Of other textile materials,849,40.00,40.00,1,,,,European Union
610411 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610412 - - Of cotton,,40.00,40.00,1,,,,European Union
610413 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610419 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610421 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610422 - - Of cotton,,40.00,40.00,1,,,,European Union
610423 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610429 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610431 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610432 - - Of cotton,,40.00,40.00,1,,,,European Union
610433 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610439 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610441 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610442 - - Of cotton,"69,700",40.00,40.00,1,,,,European Union
610443 - - Of synthetic fibres,"45,814",40.00,40.00,1,,,,European Union
610444 - - Of artificial fibres,,40.00,40.00,1,,,,European Union
610449 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610451 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610452 - - Of cotton,,40.00,40.00,1,,,,European Union
610453 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610459 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610461 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610462 - - Of cotton,,40.00,40.00,1,,,,European Union
610463 - - Of synthetic fibres,"1,383",40.00,40.00,1,,,,European Union
610469 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610510 - Of cotton,"20,068",40.00,40.00,1,,,,European Union
610520 - Of man-made fibres,,40.00,40.00,1,,,,European Union
610590 - Of other textile materials,"1,092",40.00,40.00,1,,,,European Union
610610 - Of cotton,,40.00,40.00,1,,,,European Union
610620 - Of man-made fibres,"8,318",40.00,40.00,1,,,,European Union
610690 - Of other textile materials,178,40.00,40.00,1,,,,European Union
610711 - - Of cotton,"21,362",40.00,40.00,1,,,,European Union
610712 - - Of man-made fibres,"2,215",40.00,40.00,1,,,,European Union
610719 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610721 - - Of cotton,,40.00,40.00,1,,,,European Union
610722 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610729 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610791 - - Of cotton,,40.00,40.00,1,,,,European Union
610792 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610799 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610811 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610819 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610821 - - Of cotton,,40.00,40.00,1,,,,European Union
610822 - - Of man-made fibres,200,40.00,40.00,1,,,,European Union
610829 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610831 - - Of cotton,,40.00,40.00,1,,,,European Union
610832 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610839 - - Of other textile materials,"1,307",40.00,40.00,1,,,,European Union
610891 - - Of cotton,,40.00,40.00,1,,,,European Union
610892 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610899 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610910 - Of cotton,"40,688",40.00,40.00,1,,,,European Union
610990 - Of other textile materials,"184,976",40.00,40.00,1,,,,European Union
611010 - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
611020 - Of cotton,"7,563",40.00,40.00,1,,,,European Union
611030 - Of man-made fibres,"38,249",40.00,40.00,1,,,,European Union
611090 - Of other textile materials,"8,575",40.00,40.00,1,,,,European Union
611110 - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
611120 - Of cotton,"1,510",40.00,40.00,1,,,,European Union
611130 - Of synthetic fibres,,40.00,40.00,1,,,,European Union
611190 - Of other textile materials,,40.00,40.00,1,,,,European Union
611211 - - Of cotton,,40.00,40.00,1,,,,European Union
611212 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
611219 - - Of other textile materials,,40.00,40.00,1,,,,European Union
611220 - Ski suits,274,40.00,40.00,1,,,,European Union
611231 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
611239 - - Of other textile materials,,40.00,40.00,1,,,,European Union
611241 - - Of synthetic fibres,"4,358",40.00,40.00,1,,,,European Union
611249 - - Of other textile materials,,40.00,40.00,1,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading No. 59.03, 59.06 or 59.07",704,40.00,40.00,1,,,,European Union
611410 - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
611420 - Of cotton,,40.00,40.00,1,,,,European Union
611430 - Of man-made fibres,,40.00,40.00,1,,,,European Union
611490 - Of other textile materials,99,40.00,40.00,1,,,,European Union
"611511 - - Of synthetic fibres, measuring per single yarn less than 67 decitex",,40.00,40.00,1,,,,European Union
"611512 - - Of synthetic fibres, measuring per single yarn 67 decitex or more",,40.00,40.00,1,,,,European Union
611519 - - Of other textile materials,,40.00,40.00,1,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","1,242",40.00,40.00,1,,,,European Union
611591 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
611592 - - Of cotton,244,40.00,40.00,1,,,,European Union
611593 - - Of synthetic fibres,"15,162",40.00,40.00,1,,,,European Union
611599 - - Of other textile materials,"18,582",40.00,40.00,1,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber",,40.00,40.00,1,,,,European Union
611691 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
611692 - - Of cotton,838,40.00,40.00,1,,,,European Union
611693 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
611699 - - Of other textile materials,,40.00,40.00,1,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like",,40.00,40.00,1,,,,European Union
"611720 - Ties, bow ties and cravats",,40.00,40.00,1,,,,European Union
611780 - Other accessories,"2,364",40.00,40.00,1,,,,European Union
611790 - Parts,"5,593",40.00,40.00,1,,,,European Union
,1998,"534,868",40.00,40.00,114,,,,European Union
610110 - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610120 - Of cotton,,40.00,40.00,1,,,,European Union
610130 - Of man-made fibres,,40.00,40.00,1,,,,European Union
610190 - Of other textile materials,"82,959",40.00,40.00,1,,,,European Union
610210 - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610220 - Of cotton,,40.00,40.00,1,,,,European Union
610230 - Of man-made fibres,,40.00,40.00,1,,,,European Union
610290 - Of other textile materials,186,40.00,40.00,1,,,,European Union
610311 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610312 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610319 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610321 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610322 - - Of cotton,,40.00,40.00,1,,,,European Union
610323 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610329 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610331 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610332 - - Of cotton,"8,087",40.00,40.00,1,,,,European Union
610333 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610339 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610341 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610342 - - Of cotton,208,40.00,40.00,1,,,,European Union
610343 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610349 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610411 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610412 - - Of cotton,,40.00,40.00,1,,,,European Union
610413 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610419 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610421 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610422 - - Of cotton,,40.00,40.00,1,,,,European Union
610423 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610429 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610431 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610432 - - Of cotton,,40.00,40.00,1,,,,European Union
610433 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610439 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610441 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610442 - - Of cotton,,40.00,40.00,1,,,,European Union
610443 - - Of synthetic fibres,836,40.00,40.00,1,,,,European Union
610444 - - Of artificial fibres,,40.00,40.00,1,,,,European Union
610449 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610451 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610452 - - Of cotton,,40.00,40.00,1,,,,European Union
610453 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610459 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610461 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
610462 - - Of cotton,,40.00,40.00,1,,,,European Union
610463 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
610469 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610510 - Of cotton,"59,672",40.00,40.00,1,,,,European Union
610520 - Of man-made fibres,,40.00,40.00,1,,,,European Union
610590 - Of other textile materials,"13,104",40.00,40.00,1,,,,European Union
610610 - Of cotton,,40.00,40.00,1,,,,European Union
610620 - Of man-made fibres,,40.00,40.00,1,,,,European Union
610690 - Of other textile materials,,40.00,40.00,1,,,,European Union
610711 - - Of cotton,,40.00,40.00,1,,,,European Union
610712 - - Of man-made fibres,237,40.00,40.00,1,,,,European Union
610719 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610721 - - Of cotton,"40,399",40.00,40.00,1,,,,European Union
610722 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610729 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610791 - - Of cotton,,40.00,40.00,1,,,,European Union
610792 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610799 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610811 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610819 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610821 - - Of cotton,,40.00,40.00,1,,,,European Union
610822 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610829 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610831 - - Of cotton,,40.00,40.00,1,,,,European Union
610832 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610839 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610891 - - Of cotton,,40.00,40.00,1,,,,European Union
610892 - - Of man-made fibres,,40.00,40.00,1,,,,European Union
610899 - - Of other textile materials,,40.00,40.00,1,,,,European Union
610910 - Of cotton,"97,090",40.00,40.00,1,,,,European Union
610990 - Of other textile materials,"15,935",40.00,40.00,1,,,,European Union
611010 - Of wool or fine animal hair,"3,057",40.00,40.00,1,,,,European Union
611020 - Of cotton,"2,716",40.00,40.00,1,,,,European Union
611030 - Of man-made fibres,"5,812",40.00,40.00,1,,,,European Union
611090 - Of other textile materials,,40.00,40.00,1,,,,European Union
611110 - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
611120 - Of cotton,181,40.00,40.00,1,,,,European Union
611130 - Of synthetic fibres,,40.00,40.00,1,,,,European Union
611190 - Of other textile materials,,40.00,40.00,1,,,,European Union
611211 - - Of cotton,,40.00,40.00,1,,,,European Union
611212 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
611219 - - Of other textile materials,748,40.00,40.00,1,,,,European Union
611220 - Ski suits,,40.00,40.00,1,,,,European Union
611231 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
611239 - - Of other textile materials,,40.00,40.00,1,,,,European Union
611241 - - Of synthetic fibres,"18,505",40.00,40.00,1,,,,European Union
611249 - - Of other textile materials,,40.00,40.00,1,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading No. 59.03, 59.06 or 59.07","7,245",40.00,40.00,1,,,,European Union
611410 - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
611420 - Of cotton,"83,425",40.00,40.00,1,,,,European Union
611430 - Of man-made fibres,,40.00,40.00,1,,,,European Union
611490 - Of other textile materials,"6,932",40.00,40.00,1,,,,European Union
"611511 - - Of synthetic fibres, measuring per single yarn less than 67 decitex",,40.00,40.00,1,,,,European Union
"611512 - - Of synthetic fibres, measuring per single yarn 67 decitex or more",,40.00,40.00,1,,,,European Union
611519 - - Of other textile materials,,40.00,40.00,1,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",,40.00,40.00,1,,,,European Union
611591 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
611592 - - Of cotton,"3,103",40.00,40.00,1,,,,European Union
611593 - - Of synthetic fibres,"11,103",40.00,40.00,1,,,,European Union
611599 - - Of other textile materials,,40.00,40.00,1,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber",999,40.00,40.00,1,,,,European Union
611691 - - Of wool or fine animal hair,,40.00,40.00,1,,,,European Union
611692 - - Of cotton,15,40.00,40.00,1,,,,European Union
611693 - - Of synthetic fibres,,40.00,40.00,1,,,,European Union
611699 - - Of other textile materials,"2,034",40.00,40.00,1,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like",330,40.00,40.00,1,,,,European Union
"611720 - Ties, bow ties and cravats","26,372",40.00,40.00,1,,,,European Union
611780 - Other accessories,"11,763",40.00,40.00,1,,,,European Union
611790 - Parts,"31,817",40.00,40.00,1,,,,European Union
,1997,"534,186",45.00,45.00,114,,,,European Union
610110 - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610120 - Of cotton,,45.00,45.00,1,,,,European Union
610130 - Of man-made fibres,,45.00,45.00,1,,,,European Union
610190 - Of other textile materials,,45.00,45.00,1,,,,European Union
610210 - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610220 - Of cotton,,45.00,45.00,1,,,,European Union
610230 - Of man-made fibres,,45.00,45.00,1,,,,European Union
610290 - Of other textile materials,,45.00,45.00,1,,,,European Union
610311 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610312 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
610319 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610321 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610322 - - Of cotton,"22,050",45.00,45.00,1,,,,European Union
610323 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
610329 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610331 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610332 - - Of cotton,,45.00,45.00,1,,,,European Union
610333 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
610339 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610341 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610342 - - Of cotton,,45.00,45.00,1,,,,European Union
610343 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
610349 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610411 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610412 - - Of cotton,,45.00,45.00,1,,,,European Union
610413 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
610419 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610421 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610422 - - Of cotton,,45.00,45.00,1,,,,European Union
610423 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
610429 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610431 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610432 - - Of cotton,,45.00,45.00,1,,,,European Union
610433 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
610439 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610441 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610442 - - Of cotton,,45.00,45.00,1,,,,European Union
610443 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
610444 - - Of artificial fibres,,45.00,45.00,1,,,,European Union
610449 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610451 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610452 - - Of cotton,,45.00,45.00,1,,,,European Union
610453 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
610459 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610461 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
610462 - - Of cotton,,45.00,45.00,1,,,,European Union
610463 - - Of synthetic fibres,"23,459",45.00,45.00,1,,,,European Union
610469 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610510 - Of cotton,"18,341",45.00,45.00,1,,,,European Union
610520 - Of man-made fibres,35,45.00,45.00,1,,,,European Union
610590 - Of other textile materials,,45.00,45.00,1,,,,European Union
610610 - Of cotton,,45.00,45.00,1,,,,European Union
610620 - Of man-made fibres,,45.00,45.00,1,,,,European Union
610690 - Of other textile materials,,45.00,45.00,1,,,,European Union
610711 - - Of cotton,,45.00,45.00,1,,,,European Union
610712 - - Of man-made fibres,"1,786",45.00,45.00,1,,,,European Union
610719 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610721 - - Of cotton,,45.00,45.00,1,,,,European Union
610722 - - Of man-made fibres,,45.00,45.00,1,,,,European Union
610729 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610791 - - Of cotton,,45.00,45.00,1,,,,European Union
610792 - - Of man-made fibres,,45.00,45.00,1,,,,European Union
610799 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610811 - - Of man-made fibres,,45.00,45.00,1,,,,European Union
610819 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610821 - - Of cotton,,45.00,45.00,1,,,,European Union
610822 - - Of man-made fibres,,45.00,45.00,1,,,,European Union
610829 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610831 - - Of cotton,,45.00,45.00,1,,,,European Union
610832 - - Of man-made fibres,,45.00,45.00,1,,,,European Union
610839 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610891 - - Of cotton,"2,155",45.00,45.00,1,,,,European Union
610892 - - Of man-made fibres,,45.00,45.00,1,,,,European Union
610899 - - Of other textile materials,,45.00,45.00,1,,,,European Union
610910 - Of cotton,"16,445",45.00,45.00,1,,,,European Union
610990 - Of other textile materials,"1,716",45.00,45.00,1,,,,European Union
611010 - Of wool or fine animal hair,"122,711",45.00,45.00,1,,,,European Union
611020 - Of cotton,,45.00,45.00,1,,,,European Union
611030 - Of man-made fibres,,45.00,45.00,1,,,,European Union
611090 - Of other textile materials,"83,106",45.00,45.00,1,,,,European Union
611110 - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
611120 - Of cotton,"22,305",45.00,45.00,1,,,,European Union
611130 - Of synthetic fibres,,45.00,45.00,1,,,,European Union
611190 - Of other textile materials,,45.00,45.00,1,,,,European Union
611211 - - Of cotton,423,45.00,45.00,1,,,,European Union
611212 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
611219 - - Of other textile materials,,45.00,45.00,1,,,,European Union
611220 - Ski suits,,45.00,45.00,1,,,,European Union
611231 - - Of synthetic fibres,689,45.00,45.00,1,,,,European Union
611239 - - Of other textile materials,,45.00,45.00,1,,,,European Union
611241 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
611249 - - Of other textile materials,,45.00,45.00,1,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading No. 59.03, 59.06 or 59.07",118,45.00,45.00,1,,,,European Union
611410 - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
611420 - Of cotton,,45.00,45.00,1,,,,European Union
611430 - Of man-made fibres,,45.00,45.00,1,,,,European Union
611490 - Of other textile materials,"2,608",45.00,45.00,1,,,,European Union
"611511 - - Of synthetic fibres, measuring per single yarn less than 67 decitex",,45.00,45.00,1,,,,European Union
"611512 - - Of synthetic fibres, measuring per single yarn 67 decitex or more",,45.00,45.00,1,,,,European Union
611519 - - Of other textile materials,,45.00,45.00,1,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",,45.00,45.00,1,,,,European Union
611591 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
611592 - - Of cotton,"8,223",45.00,45.00,1,,,,European Union
611593 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
611599 - - Of other textile materials,,45.00,45.00,1,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber",,45.00,45.00,1,,,,European Union
611691 - - Of wool or fine animal hair,,45.00,45.00,1,,,,European Union
611692 - - Of cotton,,45.00,45.00,1,,,,European Union
611693 - - Of synthetic fibres,,45.00,45.00,1,,,,European Union
611699 - - Of other textile materials,,45.00,45.00,1,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like",,45.00,45.00,1,,,,European Union
"611720 - Ties, bow ties and cravats",412,45.00,45.00,1,,,,European Union
611780 - Other accessories,"23,369",45.00,45.00,1,,,,European Union
611790 - Parts,"184,235",45.00,45.00,1,,,,European Union
,1996,"526,246",52.00,52.00,114,,,,European Union
610110 - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610120 - Of cotton,,52.00,52.00,1,,,,European Union
610130 - Of man-made fibres,,52.00,52.00,1,,,,European Union
610190 - Of other textile materials,113,52.00,52.00,1,,,,European Union
610210 - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610220 - Of cotton,,52.00,52.00,1,,,,European Union
610230 - Of man-made fibres,,52.00,52.00,1,,,,European Union
610290 - Of other textile materials,,52.00,52.00,1,,,,European Union
610311 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610312 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
610319 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610321 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610322 - - Of cotton,,52.00,52.00,1,,,,European Union
610323 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
610329 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610331 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610332 - - Of cotton,,52.00,52.00,1,,,,European Union
610333 - - Of synthetic fibres,41,52.00,52.00,1,,,,European Union
610339 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610341 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610342 - - Of cotton,282,52.00,52.00,1,,,,European Union
610343 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
610349 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610411 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610412 - - Of cotton,,52.00,52.00,1,,,,European Union
610413 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
610419 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610421 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610422 - - Of cotton,,52.00,52.00,1,,,,European Union
610423 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
610429 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610431 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610432 - - Of cotton,,52.00,52.00,1,,,,European Union
610433 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
610439 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610441 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610442 - - Of cotton,,52.00,52.00,1,,,,European Union
610443 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
610444 - - Of artificial fibres,,52.00,52.00,1,,,,European Union
610449 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610451 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610452 - - Of cotton,,52.00,52.00,1,,,,European Union
610453 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
610459 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610461 - - Of wool or fine animal hair,,52.00,52.00,1,,,,European Union
610462 - - Of cotton,,52.00,52.00,1,,,,European Union
610463 - - Of synthetic fibres,,52.00,52.00,1,,,,European Union
610469 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610510 - Of cotton,,52.00,52.00,1,,,,European Union
610520 - Of man-made fibres,,52.00,52.00,1,,,,European Union
610590 - Of other textile materials,,52.00,52.00,1,,,,European Union
610610 - Of cotton,,52.00,52.00,1,,,,European Union
610620 - Of man-made fibres,,52.00,52.00,1,,,,European Union
610690 - Of other textile materials,"8,637",52.00,52.00,1,,,,European Union
610711 - - Of cotton,,52.00,52.00,1,,,,European Union
610712 - - Of man-made fibres,,52.00,52.00,1,,,,European Union
610719 - - Of other textile materials,,52.00,52.00,1,,,,European Union
610721 - - Of cotton,,52.00,52.00,1,,,,European Union
610722 - - Of man-made fibres,,52.00,52.00,1,,,,European Union
