Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
610442 -- Of cotton,"104,318,150",12.00,9.60,1,,1,,India
610443 -- Of synthetic fibres,"25,739,514",12.00,9.60,1,,1,,India
610444 -- Of artificial fibres,"26,535,348",12.00,9.60,1,,1,,India
610449 -- Of other textile materials,"7,799,070",12.00,9.60,1,,1,,India
610451 -- Of wool or fine animal hair,"525,967",12.00,9.60,1,,1,,India
610452 -- Of cotton,"16,490,453",12.00,9.60,1,,1,,India
610453 -- Of synthetic fibres,"3,555,892",12.00,9.60,1,,1,,India
610459 -- Of other textile materials,"2,258,868",12.00,9.60,1,,1,,India
610461 -- Of wool or fine animal hair,"104,038",12.00,9.60,1,,1,,India
610462 -- Of cotton,"122,278,542",12.00,9.60,1,,1,,India
610463 -- Of synthetic fibres,"6,883,885",12.00,9.60,1,,1,,India
610469 -- Of other textile materials,"3,664,969",12.00,9.60,1,,1,,India
610510 - Of cotton,"208,878,189",12.00,9.60,1,,1,,India
610520 - Of man-made fibres,"2,551,244",12.00,9.60,2,,2,,India
610590 - Of other textile materials,"594,259",12.00,9.60,2,,2,,India
610610 - Of cotton,"123,519,398",12.00,9.60,1,,1,,India
610620 - Of man-made fibres,"28,114,266",12.00,9.60,1,,1,,India
610690 - Of other textile materials,"2,711,073",12.00,9.60,4,,4,,India
610711 -- Of cotton,"93,205,494",12.00,9.60,1,,1,,India
610712 -- Of man-made fibres,"531,466",12.00,9.60,1,,1,,India
610719 -- Of other textile materials,"187,823",12.00,9.60,1,,1,,India
610721 -- Of cotton,"105,692,027",12.00,9.60,1,,1,,India
610722 -- Of man-made fibres,"1,250,907",12.00,9.60,1,,1,,India
610729 -- Of other textile materials,"148,401",12.00,9.60,1,,1,,India
610791 -- Of cotton,"1,800,218",12.00,9.60,1,,1,,India
610799 -- Of other textile materials,"239,744",12.00,9.60,1,,1,,India
610811 -- Of man-made fibres,"964,294",12.00,9.60,1,,1,,India
610819 -- Of other textile materials,"200,030",12.00,9.60,1,,1,,India
610821 -- Of cotton,"38,240,286",12.00,9.60,1,,1,,India
610822 -- Of man-made fibres,"2,662,103",12.00,9.60,1,,1,,India
610829 -- Of other textile materials,"470,078",12.00,9.60,1,,1,,India
610831 -- Of cotton,"191,326,530",12.00,9.60,1,,1,,India
610832 -- Of man-made fibres,"6,299,426",12.00,9.60,1,,1,,India
610839 -- Of other textile materials,"341,444",12.00,9.60,1,,1,,India
610891 -- Of cotton,"4,569,017",12.00,9.60,1,,1,,India
610892 -- Of man-made fibres,"591,628",12.00,9.60,1,,1,,India
610899 -- Of other textile materials,"123,498",12.00,9.60,1,,1,,India
610910 - Of cotton,"903,244,412",12.00,9.60,1,,1,,India
610990 - Of other textile materials,"68,672,121",12.00,9.60,2,,2,,India
611011 -- Of wool,"7,104,239",11.50,9.20,3,,3,,India
611012 -- Of Kashmir (cashmere) goats,"104,623",12.00,9.60,2,,2,,India
611019 -- Other,"1,011,316",12.00,9.60,2,,2,,India
611020 - Of cotton,"217,338,737",12.00,9.60,3,,3,,India
611030 - Of man-made fibres,"30,122,908",12.00,9.60,3,,3,,India
611090 - Of other textile materials,"2,951,903",12.00,9.60,2,,2,,India
611120 - Of cotton,"242,803,303",10.45,8.35,2,,2,,India
611130 - Of synthetic fibres,"1,992,091",10.45,8.35,2,,2,,India
611190 - Of other textile materials,"2,301,213",10.97,8.77,3,,3,,India
611211 -- Of cotton,"9,769,724",12.00,9.60,1,,1,,India
611212 -- Of synthetic fibres,"672,962",12.00,9.60,1,,1,,India
611219 -- Of other textile materials,"19,725",12.00,9.60,1,,1,,India
611220 - Ski suits,"106,307",12.00,9.60,1,,1,,India
611231 -- Of synthetic fibres,"128,551",10.00,8.00,2,,2,,India
611239 -- Of other textile materials,"142,541",10.00,8.00,2,,2,,India
611241 -- Of synthetic fibres,"357,312",10.00,8.00,2,,2,,India
611249 -- Of other textile materials,"130,681",10.00,8.00,2,,2,,India
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","354,793",10.00,8.00,2,,2,,India
611420 - Of cotton,"40,698,196",12.00,9.60,1,,1,,India
611430 - Of man-made fibres,"13,906,748",12.00,9.60,1,,1,,India
611490 - Of other textile materials,"3,516,874",12.00,9.60,1,,1,,India
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","77,061",10.00,8.00,2,,2,,India
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","9,688",12.00,9.60,1,,1,,India
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","62,306",12.00,9.60,1,,1,,India
611529 -- Of other textile materials,"1,509,220",12.00,9.60,1,,1,,India
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","350,687",12.00,9.60,3,,3,,India
611594 -- Of wool or fine animal hair,"313,534",12.00,9.60,1,,1,,India
611595 -- Of cotton,"21,768,249",12.00,9.60,1,,1,,India
611596 -- Of synthetic fibres,"1,526,091",12.00,9.60,3,,3,,India
611599 -- Of other textile materials,"373,112",12.00,9.60,1,,1,,India
"611610 - Impregnated, coated or covered with plastics or rubber","5,286,719",8.45,6.75,2,,2,,India
611691 -- Of wool or fine animal hair,"30,471",8.90,7.10,1,,1,,India
611692 -- Of cotton,"2,164,323",8.90,7.10,1,,1,,India
611693 -- Of synthetic fibres,"9,625,958",8.90,7.10,1,,1,,India
611699 -- Of other textile materials,"191,066",8.90,7.10,1,,1,,India
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","19,769,240",12.00,9.60,1,,1,,India
611780 - Other accessories,"1,673,198",10.00,8.00,2,,2,,India
611790 - Parts,"678,182",12.00,9.60,1,,1,,India
,2010,"2,515,715,626",11.60,11.60,147,,,,India
610120 - Of cotton,"6,825,260",12.00,12.00,2,,,,India
610130 - Of man-made fibres,"950,288",12.00,12.00,2,,,,India
610190 - Of other textile materials,"968,994",12.00,12.00,2,,,,India
610210 - Of wool or fine animal hair,"586,848",12.00,12.00,2,,,,India
610220 - Of cotton,"20,453,960",12.00,12.00,2,,,,India
610230 - Of man-made fibres,"1,413,594",12.00,12.00,2,,,,India
610290 - Of other textile materials,"162,120",12.00,12.00,2,,,,India
610310 - Suits,"250,637",12.00,12.00,2,,,,India
610322 -- Of cotton,"2,938,825",12.00,12.00,1,,,,India
610323 -- Of synthetic fibres,"256,284",12.00,12.00,1,,,,India
610329 -- Of other textile materials,"129,693",12.00,12.00,1,,,,India
610331 -- Of wool or fine animal hair,"229,452",12.00,12.00,1,,,,India
610332 -- Of cotton,"2,692,099",12.00,12.00,1,,,,India
610333 -- Of synthetic fibres,"652,483",12.00,12.00,1,,,,India
610339 -- Of other textile materials,"802,075",12.00,12.00,1,,,,India
610341 -- Of wool or fine animal hair,"320,846",12.00,12.00,1,,,,India
610342 -- Of cotton,"24,812,451",12.00,12.00,1,,,,India
610343 -- Of synthetic fibres,"3,097,087",12.00,12.00,1,,,,India
610349 -- Of other textile materials,"352,106",12.00,12.00,1,,,,India
610413 -- Of synthetic fibres,"2,204,838",12.00,12.00,1,,,,India
610419 -- Of other textile materials,"2,407,763",12.00,12.00,2,,,,India
610422 -- Of cotton,"4,808,937",12.00,12.00,1,,,,India
610423 -- Of synthetic fibres,"1,449,626",12.00,12.00,1,,,,India
610429 -- Of other textile materials,"614,396",12.00,12.00,2,,,,India
610431 -- Of wool or fine animal hair,"605,169",12.00,12.00,1,,,,India
610432 -- Of cotton,"4,722,939",12.00,12.00,1,,,,India
610433 -- Of synthetic fibres,"888,405",12.00,12.00,1,,,,India
610439 -- Of other textile materials,"887,105",12.00,12.00,1,,,,India
610441 -- Of wool or fine animal hair,"1,082,116",12.00,12.00,1,,,,India
610442 -- Of cotton,"95,901,165",12.00,12.00,1,,,,India
610443 -- Of synthetic fibres,"19,002,292",12.00,12.00,1,,,,India
610444 -- Of artificial fibres,"27,523,083",12.00,12.00,1,,,,India
610449 -- Of other textile materials,"7,478,698",12.00,12.00,1,,,,India
610451 -- Of wool or fine animal hair,"357,502",12.00,12.00,1,,,,India
610452 -- Of cotton,"15,761,168",12.00,12.00,1,,,,India
610453 -- Of synthetic fibres,"2,928,153",12.00,12.00,1,,,,India
610459 -- Of other textile materials,"1,374,936",12.00,12.00,1,,,,India
610461 -- Of wool or fine animal hair,"184,630",12.00,12.00,1,,,,India
610462 -- Of cotton,"105,991,969",12.00,12.00,1,,,,India
610463 -- Of synthetic fibres,"5,103,401",12.00,12.00,1,,,,India
610469 -- Of other textile materials,"3,521,536",12.00,12.00,1,,,,India
610510 - Of cotton,"186,877,433",12.00,12.00,1,,,,India
610520 - Of man-made fibres,"2,536,422",12.00,12.00,2,,,,India
610590 - Of other textile materials,"343,118",12.00,12.00,2,,,,India
610610 - Of cotton,"109,457,150",12.00,12.00,1,,,,India
610620 - Of man-made fibres,"28,802,781",12.00,12.00,1,,,,India
610690 - Of other textile materials,"3,324,113",12.00,12.00,4,,,,India
610711 -- Of cotton,"69,729,102",12.00,12.00,1,,,,India
610712 -- Of man-made fibres,"1,366,280",12.00,12.00,1,,,,India
610719 -- Of other textile materials,"43,841",12.00,12.00,1,,,,India
610721 -- Of cotton,"88,816,677",12.00,12.00,1,,,,India
610722 -- Of man-made fibres,"918,326",12.00,12.00,1,,,,India
610729 -- Of other textile materials,"246,076",12.00,12.00,1,,,,India
610791 -- Of cotton,"1,676,918",12.00,12.00,1,,,,India
610799 -- Of other textile materials,"107,528",12.00,12.00,1,,,,India
610811 -- Of man-made fibres,"349,640",12.00,12.00,1,,,,India
610819 -- Of other textile materials,"306,595",12.00,12.00,1,,,,India
610821 -- Of cotton,"28,662,204",12.00,12.00,1,,,,India
610822 -- Of man-made fibres,"1,855,622",12.00,12.00,1,,,,India
610829 -- Of other textile materials,"40,672",12.00,12.00,1,,,,India
610831 -- Of cotton,"168,621,603",12.00,12.00,1,,,,India
610832 -- Of man-made fibres,"6,078,838",12.00,12.00,1,,,,India
610839 -- Of other textile materials,"486,479",12.00,12.00,1,,,,India
610891 -- Of cotton,"4,247,583",12.00,12.00,1,,,,India
610892 -- Of man-made fibres,"414,520",12.00,12.00,1,,,,India
610899 -- Of other textile materials,"181,303",12.00,12.00,1,,,,India
610910 - Of cotton,"808,762,481",12.00,12.00,1,,,,India
610990 - Of other textile materials,"70,548,000",12.00,12.00,2,,,,India
611011 -- Of wool,"5,435,622",11.50,11.50,3,,,,India
611012 -- Of Kashmir (cashmere) goats,"527,576",12.00,12.00,2,,,,India
611019 -- Other,"1,217,351",12.00,12.00,2,,,,India
611020 - Of cotton,"210,657,150",12.00,12.00,3,,,,India
611030 - Of man-made fibres,"33,749,419",12.00,12.00,3,,,,India
611090 - Of other textile materials,"2,913,133",12.00,12.00,2,,,,India
611120 - Of cotton,"182,137,379",10.45,10.45,2,,,,India
611130 - Of synthetic fibres,"1,573,526",10.45,10.45,2,,,,India
611190 - Of other textile materials,"1,489,689",10.97,10.97,3,,,,India
611211 -- Of cotton,"5,354,317",12.00,12.00,1,,,,India
611212 -- Of synthetic fibres,"396,623",12.00,12.00,1,,,,India
611219 -- Of other textile materials,"77,911",12.00,12.00,1,,,,India
611220 - Ski suits,"35,582",12.00,12.00,1,,,,India
611231 -- Of synthetic fibres,"69,056",10.00,10.00,2,,,,India
611239 -- Of other textile materials,"27,044",10.00,10.00,2,,,,India
611241 -- Of synthetic fibres,"458,918",10.00,10.00,2,,,,India
611249 -- Of other textile materials,"153,768",10.00,10.00,2,,,,India
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","1,194,959",10.00,10.00,2,,,,India
611420 - Of cotton,"35,676,257",12.00,12.00,1,,,,India
611430 - Of man-made fibres,"12,313,393",12.00,12.00,1,,,,India
611490 - Of other textile materials,"2,556,467",12.00,12.00,1,,,,India
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","555,813",10.00,10.00,2,,,,India
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","32,201",12.00,12.00,1,,,,India
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","25,931",12.00,12.00,1,,,,India
611529 -- Of other textile materials,"971,049",12.00,12.00,1,,,,India
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","212,324",12.00,12.00,3,,,,India
611594 -- Of wool or fine animal hair,"370,666",12.00,12.00,1,,,,India
611595 -- Of cotton,"17,536,558",12.00,12.00,1,,,,India
611596 -- Of synthetic fibres,"868,744",12.00,12.00,3,,,,India
611599 -- Of other textile materials,"354,916",12.00,12.00,1,,,,India
"611610 - Impregnated, coated or covered with plastics or rubber","4,717,848",8.45,8.45,2,,,,India
611691 -- Of wool or fine animal hair,"15,193",8.90,8.90,1,,,,India
611692 -- Of cotton,"1,780,481",8.90,8.90,1,,,,India
611693 -- Of synthetic fibres,"6,096,947",8.90,8.90,1,,,,India
611699 -- Of other textile materials,"174,117",8.90,8.90,1,,,,India
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","24,132,022",12.00,12.00,1,,,,India
611780 - Other accessories,"1,804,039",10.00,10.00,2,,,,India
611790 - Parts,"555,402",12.00,12.00,1,,,,India
,2009,"2,663,116,105",11.60,11.60,147,,,,India
610120 - Of cotton,"5,847,518",12.00,12.00,2,,,,India
610130 - Of man-made fibres,"928,351",12.00,12.00,2,,,,India
610190 - Of other textile materials,"282,238",12.00,12.00,2,,,,India
610210 - Of wool or fine animal hair,"589,094",12.00,12.00,2,,,,India
610220 - Of cotton,"24,558,899",12.00,12.00,2,,,,India
610230 - Of man-made fibres,"1,809,753",12.00,12.00,2,,,,India
610290 - Of other textile materials,"197,852",12.00,12.00,2,,,,India
610310 - Suits,"91,680",12.00,12.00,2,,,,India
610322 -- Of cotton,"4,164,887",12.00,12.00,1,,,,India
610323 -- Of synthetic fibres,"216,850",12.00,12.00,1,,,,India
610329 -- Of other textile materials,"158,059",12.00,12.00,1,,,,India
610331 -- Of wool or fine animal hair,"120,315",12.00,12.00,1,,,,India
610332 -- Of cotton,"2,734,924",12.00,12.00,1,,,,India
610333 -- Of synthetic fibres,"594,227",12.00,12.00,1,,,,India
610339 -- Of other textile materials,"762,356",12.00,12.00,1,,,,India
610341 -- Of wool or fine animal hair,"230,895",12.00,12.00,1,,,,India
610342 -- Of cotton,"26,148,622",12.00,12.00,1,,,,India
610343 -- Of synthetic fibres,"4,309,765",12.00,12.00,1,,,,India
610349 -- Of other textile materials,"782,887",12.00,12.00,1,,,,India
610413 -- Of synthetic fibres,"1,074,163",12.00,12.00,1,,,,India
610419 -- Of other textile materials,"1,476,493",12.00,12.00,2,,,,India
610422 -- Of cotton,"5,578,921",12.00,12.00,1,,,,India
610423 -- Of synthetic fibres,"988,495",12.00,12.00,1,,,,India
610429 -- Of other textile materials,"254,955",12.00,12.00,2,,,,India
610431 -- Of wool or fine animal hair,"728,044",12.00,12.00,1,,,,India
610432 -- Of cotton,"4,110,587",12.00,12.00,1,,,,India
610433 -- Of synthetic fibres,"782,036",12.00,12.00,1,,,,India
610439 -- Of other textile materials,"785,119",12.00,12.00,1,,,,India
610441 -- Of wool or fine animal hair,"823,239",12.00,12.00,1,,,,India
610442 -- Of cotton,"85,709,051",12.00,12.00,1,,,,India
610443 -- Of synthetic fibres,"18,328,188",12.00,12.00,1,,,,India
610444 -- Of artificial fibres,"22,030,322",12.00,12.00,1,,,,India
610449 -- Of other textile materials,"3,072,661",12.00,12.00,1,,,,India
610451 -- Of wool or fine animal hair,"366,526",12.00,12.00,1,,,,India
610452 -- Of cotton,"16,890,651",12.00,12.00,1,,,,India
610453 -- Of synthetic fibres,"3,262,381",12.00,12.00,1,,,,India
610459 -- Of other textile materials,"1,691,920",12.00,12.00,1,,,,India
610461 -- Of wool or fine animal hair,"113,746",12.00,12.00,1,,,,India
610462 -- Of cotton,"113,333,679",12.00,12.00,1,,,,India
610463 -- Of synthetic fibres,"6,503,157",12.00,12.00,1,,,,India
610469 -- Of other textile materials,"3,582,725",12.00,12.00,1,,,,India
610510 - Of cotton,"186,435,844",12.00,12.00,1,,,,India
610520 - Of man-made fibres,"3,061,642",12.00,12.00,2,,,,India
610590 - Of other textile materials,"403,362",12.00,12.00,2,,,,India
610610 - Of cotton,"129,018,205",12.00,12.00,1,,,,India
610620 - Of man-made fibres,"31,733,011",12.00,12.00,1,,,,India
610690 - Of other textile materials,"4,075,899",12.00,12.00,4,,,,India
610711 -- Of cotton,"66,411,812",12.00,12.00,1,,,,India
610712 -- Of man-made fibres,"1,147,753",12.00,12.00,1,,,,India
610719 -- Of other textile materials,"111,458",12.00,12.00,1,,,,India
610721 -- Of cotton,"97,608,536",12.00,12.00,1,,,,India
610722 -- Of man-made fibres,"765,773",12.00,12.00,1,,,,India
610729 -- Of other textile materials,"252,431",12.00,12.00,1,,,,India
610791 -- Of cotton,"1,667,623",12.00,12.00,1,,,,India
610799 -- Of other textile materials,"227,799",12.00,12.00,1,,,,India
610811 -- Of man-made fibres,"289,449",12.00,12.00,1,,,,India
610819 -- Of other textile materials,"566,805",12.00,12.00,1,,,,India
610821 -- Of cotton,"36,663,531",12.00,12.00,1,,,,India
610822 -- Of man-made fibres,"3,437,959",12.00,12.00,1,,,,India
610829 -- Of other textile materials,"123,705",12.00,12.00,1,,,,India
610831 -- Of cotton,"185,043,694",12.00,12.00,1,,,,India
610832 -- Of man-made fibres,"4,416,578",12.00,12.00,1,,,,India
610839 -- Of other textile materials,"165,730",12.00,12.00,1,,,,India
610891 -- Of cotton,"6,574,027",12.00,12.00,1,,,,India
610892 -- Of man-made fibres,"986,417",12.00,12.00,1,,,,India
610899 -- Of other textile materials,"146,245",12.00,12.00,1,,,,India
610910 - Of cotton,"881,288,730",12.00,12.00,1,,,,India
610990 - Of other textile materials,"58,341,890",12.00,12.00,2,,,,India
611011 -- Of wool,"5,911,079",11.50,11.50,3,,,,India
611012 -- Of Kashmir (cashmere) goats,"442,751",12.00,12.00,2,,,,India
611019 -- Other,"779,763",12.00,12.00,2,,,,India
611020 - Of cotton,"241,235,193",12.00,12.00,3,,,,India
611030 - Of man-made fibres,"34,712,862",12.00,12.00,3,,,,India
611090 - Of other textile materials,"1,160,236",12.00,12.00,2,,,,India
611120 - Of cotton,"186,459,821",10.45,10.45,2,,,,India
611130 - Of synthetic fibres,"1,301,293",10.45,10.45,2,,,,India
611190 - Of other textile materials,"1,838,584",10.97,10.97,3,,,,India
611211 -- Of cotton,"6,754,277",12.00,12.00,1,,,,India
611212 -- Of synthetic fibres,"589,917",12.00,12.00,1,,,,India
611219 -- Of other textile materials,"48,985",12.00,12.00,1,,,,India
611220 - Ski suits,"1,869",12.00,12.00,1,,,,India
611231 -- Of synthetic fibres,"98,989",10.00,10.00,2,,,,India
611239 -- Of other textile materials,"20,266",10.00,10.00,2,,,,India
611241 -- Of synthetic fibres,"397,560",10.00,10.00,2,,,,India
611249 -- Of other textile materials,"302,546",10.00,10.00,2,,,,India
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","1,898,839",10.00,10.00,2,,,,India
611420 - Of cotton,"39,768,217",12.00,12.00,1,,,,India
611430 - Of man-made fibres,"13,821,059",12.00,12.00,1,,,,India
611490 - Of other textile materials,"1,878,949",12.00,12.00,1,,,,India
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","433,448",10.00,10.00,2,,,,India
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex",767,12.00,12.00,1,,,,India
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","14,408",12.00,12.00,1,,,,India
611529 -- Of other textile materials,"992,540",12.00,12.00,1,,,,India
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","98,361",12.00,12.00,3,,,,India
611594 -- Of wool or fine animal hair,"233,810",12.00,12.00,1,,,,India
611595 -- Of cotton,"20,880,630",12.00,12.00,1,,,,India
611596 -- Of synthetic fibres,"395,579",12.00,12.00,3,,,,India
611599 -- Of other textile materials,"475,752",12.00,12.00,1,,,,India
"611610 - Impregnated, coated or covered with plastics or rubber","2,770,756",8.45,8.45,2,,,,India
611691 -- Of wool or fine animal hair,"37,841",8.90,8.90,1,,,,India
611692 -- Of cotton,"1,322,689",8.90,8.90,1,,,,India
611693 -- Of synthetic fibres,"3,384,482",8.90,8.90,1,,,,India
611699 -- Of other textile materials,"255,569",8.90,8.90,1,,,,India
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","22,173,177",12.00,12.00,1,,,,India
611780 - Other accessories,"2,226,993",10.00,10.00,2,,,,India
611790 - Parts,"1,014,103",12.00,12.00,1,,,,India
,2008,"2,757,584,546",11.60,11.60,147,,,,India
610120 - Of cotton,"6,330,611",12.00,12.00,2,,,,India
610130 - Of man-made fibres,"932,391",12.00,12.00,2,,,,India
610190 - Of other textile materials,"137,283",12.00,12.00,2,,,,India
610210 - Of wool or fine animal hair,"1,055,187",12.00,12.00,2,,,,India
610220 - Of cotton,"24,485,370",12.00,12.00,2,,,,India
610230 - Of man-made fibres,"1,740,550",12.00,12.00,2,,,,India
610290 - Of other textile materials,"206,218",12.00,12.00,2,,,,India
610310 - Suits,"514,300",12.00,12.00,2,,,,India
610322 -- Of cotton,"3,299,344",12.00,12.00,1,,,,India
610323 -- Of synthetic fibres,"300,304",12.00,12.00,1,,,,India
610329 -- Of other textile materials,"63,617",12.00,12.00,1,,,,India
610331 -- Of wool or fine animal hair,"385,279",12.00,12.00,1,,,,India
610332 -- Of cotton,"3,355,257",12.00,12.00,1,,,,India
610333 -- Of synthetic fibres,"479,613",12.00,12.00,1,,,,India
610339 -- Of other textile materials,"622,097",12.00,12.00,1,,,,India
610341 -- Of wool or fine animal hair,"76,171",12.00,12.00,1,,,,India
610342 -- Of cotton,"34,050,082",12.00,12.00,1,,,,India
610343 -- Of synthetic fibres,"2,995,393",12.00,12.00,1,,,,India
610349 -- Of other textile materials,"1,167,774",12.00,12.00,1,,,,India
610413 -- Of synthetic fibres,"283,781",12.00,12.00,1,,,,India
610419 -- Of other textile materials,"901,703",12.00,12.00,2,,,,India
610422 -- Of cotton,"9,276,962",12.00,12.00,1,,,,India
610423 -- Of synthetic fibres,"734,815",12.00,12.00,1,,,,India
610429 -- Of other textile materials,"190,676",12.00,12.00,2,,,,India
610431 -- Of wool or fine animal hair,"404,116",12.00,12.00,1,,,,India
610432 -- Of cotton,"5,014,875",12.00,12.00,1,,,,India
610433 -- Of synthetic fibres,"946,878",12.00,12.00,1,,,,India
610439 -- Of other textile materials,"900,150",12.00,12.00,1,,,,India
610441 -- Of wool or fine animal hair,"981,258",12.00,12.00,1,,,,India
610442 -- Of cotton,"73,919,947",12.00,12.00,1,,,,India
610443 -- Of synthetic fibres,"14,093,720",12.00,12.00,1,,,,India
610444 -- Of artificial fibres,"15,821,247",12.00,12.00,1,,,,India
610449 -- Of other textile materials,"3,063,844",12.00,12.00,1,,,,India
610451 -- Of wool or fine animal hair,"376,973",12.00,12.00,1,,,,India
610452 -- Of cotton,"14,498,568",12.00,12.00,1,,,,India
610453 -- Of synthetic fibres,"2,975,442",12.00,12.00,1,,,,India
610459 -- Of other textile materials,"1,632,255",12.00,12.00,1,,,,India
610461 -- Of wool or fine animal hair,"54,623",12.00,12.00,1,,,,India
610462 -- Of cotton,"113,263,764",12.00,12.00,1,,,,India
610463 -- Of synthetic fibres,"5,558,633",12.00,12.00,1,,,,India
610469 -- Of other textile materials,"1,792,859",12.00,12.00,1,,,,India
610510 - Of cotton,"196,033,486",12.00,12.00,1,,,,India
610520 - Of man-made fibres,"2,427,993",12.00,12.00,2,,,,India
610590 - Of other textile materials,"708,522",12.00,12.00,2,,,,India
610610 - Of cotton,"130,167,532",12.00,12.00,1,,,,India
610620 - Of man-made fibres,"33,926,451",12.00,12.00,1,,,,India
610690 - Of other textile materials,"2,939,993",12.00,12.00,4,,,,India
610711 -- Of cotton,"61,207,822",12.00,12.00,1,,,,India
610712 -- Of man-made fibres,"1,774,680",12.00,12.00,1,,,,India
610719 -- Of other textile materials,"104,486",12.00,12.00,1,,,,India
610721 -- Of cotton,"97,907,145",12.00,12.00,1,,,,India
610722 -- Of man-made fibres,"1,158,560",12.00,12.00,1,,,,India
610729 -- Of other textile materials,"350,342",12.00,12.00,1,,,,India
610791 -- Of cotton,"2,979,427",12.00,12.00,1,,,,India
610799 -- Of other textile materials,"881,298",12.00,12.00,1,,,,India
610811 -- Of man-made fibres,"227,136",12.00,12.00,1,,,,India
610819 -- Of other textile materials,"191,028",12.00,12.00,1,,,,India
610821 -- Of cotton,"38,302,003",12.00,12.00,1,,,,India
610822 -- Of man-made fibres,"2,734,200",12.00,12.00,1,,,,India
610829 -- Of other textile materials,"38,393",12.00,12.00,1,,,,India
610831 -- Of cotton,"182,827,304",12.00,12.00,1,,,,India
610832 -- Of man-made fibres,"4,873,505",12.00,12.00,1,,,,India
610839 -- Of other textile materials,"255,422",12.00,12.00,1,,,,India
610891 -- Of cotton,"6,669,601",12.00,12.00,1,,,,India
610892 -- Of man-made fibres,"1,873,117",12.00,12.00,1,,,,India
610899 -- Of other textile materials,"692,496",12.00,12.00,1,,,,India
610910 - Of cotton,"976,652,155",12.00,12.00,1,,,,India
610990 - Of other textile materials,"50,346,563",12.00,12.00,2,,,,India
611011 -- Of wool,"6,040,151",11.50,11.50,3,,,,India
611012 -- Of Kashmir (cashmere) goats,"566,448",12.00,12.00,2,,,,India
611019 -- Other,"852,016",12.00,12.00,2,,,,India
611020 - Of cotton,"261,441,579",12.00,12.00,3,,,,India
611030 - Of man-made fibres,"29,015,681",12.00,12.00,3,,,,India
611090 - Of other textile materials,"1,187,095",12.00,12.00,2,,,,India
611120 - Of cotton,"183,242,187",10.45,10.45,2,,,,India
611130 - Of synthetic fibres,"1,970,484",10.45,10.45,2,,,,India
611190 - Of other textile materials,"2,301,388",10.97,10.97,3,,,,India
611211 -- Of cotton,"5,497,741",12.00,12.00,1,,,,India
611212 -- Of synthetic fibres,"1,543,575",12.00,12.00,1,,,,India
611219 -- Of other textile materials,"134,134",12.00,12.00,1,,,,India
611220 - Ski suits,"96,444",12.00,12.00,1,,,,India
611231 -- Of synthetic fibres,"53,642",10.00,10.00,2,,,,India
611239 -- Of other textile materials,"76,332",10.00,10.00,2,,,,India
611241 -- Of synthetic fibres,"463,237",10.00,10.00,2,,,,India
611249 -- Of other textile materials,"331,988",10.00,10.00,2,,,,India
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","361,724",10.00,10.00,2,,,,India
611420 - Of cotton,"37,916,036",12.00,12.00,1,,,,India
611430 - Of man-made fibres,"11,381,360",12.00,12.00,1,,,,India
611490 - Of other textile materials,"2,661,296",12.00,12.00,1,,,,India
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","372,681",10.00,10.00,2,,,,India
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex",762,12.00,12.00,1,,,,India
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","32,285",12.00,12.00,1,,,,India
611529 -- Of other textile materials,"1,718,885",12.00,12.00,1,,,,India
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","109,877",12.00,12.00,3,,,,India
611594 -- Of wool or fine animal hair,"374,483",12.00,12.00,1,,,,India
611595 -- Of cotton,"23,843,850",12.00,12.00,1,,,,India
611596 -- Of synthetic fibres,"384,209",12.00,12.00,3,,,,India
611599 -- Of other textile materials,"472,318",12.00,12.00,1,,,,India
"611610 - Impregnated, coated or covered with plastics or rubber","2,093,558",8.45,8.45,2,,,,India
611691 -- Of wool or fine animal hair,"38,979",8.90,8.90,1,,,,India
