Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
870710 - For the vehicles of heading No. 87.03,"2,473",4.50,4.50,2,,,,Russian Federation
870790 - Other,"13,386",4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"114,753",3.75,3.75,2,,,,Russian Federation
870821 - - Safety seat belts,43,3.75,3.75,2,,,,Russian Federation
870829 - - Other,"1,293,377",3.75,3.75,2,,,,Russian Federation
870831 - - Mounted brake linings,"130,835",4.00,4.00,3,,,,Russian Federation
870839 - - Other,"1,126,551",3.75,3.75,2,,,,Russian Federation
870840 - Gear boxes,"167,615",3.75,3.75,2,,,,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components","7,407",3.75,3.75,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"60,355",4.00,4.00,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"1,886,889",3.75,3.75,4,,,,Russian Federation
870880 - Suspension shock-absorbers,"543,622",3.75,3.75,2,,,,Russian Federation
870891 - - Radiators,"32,240",3.75,3.75,2,,,,Russian Federation
870892 - - Silencers and exhaust pipes,"124,238",3.75,3.75,2,,,,Russian Federation
870893 - - Clutches and parts thereof,"37,292",3.75,3.75,2,,,,Russian Federation
"870894 - - Steering wheels, steering columns and steering boxes","14,686",3.75,3.75,2,,,,Russian Federation
870899 - - Other,"3,502,782",3.60,3.60,5,,,,Russian Federation
870911 - - Electrical,,3.00,3.00,2,,,,Russian Federation
870919 - - Other,,3.00,3.00,2,,,,Russian Federation
870990 - Parts,"3,826",3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","1,543,143",1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"75,084",8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"26,708",8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"18,566",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"920,759",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,565,6.00,6.00,1,,,,Russian Federation
871190 - Other,"6,192",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",981,15.00,15.00,3,,,,Russian Federation
871310 - Not mechanically propelled,"126,881",0.00,0.00,1,,,,Russian Federation
871390 - Other,"75,201",0.00,0.00,1,,,,Russian Federation
871411 - - Saddles,458,3.70,3.70,1,,,,Russian Federation
871419 - - Other,"137,464",3.70,3.70,1,,,,Russian Federation
871420 - Of invalid carriages,"17,127",0.00,0.00,1,,,,Russian Federation
"871491 - - Frames and forks, and parts thereof","510,562",4.70,4.70,3,,,,Russian Federation
871492 - - Wheel rims and spokes,"1,886",4.70,4.70,2,,,,Russian Federation
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Russian Federation
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Russian Federation
871495 - - Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 - - Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Russian Federation
871499 - - Other,"37,356",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof,,2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","5,851",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"556,028",2.70,2.70,2,,,,Russian Federation
871631 - - Tanker trailers and tanker semi-trailers,"1,791",2.70,2.70,1,,,,Russian Federation
871639 - - Other,"1,867,225",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"55,293",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"52,351",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"372,991",1.70,1.70,4,,,,Russian Federation
,1998,"45,087,244",6.83,6.83,185,,,,Russian Federation
870110 - Pedestrian controlled tractors,,3.30,3.30,2,,,,Russian Federation
870120 - Road tractors for semi-trailers,"2,032,895",16.80,16.80,2,,,,Russian Federation
870130 - Track-laying tractors,"1,114",1.10,1.10,2,,,,Russian Federation
870190 - Other,"586,887",2.38,2.38,9,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"133,272",13.50,13.50,4,,,,Russian Federation
870290 - Other,,12.90,12.90,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"8,040",8.50,8.50,3,,,,Russian Federation
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","5,897",10.00,10.00,2,,,,Russian Federation
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","9,601,977",10.00,10.00,3,,,,Russian Federation
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","8,851,352",10.00,10.00,3,,,,Russian Federation
"870324 - - Of a cylinder capacity exceeding 3,000 cc","717,228",10.00,10.00,2,,,,Russian Federation
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Russian Federation
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","558,661",10.00,10.00,3,,,,Russian Federation
"870333 - - Of a cylinder capacity exceeding 2,500 cc","69,154",10.00,10.00,3,,,,Russian Federation
870390 - Other,"17,679",10.25,10.25,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"734,932",2.20,2.20,3,,,,Russian Federation
870421 - - g.v.w. not exceeding 5 tonnes,"140,731",13.66,13.66,5,,,,Russian Federation
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"482,943",15.97,15.97,3,,,,Russian Federation
870423 - - g.v.w. exceeding 20 tonnes,"2,563,354",15.97,15.97,3,,,,Russian Federation
870431 - - g.v.w. not exceeding 5 tonnes,"5,231",13.66,13.66,5,,,,Russian Federation
870432 - - g.v.w. exceeding 5 tonnes,,15.97,15.97,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries,"511,387",4.20,4.20,1,,,,Russian Federation
870520 - Mobile drilling derricks,"171,827",4.20,4.20,1,,,,Russian Federation
870530 - Fire fighting vehicles,"325,248",4.20,4.20,1,,,,Russian Federation
870540 - Concrete-mixer lorries,,4.20,4.20,1,,,,Russian Federation
870590 - Other,"1,218,735",4.20,4.20,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","154,087",10.25,10.25,4,,,,Russian Federation
870710 - For the vehicles of heading No. 87.03,"15,076",5.20,5.20,2,,,,Russian Federation
870790 - Other,"15,548",5.20,5.20,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"218,991",4.20,4.20,2,,,,Russian Federation
870821 - - Safety seat belts,254,4.20,4.20,2,,,,Russian Federation
870829 - - Other,"1,553,972",4.20,4.20,2,,,,Russian Federation
870831 - - Mounted brake linings,"81,155",4.47,4.47,3,,,,Russian Federation
870839 - - Other,"2,008,738",4.20,4.20,2,,,,Russian Federation
870840 - Gear boxes,"402,406",4.20,4.20,2,,,,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components","7,629",4.20,4.20,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"39,984",4.47,4.47,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"1,949,113",4.20,4.20,4,,,,Russian Federation
870880 - Suspension shock-absorbers,"69,263",4.20,4.20,2,,,,Russian Federation
870891 - - Radiators,"75,863",4.20,4.20,2,,,,Russian Federation
870892 - - Silencers and exhaust pipes,"104,295",4.20,4.20,2,,,,Russian Federation
870893 - - Clutches and parts thereof,"89,159",4.20,4.20,2,,,,Russian Federation
"870894 - - Steering wheels, steering columns and steering boxes","111,015",4.20,4.20,2,,,,Russian Federation
870899 - - Other,"3,374,233",4.20,4.20,5,,,,Russian Federation
870911 - - Electrical,,3.40,3.40,2,,,,Russian Federation
870919 - - Other,,3.40,3.40,2,,,,Russian Federation
870990 - Parts,,3.90,3.90,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","2,272,799",2.10,2.10,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.20,8.20,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.20,8.20,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"22,123",6.60,6.60,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"656,562",6.60,6.60,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"5,049",6.60,6.60,1,,,,Russian Federation
871190 - Other,"17,776",6.60,6.60,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",,15.40,15.40,3,,,,Russian Federation
871310 - Not mechanically propelled,,1.00,1.00,1,,,,Russian Federation
871390 - Other,,1.00,1.00,1,,,,Russian Federation
871411 - - Saddles,,4.20,4.20,1,,,,Russian Federation
871419 - - Other,"56,174",4.20,4.20,1,,,,Russian Federation
871420 - Of invalid carriages,"11,128",1.60,1.60,1,,,,Russian Federation
"871491 - - Frames and forks, and parts thereof","940,639",5.40,5.40,3,,,,Russian Federation
871492 - - Wheel rims and spokes,"2,119",5.40,5.40,2,,,,Russian Federation
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,5.40,5.40,2,,,,Russian Federation
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,5.40,5.40,3,,,,Russian Federation
871495 - - Saddles,387,5.40,5.40,1,,,,Russian Federation
"871496 - - Pedals and crank-gear, and parts thereof",,5.40,5.40,3,,,,Russian Federation
871499 - - Other,"46,922",5.40,5.40,4,,,,Russian Federation
871500 Baby carriages and parts thereof,,3.10,3.10,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","5,558",3.20,3.20,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"339,355",3.20,3.20,2,,,,Russian Federation
871631 - - Tanker trailers and tanker semi-trailers,"1,017",3.20,3.20,1,,,,Russian Federation
871639 - - Other,"207,306",3.20,3.20,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"26,761",3.20,3.20,1,,,,Russian Federation
871680 - Other vehicles,"35,080",2.20,2.20,1,,,,Russian Federation
871690 - Parts,"1,431,163",2.20,2.20,4,,,,Russian Federation
,1997,"60,876,231",7.33,7.33,185,,,,Russian Federation
870110 - Pedestrian controlled tractors,,3.60,3.60,2,,,,Russian Federation
870120 - Road tractors for semi-trailers,"3,768,642",17.60,17.60,2,,,,Russian Federation
870130 - Track-laying tractors,,2.20,2.20,2,,,,Russian Federation
870190 - Other,"1,584,764",3.98,3.98,9,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"243,240",14.00,14.00,4,,,,Russian Federation
870290 - Other,"5,954",13.40,13.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"2,688",8.67,8.67,3,,,,Russian Federation
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","15,865",10.00,10.00,2,,,,Russian Federation
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","12,269,610",10.00,10.00,3,,,,Russian Federation
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","18,488,957",10.00,10.00,3,,,,Russian Federation
"870324 - - Of a cylinder capacity exceeding 3,000 cc","756,836",10.00,10.00,2,,,,Russian Federation
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","12,905",10.00,10.00,2,,,,Russian Federation
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","2,746,146",10.00,10.00,3,,,,Russian Federation
"870333 - - Of a cylinder capacity exceeding 2,500 cc","104,082",10.00,10.00,3,,,,Russian Federation
870390 - Other,"9,152",10.50,10.50,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"631,558",4.40,4.40,3,,,,Russian Federation
870421 - - g.v.w. not exceeding 5 tonnes,"266,874",13.80,13.80,5,,,,Russian Federation
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"452,176",16.07,16.07,3,,,,Russian Federation
870423 - - g.v.w. exceeding 20 tonnes,"41,619",16.07,16.07,3,,,,Russian Federation
870431 - - g.v.w. not exceeding 5 tonnes,"24,076",13.80,13.80,5,,,,Russian Federation
870432 - - g.v.w. exceeding 5 tonnes,,16.07,16.07,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries,"429,495",4.70,4.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,"124,359",4.70,4.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,4.70,4.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries,"426,875",4.70,4.70,1,,,,Russian Federation
870590 - Other,"440,722",4.70,4.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",782,10.60,10.60,4,,,,Russian Federation
870710 - For the vehicles of heading No. 87.03,"10,376",5.90,5.90,2,,,,Russian Federation
870790 - Other,"52,223",5.90,5.90,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"182,705",4.65,4.65,2,,,,Russian Federation
870821 - - Safety seat belts,"1,951",4.65,4.65,2,,,,Russian Federation
870829 - - Other,"3,075,573",4.65,4.65,2,,,,Russian Federation
870831 - - Mounted brake linings,"471,148",4.93,4.93,3,,,,Russian Federation
870839 - - Other,"2,686,155",4.65,4.65,2,,,,Russian Federation
870840 - Gear boxes,"626,069",4.65,4.65,2,,,,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components","18,916",4.65,4.65,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"36,845",4.93,4.93,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"347,776",4.65,4.65,4,,,,Russian Federation
870880 - Suspension shock-absorbers,"83,352",4.65,4.65,2,,,,Russian Federation
870891 - - Radiators,"66,591",4.65,4.65,2,,,,Russian Federation
870892 - - Silencers and exhaust pipes,"585,834",4.65,4.65,2,,,,Russian Federation
870893 - - Clutches and parts thereof,"121,047",4.65,4.65,2,,,,Russian Federation
"870894 - - Steering wheels, steering columns and steering boxes","54,819",4.65,4.65,2,,,,Russian Federation
870899 - - Other,"4,503,681",4.80,4.80,5,,,,Russian Federation
870911 - - Electrical,"1,497",3.75,3.75,2,,,,Russian Federation
870919 - - Other,,3.75,3.75,2,,,,Russian Federation
870990 - Parts,,4.20,4.20,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","155,273",2.50,2.50,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,567,8.40,8.40,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"11,216",8.40,8.40,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"21,898",7.20,7.20,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"245,803",7.20,7.20,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"1,780",7.20,7.20,1,,,,Russian Federation
871190 - Other,"5,965",7.20,7.20,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","65,990",15.80,15.80,3,,,,Russian Federation
871310 - Not mechanically propelled,,2.00,2.00,1,,,,Russian Federation
871390 - Other,,2.00,2.00,1,,,,Russian Federation
871411 - - Saddles,,4.60,4.60,1,,,,Russian Federation
871419 - - Other,"130,131",4.60,4.60,1,,,,Russian Federation
871420 - Of invalid carriages,"5,795",3.20,3.20,1,,,,Russian Federation
"871491 - - Frames and forks, and parts thereof","632,273",6.00,6.00,3,,,,Russian Federation
871492 - - Wheel rims and spokes,"5,035",6.00,6.00,2,,,,Russian Federation
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,6.00,6.00,2,,,,Russian Federation
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,6.00,6.00,3,,,,Russian Federation
871495 - - Saddles,,6.00,6.00,1,,,,Russian Federation
"871496 - - Pedals and crank-gear, and parts thereof","1,247",6.00,6.00,3,,,,Russian Federation
871499 - - Other,"241,834",6.00,6.00,4,,,,Russian Federation
871500 Baby carriages and parts thereof,,3.60,3.60,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,3.70,3.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"200,215",3.70,3.70,2,,,,Russian Federation
871631 - - Tanker trailers and tanker semi-trailers,"1,554",3.70,3.70,1,,,,Russian Federation
871639 - - Other,"2,022,844",3.70,3.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"22,125",3.70,3.70,1,,,,Russian Federation
871680 - Other vehicles,"29,757",2.70,2.70,1,,,,Russian Federation
871690 - Parts,"1,300,993",2.80,2.80,4,,,,Russian Federation
,1996,"120,544,044",7.37,7.37,184,,,,Russian Federation
870110 - Pedestrian controlled tractors,"4,495",3.60,3.60,2,,,,Russian Federation
870120 - Road tractors for semi-trailers,"1,295,196",17.60,17.60,2,,,,Russian Federation
870130 - Track-laying tractors,,4.40,4.40,1,,,,Russian Federation
870190 - Other,"2,644,406",3.98,3.98,9,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"8,609",14.00,14.00,4,,,,Russian Federation
870290 - Other,,13.40,13.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"23,465",10.50,10.50,2,,,,Russian Federation
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","104,322",10.00,10.00,2,,,,Russian Federation
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","44,644,433",10.00,10.00,3,,,,Russian Federation
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","26,258,671",10.00,10.00,3,,,,Russian Federation
"870324 - - Of a cylinder capacity exceeding 3,000 cc","644,538",10.00,10.00,2,,,,Russian Federation
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","8,736",10.00,10.00,2,,,,Russian Federation
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","183,060",10.00,10.00,3,,,,Russian Federation
"870333 - - Of a cylinder capacity exceeding 2,500 cc","20,760",10.00,10.00,3,,,,Russian Federation
870390 - Other,444,10.50,10.50,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,,4.40,4.40,3,,,,Russian Federation
870421 - - g.v.w. not exceeding 5 tonnes,"253,049",13.80,13.80,5,,,,Russian Federation
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"573,305",16.07,16.07,3,,,,Russian Federation
870423 - - g.v.w. exceeding 20 tonnes,"924,683",16.07,16.07,3,,,,Russian Federation
870431 - - g.v.w. not exceeding 5 tonnes,"115,675",13.80,13.80,5,,,,Russian Federation
870432 - - g.v.w. exceeding 5 tonnes,"3,517",16.07,16.07,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries,"713,231",4.70,4.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,,4.70,4.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,"26,106",4.70,4.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries,,4.70,4.70,1,,,,Russian Federation
870590 - Other,"8,901,367",4.70,4.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,10.60,10.60,4,,,,Russian Federation
870710 - For the vehicles of heading No. 87.03,"256,883",5.90,5.90,2,,,,Russian Federation
870790 - Other,"83,397",5.90,5.90,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"479,546",4.65,4.65,2,,,,Russian Federation
870821 - - Safety seat belts,"91,460",4.65,4.65,2,,,,Russian Federation
870829 - - Other,"5,391,168",4.65,4.65,2,,,,Russian Federation
870831 - - Mounted brake linings,"180,572",4.93,4.93,3,,,,Russian Federation
870839 - - Other,"4,362,873",4.65,4.65,2,,,,Russian Federation
870840 - Gear boxes,"1,399,595",4.65,4.65,2,,,,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components","211,922",4.65,4.65,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"580,759",4.93,4.93,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"807,155",4.65,4.65,4,,,,Russian Federation
870880 - Suspension shock-absorbers,"722,830",4.65,4.65,2,,,,Russian Federation
870891 - - Radiators,"211,375",4.65,4.65,2,,,,Russian Federation
870892 - - Silencers and exhaust pipes,"623,434",4.65,4.65,2,,,,Russian Federation
870893 - - Clutches and parts thereof,"191,758",4.65,4.65,2,,,,Russian Federation
"870894 - - Steering wheels, steering columns and steering boxes","185,282",4.65,4.65,2,,,,Russian Federation
870899 - - Other,"8,215,080",5.04,5.04,5,,,,Russian Federation
870911 - - Electrical,,3.75,3.75,2,,,,Russian Federation
870919 - - Other,"178,387",3.75,3.75,2,,,,Russian Federation
870990 - Parts,"3,251",4.20,4.20,2,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","4,112,923",2.50,2.50,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"5,435",8.40,8.40,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"38,714",8.40,8.40,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"12,011",7.20,7.20,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"416,618",7.20,7.20,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"14,399",7.20,7.20,1,,,,Russian Federation
871190 - Other,"52,987",7.20,7.20,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",736,15.80,15.80,3,,,,Russian Federation
871310 - Not mechanically propelled,"2,044",2.00,2.00,1,,,,Russian Federation
871390 - Other,,2.00,2.00,1,,,,Russian Federation
871411 - - Saddles,,4.60,4.60,1,,,,Russian Federation
871419 - - Other,"255,690",4.60,4.60,1,,,,Russian Federation
871420 - Of invalid carriages,"3,606",3.20,3.20,1,,,,Russian Federation
"871491 - - Frames and forks, and parts thereof","605,811",6.00,6.00,3,,,,Russian Federation
871492 - - Wheel rims and spokes,"8,025",6.00,6.00,2,,,,Russian Federation
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","4,584",6.00,6.00,2,,,,Russian Federation
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","1,333",6.00,6.00,3,,,,Russian Federation
871495 - - Saddles,,6.00,6.00,1,,,,Russian Federation
"871496 - - Pedals and crank-gear, and parts thereof","8,520",6.00,6.00,3,,,,Russian Federation
871499 - - Other,"108,906",6.00,6.00,4,,,,Russian Federation
871500 Baby carriages and parts thereof,,3.60,3.60,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","3,403",3.70,3.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"649,020",3.70,3.70,2,,,,Russian Federation
871631 - - Tanker trailers and tanker semi-trailers,"43,870",3.70,3.70,1,,,,Russian Federation
871639 - - Other,"932,668",3.70,3.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"12,177",3.70,3.70,1,,,,Russian Federation
871680 - Other vehicles,"410,129",2.70,2.70,1,,,,Russian Federation
871690 - Parts,"1,311,640",2.80,2.80,4,,,,Russian Federation
