Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
390791 -- Unsaturated,"74,584",6.50,6.50,2,,,,Russian Federation
390799 -- Other,"40,460",3.25,3.25,2,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","31,993,914",6.50,6.50,1,,,,Russian Federation
390890 - Other,"72,145",6.50,6.50,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,"9,707,518",6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,"13,509",6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,,6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"193,499",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,"27,879",3.25,3.25,2,,,,Russian Federation
391000 Silicones in primary forms.,"243,107",6.50,6.50,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,675,486",6.50,6.50,1,,,,Russian Federation
391190 - Other,"17,102",3.30,3.30,5,,,,Russian Federation
391211 -- Non-plasticised,,6.50,6.50,1,,,,Russian Federation
391212 -- Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,"253,964",6.50,6.50,1,,,,Russian Federation
391239 -- Other,,3.25,3.25,2,,,,Russian Federation
391290 - Other,"3,447",6.45,6.45,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,66,6.50,6.50,1,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","13,721",6.50,6.50,1,,,,Russian Federation
391510 - Of polymers of ethylene,"668,657",6.50,6.50,1,,,,Russian Federation
391520 - Of polymers of styrene,451,6.50,6.50,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"13,297",6.50,6.50,1,,,,Russian Federation
391590 - Of other plastics,"221,896",6.50,6.50,2,,,,Russian Federation
391610 - Of polymers of ethylene,"1,697",6.50,6.50,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"276,011",6.50,6.50,1,,,,Russian Federation
391690 - Of other plastics,"148,359",6.50,6.50,3,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"3,059,848",5.90,5.90,2,,,,Russian Federation
391721 -- Of polymers of ethylene,"44,464",6.50,6.50,2,,,,Russian Federation
391722 -- Of polymers of propylene,"15,497",6.50,6.50,2,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,"5,754",6.50,6.50,2,,,,Russian Federation
391729 -- Of other plastics,"21,198",6.50,6.50,1,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","99,361",6.50,6.50,1,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","8,744,370",6.50,6.50,1,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","128,527",6.50,6.50,1,,,,Russian Federation
391739 -- Other,"106,295",6.50,6.50,1,,,,Russian Federation
391740 - Fittings,"271,106",6.50,6.50,1,,,,Russian Federation
391810 - Of polymers of vinyl chloride,"2,592,446",6.50,6.50,2,,,,Russian Federation
391890 - Of other plastics,"9,359",6.50,6.50,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"52,789",6.35,6.35,4,,,,Russian Federation
391990 - Other,"187,083",6.50,6.50,1,,,,Russian Federation
392010 - Of polymers of ethylene,"395,589",4.64,4.64,7,,,,Russian Federation
392020 - Of polymers of propylene,"6,080,522",6.50,6.50,3,,,,Russian Federation
392030 - Of polymers of styrene,"271,358",6.50,6.50,1,,,,Russian Federation
392043 -- Containing by weight not less than 6 % of plasticisers,"38,101",6.50,6.50,2,,,,Russian Federation
392049 -- Other,"89,286",6.50,6.50,2,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),"929,077",6.50,6.50,1,,,,Russian Federation
392059 -- Other,"13,535",3.25,3.25,2,,,,Russian Federation
392061 -- Of polycarbonates,"1,259",6.50,6.50,1,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"2,273,337",4.33,4.33,3,,,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Russian Federation
392069 -- Of other polyesters,,6.50,6.50,1,,,,Russian Federation
392071 -- Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392073 -- Of cellulose acetate,"1,604",6.40,6.40,2,,,,Russian Federation
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"5,863,505",6.10,6.10,1,,,,Russian Federation
392092 -- Of polyamides,"1,008",6.50,6.50,1,,,,Russian Federation
392093 -- Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 -- Of phenolic resins,"15,458",6.50,6.50,1,,,,Russian Federation
392099 -- Of other plastics,"29,802",3.25,3.25,6,,,,Russian Federation
392111 -- Of polymers of styrene,"398,638",6.50,6.50,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,"20,270",6.50,6.50,1,,,,Russian Federation
392113 -- Of polyurethanes,"1,845,905",6.50,6.50,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392119 -- Of other plastics,"2,723,028",6.50,6.50,1,,,,Russian Federation
392190 - Other,"1,572,956",6.50,6.50,8,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","34,508",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,"9,055",6.50,6.50,1,,,,Russian Federation
392290 - Other,"192,916",6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","3,277,462",6.50,6.50,1,,,,Russian Federation
392321 -- Of polymers of ethylene,"515,737",6.50,6.50,1,,,,Russian Federation
392329 -- Of other plastics,"1,248,504",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","1,671,403",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","230,208",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","1,988,245",6.50,6.50,2,,,,Russian Federation
392390 - Other,"3,978,280",6.50,6.50,1,,,,Russian Federation
392410 - Tableware and kitchenware,"951,190",6.50,6.50,1,,,,Russian Federation
392490 - Other,"105,340",6.50,6.50,1,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","173,322",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","65,940",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","51,464",6.50,6.50,1,,,,Russian Federation
392590 - Other,"2,717,937",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"201,122",6.50,6.50,1,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","83,068",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","106,745",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"6,085",6.50,6.50,1,,,,Russian Federation
392690 - Other,"2,944,658",6.50,6.50,3,,,,Russian Federation
,2009,"149,695,139",5.62,5.62,249,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"9,100,944",6.50,6.50,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"9,548,759",3.25,3.25,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"2,525",6.50,6.50,1,,,,Russian Federation
390190 - Other,"7,365",2.17,2.17,3,,,,Russian Federation
390210 - Polypropylene,"6,019,524",6.50,6.50,1,,,,Russian Federation
390220 - Polyisobutylene,"4,170,508",6.50,6.50,1,,,,Russian Federation
390230 - Propylene copolymers,"374,406",6.50,6.50,1,,,,Russian Federation
390290 - Other,"1,283,286",2.17,2.17,3,,,,Russian Federation
390311 -- Expansible,"17,574",6.50,6.50,1,,,,Russian Federation
390319 -- Other,"18,252,743",6.50,6.50,1,,,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"4,631",6.50,6.50,1,,,,Russian Federation
390390 - Other,"15,315",2.17,2.17,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","158,073",6.50,6.50,1,,,,Russian Federation
390421 -- Non-plasticised,"169,663",6.50,6.50,1,,,,Russian Federation
390422 -- Plasticised,"38,971",6.50,6.50,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"8,319,815",6.50,6.50,1,,,,Russian Federation
390469 -- Other,"531,419",3.25,3.25,2,,,,Russian Federation
390490 - Other,,6.50,6.50,1,,,,Russian Federation
390512 -- In aqueous dispersion,670,6.50,6.50,1,,,,Russian Federation
390519 -- Other,14,6.50,6.50,1,,,,Russian Federation
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Russian Federation
390529 -- Other,"227,129",6.50,6.50,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Russian Federation
390591 -- Copolymers,,6.50,6.50,1,,,,Russian Federation
390599 -- Other,"125,867",3.25,3.25,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Russian Federation
390690 - Other,"296,897",1.64,1.64,7,,,,Russian Federation
390710 - Polyacetals,,6.50,6.50,1,,,,Russian Federation
390720 - Other polyethers,"14,342,449",5.20,5.20,5,,,,Russian Federation
390730 - Epoxide resins,"233,629",6.50,6.50,1,,,,Russian Federation
390740 - Polycarbonates,"882,197",6.50,6.50,1,,,,Russian Federation
390750 - Alkyd resins,,6.50,6.50,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),"2,718,451",6.50,6.50,2,,,,Russian Federation
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Russian Federation
390791 -- Unsaturated,"136,509",6.50,6.50,2,,,,Russian Federation
390799 -- Other,"20,978",3.25,3.25,4,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","14,852,751",6.50,6.50,1,,,,Russian Federation
390890 - Other,"15,148",6.50,6.50,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,"4,787,763",6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,,6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,"39,459",6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"157,961",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,"3,445",3.25,3.25,2,,,,Russian Federation
391000 Silicones in primary forms.,"458,959",6.50,6.50,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,108,238",6.50,6.50,1,,,,Russian Federation
391190 - Other,,2.75,2.75,6,,,,Russian Federation
391211 -- Non-plasticised,,6.50,6.50,1,,,,Russian Federation
391212 -- Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,"15,343",6.50,6.50,1,,,,Russian Federation
391239 -- Other,,4.33,4.33,3,,,,Russian Federation
391290 - Other,167,6.45,6.45,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,,6.50,6.50,1,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","12,330",6.50,6.50,1,,,,Russian Federation
391510 - Of polymers of ethylene,"427,158",6.50,6.50,1,,,,Russian Federation
391520 - Of polymers of styrene,"26,278",6.50,6.50,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"2,260",6.50,6.50,1,,,,Russian Federation
391590 - Of other plastics,"90,788",6.50,6.50,3,,,,Russian Federation
391610 - Of polymers of ethylene,139,6.50,6.50,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"97,078",6.50,6.50,2,,,,Russian Federation
391690 - Of other plastics,"122,840",6.50,6.50,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"49,753",5.90,5.90,2,,,,Russian Federation
391721 -- Of polymers of ethylene,"14,994",6.50,6.50,2,,,,Russian Federation
391722 -- Of polymers of propylene,"3,836",6.50,6.50,2,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,"6,583",6.50,6.50,2,,,,Russian Federation
391729 -- Of other plastics,"64,272",6.50,6.50,4,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","49,697",6.50,6.50,1,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","10,259,061",6.50,6.50,7,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","42,695",6.50,6.50,1,,,,Russian Federation
391739 -- Other,"214,478",6.50,6.50,4,,,,Russian Federation
391740 - Fittings,"758,869",6.50,6.50,1,,,,Russian Federation
391810 - Of polymers of vinyl chloride,"133,064",6.50,6.50,2,,,,Russian Federation
391890 - Of other plastics,"7,239",6.50,6.50,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"108,209",6.41,6.41,9,,,,Russian Federation
391990 - Other,"229,738",6.50,6.50,6,,,,Russian Federation
392010 - Of polymers of ethylene,"386,666",4.88,4.88,8,,,,Russian Federation
392020 - Of polymers of propylene,"10,748,915",6.50,6.50,5,,,,Russian Federation
392030 - Of polymers of styrene,"335,463",6.50,6.50,1,,,,Russian Federation
392043 -- Containing by weight not less than 6 % of plasticisers,"40,435",6.50,6.50,2,,,,Russian Federation
392049 -- Other,"56,601",6.50,6.50,2,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Russian Federation
392059 -- Other,"18,676",3.25,3.25,2,,,,Russian Federation
392061 -- Of polycarbonates,"24,018",6.50,6.50,1,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"818,859",3.25,3.25,4,,,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Russian Federation
392069 -- Of other polyesters,28,6.50,6.50,1,,,,Russian Federation
392071 -- Of regenerated cellulose,42,6.50,6.50,2,,,,Russian Federation
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Russian Federation
392079 -- Of other cellulose derivatives,56,6.10,6.10,2,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"2,416,854",6.10,6.10,1,,,,Russian Federation
392092 -- Of polyamides,293,6.50,6.50,1,,,,Russian Federation
392093 -- Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 -- Of phenolic resins,"34,479",6.50,6.50,1,,,,Russian Federation
392099 -- Of other plastics,"1,590,518",2.79,2.79,7,,,,Russian Federation
392111 -- Of polymers of styrene,"170,235",6.50,6.50,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,"46,461",6.50,6.50,1,,,,Russian Federation
392113 -- Of polyurethanes,"801,466",6.50,6.50,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392119 -- Of other plastics,"3,109,623",6.50,6.50,1,,,,Russian Federation
392190 - Other,"1,398,831",6.50,6.50,9,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","67,620",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,"18,718",6.50,6.50,1,,,,Russian Federation
392290 - Other,"153,330",6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","988,648",6.50,6.50,1,,,,Russian Federation
392321 -- Of polymers of ethylene,"72,809",6.50,6.50,1,,,,Russian Federation
392329 -- Of other plastics,"846,783",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","2,683,107",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","175,773",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","1,194,590",6.50,6.50,2,,,,Russian Federation
392390 - Other,"2,579,613",6.50,6.50,2,,,,Russian Federation
392410 - Tableware and kitchenware,"745,730",6.50,6.50,1,,,,Russian Federation
392490 - Other,"69,280",6.50,6.50,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","122,129",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","52,417",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","110,119",6.50,6.50,1,,,,Russian Federation
392590 - Other,"3,507,992",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"148,295",6.50,6.50,1,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","100,551",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","48,135",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"46,084",6.50,6.50,1,,,,Russian Federation
392690 - Other,"2,803,994",6.50,6.50,3,,,,Russian Federation
,2008,"279,224,624",5.62,5.62,249,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"23,858,747",6.50,6.50,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"13,782,737",3.25,3.25,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"92,870",6.50,6.50,1,,,,Russian Federation
390190 - Other,747,2.17,2.17,3,,,,Russian Federation
390210 - Polypropylene,"7,998,081",6.50,6.50,1,,,,Russian Federation
390220 - Polyisobutylene,"8,570,447",6.50,6.50,1,,,,Russian Federation
390230 - Propylene copolymers,"122,811",6.50,6.50,1,,,,Russian Federation
390290 - Other,"3,972,432",2.17,2.17,3,,,,Russian Federation
390311 -- Expansible,"8,203",6.50,6.50,1,,,,Russian Federation
390319 -- Other,"30,615,110",6.50,6.50,1,,,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"12,510",6.50,6.50,1,,,,Russian Federation
390390 - Other,"8,379",2.17,2.17,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","870,414",6.50,6.50,1,,,,Russian Federation
390421 -- Non-plasticised,"867,382",6.50,6.50,1,,,,Russian Federation
390422 -- Plasticised,"96,078",6.50,6.50,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Russian Federation
