Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
391723 -- Of polymers of vinyl chloride,"6,187,758",6.50,6.50,2,,,,United States of America
391729 -- Of other plastics,"15,218,174",6.50,6.50,1,,,,United States of America
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","26,103,537",6.50,6.50,1,,,,United States of America
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","92,789,177",6.50,6.50,1,,,,United States of America
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","8,492,964",6.50,6.50,1,,,,United States of America
391739 -- Other,"35,552,530",6.50,6.50,1,,,,United States of America
391740 - Fittings,"47,226,525",6.50,6.50,1,,,,United States of America
391810 - Of polymers of vinyl chloride,"21,129,762",6.50,6.50,2,,,,United States of America
391890 - Of other plastics,"15,802,583",6.50,6.50,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"82,830,916",6.35,6.35,4,,,,United States of America
391990 - Other,"268,942,664",6.50,6.50,1,,,,United States of America
392010 - Of polymers of ethylene,"105,726,577",4.64,4.64,7,,,,United States of America
392020 - Of polymers of propylene,"37,010,495",6.50,6.50,3,,,,United States of America
392030 - Of polymers of styrene,"14,557,220",6.50,6.50,1,,,,United States of America
392043 -- Containing by weight not less than 6 % of plasticisers,"13,609,504",6.50,6.50,2,,,,United States of America
392049 -- Other,"19,394,368",6.50,6.50,2,,,,United States of America
392051 -- Of poly(methyl methacrylate),"80,555,657",6.50,6.50,1,,,,United States of America
392059 -- Other,"7,549,570",3.25,3.25,2,,,,United States of America
392061 -- Of polycarbonates,"37,649,973",6.50,6.50,1,,,,United States of America
392062 -- Of poly(ethylene terephthalate),"112,183,664",4.33,4.33,3,,,,United States of America
392063 -- Of unsaturated polyesters,"1,933,719",6.50,6.50,1,,,,United States of America
392069 -- Of other polyesters,"28,505,347",6.50,6.50,1,,,,United States of America
392071 -- Of regenerated cellulose,"4,241,153",6.50,6.50,1,,,,United States of America
392073 -- Of cellulose acetate,"296,281",6.40,6.40,2,,,,United States of America
392079 -- Of other cellulose derivatives,"2,698,542",6.10,6.10,2,,,,United States of America
392091 -- Of poly(vinyl butyral),"14,348,383",6.10,6.10,1,,,,United States of America
392092 -- Of polyamides,"18,969,521",6.50,6.50,1,,,,United States of America
392093 -- Of amino-resins,"20,363",6.50,6.50,1,,,,United States of America
392094 -- Of phenolic resins,"63,024",6.50,6.50,1,,,,United States of America
392099 -- Of other plastics,"283,564,300",3.25,3.25,6,,,,United States of America
392111 -- Of polymers of styrene,"13,258,498",6.50,6.50,1,,,,United States of America
392112 -- Of polymers of vinyl chloride,"8,090,721",6.50,6.50,1,,,,United States of America
392113 -- Of polyurethanes,"46,108,960",6.50,6.50,2,,,,United States of America
392114 -- Of regenerated cellulose,"13,665,687",6.50,6.50,1,,,,United States of America
392119 -- Of other plastics,"64,617,163",6.50,6.50,1,,,,United States of America
392190 - Other,"152,036,049",6.50,6.50,8,,,,United States of America
"392210 - Baths, shower-baths, sinks and wash-basins","4,495,595",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"468,993",6.50,6.50,1,,,,United States of America
392290 - Other,"3,384,658",6.50,6.50,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","62,354,339",6.50,6.50,1,,,,United States of America
392321 -- Of polymers of ethylene,"39,378,659",6.50,6.50,1,,,,United States of America
392329 -- Of other plastics,"24,467,411",6.50,6.50,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","137,604,279",6.50,6.50,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","3,785,430",5.90,5.90,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","117,547,937",6.50,6.50,2,,,,United States of America
392390 - Other,"62,018,539",6.50,6.50,1,,,,United States of America
392410 - Tableware and kitchenware,"56,017,334",6.50,6.50,1,,,,United States of America
392490 - Other,"28,644,652",6.50,6.50,1,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,685,256",6.50,6.50,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","1,108,749",6.50,6.50,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,790,404",6.50,6.50,1,,,,United States of America
392590 - Other,"22,370,047",6.50,6.50,3,,,,United States of America
392610 - Office or school supplies,"6,404,032",6.50,6.50,1,,,,United States of America
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","8,421,642",6.50,6.50,1,,,,United States of America
"392630 - Fittings for furniture, coachwork or the like","9,972,088",6.50,6.50,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"5,514,872",6.50,6.50,1,,,,United States of America
392690 - Other,"751,372,000",6.50,6.50,3,,,,United States of America
,2009,"5,362,268,193",5.62,5.62,249,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"88,825,857",6.50,6.50,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"98,376,318",3.25,3.25,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"42,099,053",6.50,6.50,1,,,,United States of America
390190 - Other,"215,309,725",2.17,2.17,3,,,,United States of America
390210 - Polypropylene,"49,998,126",6.50,6.50,1,,,,United States of America
390220 - Polyisobutylene,"13,148,598",6.50,6.50,1,,,,United States of America
390230 - Propylene copolymers,"44,861,190",6.50,6.50,1,,,,United States of America
390290 - Other,"97,274,635",2.17,2.17,3,,,,United States of America
390311 -- Expansible,"430,142",6.50,6.50,1,,,,United States of America
390319 -- Other,"10,746,209",6.50,6.50,1,,,,United States of America
390320 - Styrene-acrylonitrile (SAN) copolymers,"9,381,230",6.50,6.50,1,,,,United States of America
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"12,138,861",6.50,6.50,1,,,,United States of America
390390 - Other,"48,756,085",2.17,2.17,3,,,,United States of America
"390410 - Poly(vinyl chloride), not mixed with any other substances","47,551,480",6.50,6.50,1,,,,United States of America
390421 -- Non-plasticised,"3,474,279",6.50,6.50,1,,,,United States of America
390422 -- Plasticised,"3,875,075",6.50,6.50,1,,,,United States of America
390430 - Vinyl chloride-vinyl acetate copolymers,"11,773,312",6.50,6.50,1,,,,United States of America
390440 - Other vinyl chloride copolymers,"13,668,050",6.50,6.50,1,,,,United States of America
390450 - Vinylidene chloride polymers,"2,511,100",3.25,3.25,2,,,,United States of America
390461 -- Polytetrafluoroethylene,"25,713,542",6.50,6.50,1,,,,United States of America
390469 -- Other,"51,374,654",3.25,3.25,2,,,,United States of America
390490 - Other,"1,872,840",6.50,6.50,1,,,,United States of America
390512 -- In aqueous dispersion,"1,508,630",6.50,6.50,1,,,,United States of America
390519 -- Other,"2,973,853",6.50,6.50,1,,,,United States of America
390521 -- In aqueous dispersion,"1,586,027",6.50,6.50,1,,,,United States of America
390529 -- Other,"2,015,179",6.50,6.50,1,,,,United States of America
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","48,935,010",6.50,6.50,1,,,,United States of America
390591 -- Copolymers,"6,684,495",6.50,6.50,1,,,,United States of America
390599 -- Other,"72,646,149",3.25,3.25,2,,,,United States of America
390610 - Poly(methyl methacrylate),"12,405,700",6.50,6.50,1,,,,United States of America
390690 - Other,"180,046,363",1.64,1.64,7,,,,United States of America
390710 - Polyacetals,"9,289,940",6.50,6.50,1,,,,United States of America
390720 - Other polyethers,"196,360,865",5.20,5.20,5,,,,United States of America
390730 - Epoxide resins,"63,173,463",6.50,6.50,1,,,,United States of America
390740 - Polycarbonates,"12,457,838",6.50,6.50,1,,,,United States of America
390750 - Alkyd resins,"2,009,684",6.50,6.50,1,,,,United States of America
390760 - Poly(ethylene terephthalate),"92,147,420",6.50,6.50,2,,,,United States of America
390770 - Poly(lactic acid),"17,964,327",6.50,6.50,1,,,,United States of America
390791 -- Unsaturated,"4,951,777",6.50,6.50,2,,,,United States of America
390799 -- Other,"90,089,923",3.25,3.25,4,,,,United States of America
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","80,051,882",6.50,6.50,1,,,,United States of America
390890 - Other,"40,702,063",6.50,6.50,1,,,,United States of America
390910 - Urea resins; thiourea resins,"1,915,214",6.50,6.50,1,,,,United States of America
390920 - Melamine resins,"3,217,720",6.50,6.50,1,,,,United States of America
390930 - Other amino-resins,"5,057,740",6.50,6.50,1,,,,United States of America
390940 - Phenolic resins,"14,855,652",6.50,6.50,1,,,,United States of America
390950 - Polyurethanes,"65,106,642",3.25,3.25,2,,,,United States of America
391000 Silicones in primary forms.,"188,539,077",6.50,6.50,1,,,,United States of America
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","69,200,617",6.50,6.50,1,,,,United States of America
391190 - Other,"187,826,390",2.75,2.75,6,,,,United States of America
391211 -- Non-plasticised,"93,420,050",6.50,6.50,1,,,,United States of America
391212 -- Plasticised,"289,616",6.50,6.50,1,,,,United States of America
391220 - Cellulose nitrates (including collodions),"407,212",6.33,6.33,3,,,,United States of America
391231 -- Carboxymethylcellulose and its salts,"5,137,411",6.50,6.50,1,,,,United States of America
391239 -- Other,"83,918,588",4.33,4.33,3,,,,United States of America
391290 - Other,"58,177,987",6.45,6.45,2,,,,United States of America
"391310 - Alginic acid, its salts and esters","375,578",5.00,5.00,1,,,,United States of America
391390 - Other,"81,345,796",6.50,6.50,1,,,,United States of America
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","13,654,311",6.50,6.50,1,,,,United States of America
391510 - Of polymers of ethylene,"270,675",6.50,6.50,1,,,,United States of America
391520 - Of polymers of styrene,"27,199",6.50,6.50,1,,,,United States of America
391530 - Of polymers of vinyl chloride,"203,083",6.50,6.50,1,,,,United States of America
391590 - Of other plastics,"1,644,846",6.50,6.50,3,,,,United States of America
391610 - Of polymers of ethylene,"4,889,667",6.50,6.50,1,,,,United States of America
391620 - Of polymers of vinyl chloride,"2,593,407",6.50,6.50,2,,,,United States of America
391690 - Of other plastics,"29,473,881",6.50,6.50,7,,,,United States of America
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"6,723,173",5.90,5.90,2,,,,United States of America
391721 -- Of polymers of ethylene,"5,072,720",6.50,6.50,2,,,,United States of America
391722 -- Of polymers of propylene,"1,109,926",6.50,6.50,2,,,,United States of America
391723 -- Of polymers of vinyl chloride,"5,460,405",6.50,6.50,2,,,,United States of America
391729 -- Of other plastics,"20,947,385",6.50,6.50,4,,,,United States of America
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","19,547,871",6.50,6.50,1,,,,United States of America
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","82,353,511",6.50,6.50,7,,,,United States of America
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","6,492,906",6.50,6.50,1,,,,United States of America
391739 -- Other,"30,546,511",6.50,6.50,4,,,,United States of America
391740 - Fittings,"40,417,622",6.50,6.50,1,,,,United States of America
391810 - Of polymers of vinyl chloride,"17,884,865",6.50,6.50,2,,,,United States of America
391890 - Of other plastics,"11,793,787",6.50,6.50,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"77,092,409",6.41,6.41,9,,,,United States of America
391990 - Other,"214,446,971",6.50,6.50,6,,,,United States of America
392010 - Of polymers of ethylene,"77,811,317",4.88,4.88,8,,,,United States of America
392020 - Of polymers of propylene,"38,039,530",6.50,6.50,5,,,,United States of America
392030 - Of polymers of styrene,"12,978,712",6.50,6.50,1,,,,United States of America
392043 -- Containing by weight not less than 6 % of plasticisers,"13,882,444",6.50,6.50,2,,,,United States of America
392049 -- Other,"15,291,109",6.50,6.50,2,,,,United States of America
392051 -- Of poly(methyl methacrylate),"67,597,294",6.50,6.50,1,,,,United States of America
392059 -- Other,"5,444,086",3.25,3.25,2,,,,United States of America
392061 -- Of polycarbonates,"31,701,028",6.50,6.50,1,,,,United States of America
392062 -- Of poly(ethylene terephthalate),"89,754,836",3.25,3.25,4,,,,United States of America
392063 -- Of unsaturated polyesters,"1,284,234",6.50,6.50,1,,,,United States of America
392069 -- Of other polyesters,"23,040,087",6.50,6.50,1,,,,United States of America
392071 -- Of regenerated cellulose,"4,044,808",6.50,6.50,2,,,,United States of America
392073 -- Of cellulose acetate,"615,288",6.43,6.43,3,,,,United States of America
392079 -- Of other cellulose derivatives,"2,761,453",6.10,6.10,2,,,,United States of America
392091 -- Of poly(vinyl butyral),"18,305,941",6.10,6.10,1,,,,United States of America
392092 -- Of polyamides,"13,307,159",6.50,6.50,1,,,,United States of America
392093 -- Of amino-resins,"68,359",6.50,6.50,1,,,,United States of America
392094 -- Of phenolic resins,"23,558",6.50,6.50,1,,,,United States of America
392099 -- Of other plastics,"218,374,881",2.79,2.79,7,,,,United States of America
392111 -- Of polymers of styrene,"13,630,404",6.50,6.50,1,,,,United States of America
392112 -- Of polymers of vinyl chloride,"8,869,784",6.50,6.50,1,,,,United States of America
392113 -- Of polyurethanes,"32,151,298",6.50,6.50,2,,,,United States of America
392114 -- Of regenerated cellulose,"10,063,203",6.50,6.50,1,,,,United States of America
392119 -- Of other plastics,"53,864,359",6.50,6.50,1,,,,United States of America
392190 - Other,"127,611,270",6.50,6.50,9,,,,United States of America
"392210 - Baths, shower-baths, sinks and wash-basins","3,288,157",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"714,751",6.50,6.50,1,,,,United States of America
392290 - Other,"5,716,616",6.50,6.50,1,,,,United States of America
