Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
850511 -- Of metal,"541,839",2.20,2.20,1,,,,Viet Nam
850519 -- Other,"301,666",2.20,2.20,2,,,,Viet Nam
"850520 - Electro-magnetic couplings, clutches and brakes","6,709",2.20,2.20,1,,,,Viet Nam
"850590 - Other, including parts","1,413,454",1.90,1.90,4,,,,Viet Nam
850610 - Manganese dioxide,"1,402,952",4.70,4.70,6,,,,Viet Nam
850630 - Mercuric oxide,,4.70,4.70,3,,,,Viet Nam
850640 - Silver oxide,,4.70,4.70,3,,,,Viet Nam
850650 - Lithium,"67,777",4.70,4.70,3,,,,Viet Nam
850660 - Air-zinc,,4.70,4.70,3,,,,Viet Nam
850680 - Other primary cells and primary batteries,"145,589",3.53,3.53,4,,,,Viet Nam
850690 - Parts,"9,770",4.70,4.70,1,,,,Viet Nam
"850710 - Lead-acid, of a kind used for starting piston engines","5,675,497",3.70,3.70,4,,,,Viet Nam
850720 - Other lead-acid accumulators,,3.70,3.70,4,,,,Viet Nam
850730 - Nickel-cadmium,"38,276",2.60,2.60,3,,,,Viet Nam
850740 - Nickel-iron,"268,444",2.70,2.70,1,,,,Viet Nam
850780 - Other accumulators,"200,930",2.70,2.70,3,,,,Viet Nam
850790 - Parts,"88,842",2.70,2.70,3,,,,Viet Nam
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","26,674",2.20,2.20,1,,,,Viet Nam
850819 -- Other,"2,622",1.70,1.70,1,,,,Viet Nam
850860 - Other vacuum cleaners,"20,302",1.70,1.70,1,,,,Viet Nam
850870 - Parts,352,1.70,1.70,1,,,,Viet Nam
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"10,781",2.20,2.20,1,,,,Viet Nam
850980 - Other appliances,"9,009",2.20,2.20,1,,,,Viet Nam
850990 - Parts,747,2.20,2.20,1,,,,Viet Nam
851010 - Shavers,"57,099",2.20,2.20,1,,,,Viet Nam
851020 - Hair clippers,967,2.20,2.20,1,,,,Viet Nam
851030 - Hair-removing appliances,"27,964",2.20,2.20,1,,,,Viet Nam
851090 - Parts,"21,753",2.20,2.20,1,,,,Viet Nam
851110 - Sparking plugs,"31,626",3.20,3.20,1,,,,Viet Nam
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"13,462",3.20,3.20,1,,,,Viet Nam
851130 - Distributors; ignition coils,"86,469",3.20,3.20,1,,,,Viet Nam
851140 - Starter motors and dual purpose starter-generators,"9,875,563",3.20,3.20,1,,,,Viet Nam
851150 - Other generators,"34,409",3.20,3.20,1,,,,Viet Nam
851180 - Other equipment,"15,439",3.20,3.20,1,,,,Viet Nam
851190 - Parts,"481,400",3.20,3.20,1,,,,Viet Nam
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"1,274",2.70,2.70,1,,,,Viet Nam
851220 - Other lighting or visual signalling equipment,"627,092",2.70,2.70,1,,,,Viet Nam
851230 - Sound signalling equipment,"4,629",2.45,2.45,2,,,,Viet Nam
"851240 - Windscreen wipers, defrosters and demisters","4,336",2.70,2.70,1,,,,Viet Nam
851290 - Parts,"85,692",2.45,2.45,2,,,,Viet Nam
851310 - Lamps,"1,787",5.70,5.70,1,,,,Viet Nam
851390 - Parts,"9,668",5.70,5.70,1,,,,Viet Nam
851410 - Resistance heated furnaces and ovens,"46,406",2.20,2.20,2,,,,Viet Nam
851420 - Furnaces and ovens functioning by induction or dielectric loss,"89,164",2.20,2.20,2,,,,Viet Nam
851430 - Other furnaces and ovens,"1,424,206",2.20,2.20,2,,,,Viet Nam
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"54,784",2.20,2.20,1,,,,Viet Nam
851490 - Parts,"122,401",2.20,2.20,1,,,,Viet Nam
851511 -- Soldering irons and guns,630,2.70,2.70,1,,,,Viet Nam
851519 -- Other,"51,108",2.70,2.70,1,,,,Viet Nam
851521 -- Fully or partly automatic,132,2.70,2.70,1,,,,Viet Nam
851529 -- Other,"323,214",2.70,2.70,2,,,,Viet Nam
851531 -- Fully or partly automatic,"330,714",2.70,2.70,1,,,,Viet Nam
851539 -- Other,"41,118",2.70,2.70,3,,,,Viet Nam
851580 - Other machines and apparatus,"448,398",2.70,2.70,4,,,,Viet Nam
851590 - Parts,"598,733",2.70,2.70,1,,,,Viet Nam
851610 - Electric instantaneous or storage water heaters and immersion heaters,"77,167",2.70,2.70,3,,,,Viet Nam
851621 -- Storage heating radiators,176,2.70,2.70,1,,,,Viet Nam
851629 -- Other,"180,144",2.70,2.70,4,,,,Viet Nam
851631 -- Hair dryers,"6,621",2.70,2.70,2,,,,Viet Nam
851632 -- Other hair-dressing apparatus,806,2.70,2.70,1,,,,Viet Nam
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Viet Nam
851640 - Electric smoothing irons,"3,164",2.70,2.70,2,,,,Viet Nam
851650 - Microwave ovens,234,5.00,5.00,1,,,,Viet Nam
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","11,880",2.70,2.70,6,,,,Viet Nam
851671 -- Coffee or tea makers,952,2.70,2.70,1,,,,Viet Nam
851672 -- Toasters,"2,520",2.70,2.70,1,,,,Viet Nam
851679 -- Other,"99,901",2.70,2.70,2,,,,Viet Nam
851680 - Electric heating resistors,"1,713,714",2.70,2.70,2,,,,Viet Nam
851690 - Parts,"73,344",2.70,2.70,1,,,,Viet Nam
851711 -- Line telephone sets with cordless handsets,996,0.00,0.00,1,,,,Viet Nam
851712 -- Telephones for cellular networks or for other wireless networks,"278,123,221",0.00,0.00,1,,,,Viet Nam
851718 -- Other,483,0.00,0.00,1,,,,Viet Nam
851761 -- Base stations,"380,459",0.00,0.00,1,,,,Viet Nam
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","23,294,525",0.00,0.00,1,,,,Viet Nam
851769 -- Other,"117,552",1.86,1.86,5,,,,Viet Nam
851770 - Parts,"33,035,383",2.15,2.15,4,,,,Viet Nam
851810 - Microphones and stands therefor,"4,175",1.25,1.25,2,,,,Viet Nam
"851821 -- Single loudspeakers, mounted in their enclosures",806,4.50,4.50,1,,,,Viet Nam
"851822 -- Multiple loudspeakers, mounted in the same enclosure","119,002",4.50,4.50,1,,,,Viet Nam
851829 -- Other,"42,126,444",1.50,1.50,2,,,,Viet Nam
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","37,441",1.00,1.00,2,,,,Viet Nam
851840 - Audio-frequency electric amplifiers,"576,555",4.00,4.00,3,,,,Viet Nam
851850 - Electric sound amplifier sets,"18,955",2.00,2.00,1,,,,Viet Nam
851890 - Parts,"398,623",2.00,2.00,1,,,,Viet Nam
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,6.67,6.67,3,,,,Viet Nam
851930 - Turntables (record-decks),,2.00,2.00,1,,,,Viet Nam
851950 - Telephone answering machines,,0.00,0.00,1,,,,Viet Nam
"851981 -- Using magnetic, optical or semiconductor media","17,402",3.87,3.87,15,,,,Viet Nam
851989 -- Other,527,3.38,3.38,4,,,,Viet Nam
852110 - Magnetic tape-type,"37,338",11.00,11.00,2,,,,Viet Nam
852190 - Other,"60,746",13.90,13.90,1,,,,Viet Nam
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Viet Nam
852290 - Other,"20,068",1.60,1.60,5,,,,Viet Nam
852321 -- Cards incorporating a magnetic stripe,"35,024",3.50,3.50,1,,,,Viet Nam
852329 -- Other,"294,591",1.40,1.40,5,,,,Viet Nam
852340 - Optical media,"781,968",1.46,1.46,12,,,,Viet Nam
852351 -- Solid-state non-volatile storage devices,"38,027",0.88,0.88,4,,,,Viet Nam
852352 -- “Smart cards”,"52,997",1.85,1.85,2,,,,Viet Nam
852359 -- Other,"1,055",0.88,0.88,4,,,,Viet Nam
852380 - Other,"128,216",0.88,0.88,4,,,,Viet Nam
852550 - Transmission apparatus,"50,273",3.60,3.60,1,,,,Viet Nam
852560 - Transmission apparatus incorporating reception apparatus,"75,585",0.00,0.00,1,,,,Viet Nam
"852580 - Television cameras, digital cameras and video camera recorders","379,771",5.36,5.36,5,,,,Viet Nam
852610 - Radar apparatus,"118,285",3.70,3.70,1,,,,Viet Nam
852691 -- Radio navigational aid apparatus,"45,820",3.70,3.70,2,,,,Viet Nam
852692 -- Radio remote control apparatus,"14,590",3.70,3.70,1,,,,Viet Nam
852712 -- Pocket-size radio cassette-players,29,12.00,12.00,2,,,,Viet Nam
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"25,239",12.00,12.00,3,,,,Viet Nam
852719 -- Other,117,0.00,0.00,1,,,,Viet Nam
852721 -- Combined with sound recording or reproducing apparatus,"3,076",12.67,12.67,6,,,,Viet Nam
852729 -- Other,29,12.00,12.00,1,,,,Viet Nam
852791 -- Combined with sound recording or reproducing apparatus,"3,281",12.00,12.00,5,,,,Viet Nam
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,88,4.50,4.50,2,,,,Viet Nam
852799 -- Other,"3,193",9.00,9.00,1,,,,Viet Nam
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"2,900",0.00,0.00,1,,,,Viet Nam
852849 -- Other,,14.00,14.00,4,,,,Viet Nam
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"141,019",0.00,0.00,1,,,,Viet Nam
852859 -- Other,"48,911",14.00,14.00,2,,,,Viet Nam
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,Viet Nam
852869 -- Other,"18,559",5.33,5.33,3,,,,Viet Nam
852871 -- Not designed to incorporate a video display or screen,"60,820",7.00,7.00,4,,,,Viet Nam
"852872 -- Other, colour","344,923",14.00,14.00,11,,,,Viet Nam
"852873 -- Other, black and white or other monochrome",,2.00,2.00,1,,,,Viet Nam
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"307,819",3.86,3.86,7,,,,Viet Nam
852990 - Other,"3,583,989",2.67,2.67,6,,,,Viet Nam
853010 - Equipment for railways or tramways,"506,112",1.70,1.70,1,,,,Viet Nam
853080 - Other equipment,"400,894",1.70,1.70,1,,,,Viet Nam
853090 - Parts,"73,124",1.70,1.70,1,,,,Viet Nam
853110 - Burglar or fire alarms and similar apparatus,"64,174",2.20,2.20,2,,,,Viet Nam
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"1,525,455",0.00,0.00,3,,,,Viet Nam
853180 - Other apparatus,"78,441",1.10,1.10,2,,,,Viet Nam
853190 - Parts,"202,834",1.10,1.10,2,,,,Viet Nam
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,Viet Nam
853221 -- Tantalum,"14,033",0.00,0.00,1,,,,Viet Nam
853222 -- Aluminium electrolytic,"4,351",0.00,0.00,1,,,,Viet Nam
"853223 -- Ceramic dielectric, single layer","14,765",0.00,0.00,1,,,,Viet Nam
"853224 -- Ceramic dielectric, multilayer","12,261",0.00,0.00,1,,,,Viet Nam
853225 -- Dielectric of paper or plastics,791,0.00,0.00,1,,,,Viet Nam
853229 -- Other,"14,355",0.00,0.00,1,,,,Viet Nam
853230 - Variable or adjustable (pre-set) capacitors,322,0.00,0.00,1,,,,Viet Nam
853290 - Parts,,0.00,0.00,1,,,,Viet Nam
"853310 - Fixed carbon resistors, composition or film types","60,043",0.00,0.00,1,,,,Viet Nam
853321 -- For a power handling capacity not exceeding 20 W,"37,251",0.00,0.00,1,,,,Viet Nam
853329 -- Other,"41,191",0.00,0.00,1,,,,Viet Nam
853331 -- For a power handling capacity not exceeding 20 W,249,0.00,0.00,1,,,,Viet Nam
853339 -- Other,"27,480",0.00,0.00,1,,,,Viet Nam
"853340 - Other variable resistors, including rheostats and potentiometers","3,501,959",0.00,0.00,2,,,,Viet Nam
853390 - Parts,"109,891",0.00,0.00,1,,,,Viet Nam
853400 Printed circuits.,"184,231",0.00,0.00,3,,,,Viet Nam
853510 - Fuses,"106,537",2.70,2.70,1,,,,Viet Nam
853521 -- For a voltage of less than 72.5 kV,"745,845",2.70,2.70,1,,,,Viet Nam
853529 -- Other,308,2.70,2.70,1,,,,Viet Nam
853530 - Isolating switches and make-and-break switches,"32,944",2.70,2.70,2,,,,Viet Nam
"853540 - Lightning arresters, voltage limiters and surge suppressors","66,708",2.70,2.70,1,,,,Viet Nam
853590 - Other,"10,605",2.70,2.70,1,,,,Viet Nam
853610 - Fuses,"144,695",2.30,2.30,3,,,,Viet Nam
853620 - Automatic circuit breakers,"608,591",2.30,2.30,2,,,,Viet Nam
853630 - Other apparatus for protecting electrical circuits,"51,503",2.30,2.30,3,,,,Viet Nam
853641 -- For a voltage not exceeding 60 V,"571,092",2.30,2.30,2,,,,Viet Nam
853649 -- Other,"227,531",2.30,2.30,1,,,,Viet Nam
853650 - Other switches,"2,742,344",1.31,1.31,7,,,,Viet Nam
853661 -- Lamp-holders,"9,258",2.30,2.30,2,,,,Viet Nam
853669 -- Other,"832,461",0.77,0.77,3,,,,Viet Nam
"853670 - Connectors for optical fibres, optical fibre bundles or cables","13,432",3.00,3.00,1,,,,Viet Nam
853690 - Other apparatus,"805,859",1.15,1.15,4,,,,Viet Nam
"853710 - For a voltage not exceeding 1,000 V","17,644,545",2.10,2.10,3,,,,Viet Nam
"853720 - For a voltage exceeding 1,000 V","277,409",2.10,2.10,2,,,,Viet Nam
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","154,686",2.20,2.20,1,,,,Viet Nam
853890 - Other,"4,800,776",2.45,2.45,4,,,,Viet Nam
853910 - Sealed beam lamp units,"64,115",2.70,2.70,1,,,,Viet Nam
853921 -- Tungsten halogen,"65,185",2.70,2.70,3,,,,Viet Nam
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","2,808,291",2.70,2.70,2,,,,Viet Nam
853929 -- Other,"103,871",2.70,2.70,3,,,,Viet Nam
"853931 -- Fluorescent, hot cathode","305,402",2.70,2.70,2,,,,Viet Nam
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"3,413",2.70,2.70,3,,,,Viet Nam
853939 -- Other,"161,644",2.70,2.70,1,,,,Viet Nam
853941 -- Arc-lamps,"2,783",2.70,2.70,1,,,,Viet Nam
853949 -- Other,"1,049,445",2.70,2.70,2,,,,Viet Nam
853990 - Parts,"25,517",2.70,2.70,2,,,,Viet Nam
854011 -- Colour,542,14.00,14.00,6,,,,Viet Nam
854012 -- Black and white or other monochrome,,7.50,7.50,1,,,,Viet Nam
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"1,025",2.70,2.70,2,,,,Viet Nam
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Viet Nam
"854050 - Data/graphic display tubes, black and white or other monochrome","3,926",2.60,2.60,1,,,,Viet Nam
854060 - Other cathode-ray tubes,205,2.60,2.60,1,,,,Viet Nam
854071 -- Magnetrons,"241,389",2.70,2.70,1,,,,Viet Nam
854072 -- Klystrons,"256,652",2.70,2.70,1,,,,Viet Nam
854079 -- Other,"40,400",2.70,2.70,1,,,,Viet Nam
854081 -- Receiver or amplifier valves and tubes,"126,532",2.70,2.70,1,,,,Viet Nam
854089 -- Other,"59,545",2.70,2.70,1,,,,Viet Nam
854091 -- Of cathode-ray tubes,,2.70,2.70,1,,,,Viet Nam
854099 -- Other,,2.70,2.70,1,,,,Viet Nam
"854110 - Diodes, other than photosensitive or light emitting diodes","46,054",0.00,0.00,1,,,,Viet Nam
854121 -- With a dissipation rate of less than 1 W,"4,687",0.00,0.00,1,,,,Viet Nam
854129 -- Other,"7,544",0.00,0.00,1,,,,Viet Nam
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","41,879",0.00,0.00,1,,,,Viet Nam
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","15,189,424",0.00,0.00,2,,,,Viet Nam
854150 - Other semiconductor devices,"483,422",0.00,0.00,1,,,,Viet Nam
854160 - Mounted piezo-electric crystals,"31,318",0.00,0.00,1,,,,Viet Nam
854190 - Parts,"36,855",0.00,0.00,1,,,,Viet Nam
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","812,905",0.00,0.00,2,,,,Viet Nam
854232 -- Memories,"21,372",0.00,0.00,9,,,,Viet Nam
854233 -- Amplifiers,"42,582",0.00,0.00,1,,,,Viet Nam
854239 -- Other,"843,168",0.00,0.00,2,,,,Viet Nam
854290 - Parts,"22,207",0.00,0.00,1,,,,Viet Nam
854310 - Particle accelerators,"1,963",4.00,4.00,1,,,,Viet Nam
854320 - Signal generators,"602,966",3.70,3.70,1,,,,Viet Nam
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",264,3.70,3.70,1,,,,Viet Nam
854370 - Other machines and apparatus,"1,301,644",3.17,3.17,7,,,,Viet Nam
854390 - Parts,"12,378",3.70,3.70,1,,,,Viet Nam
854411 -- Of copper,"379,126",3.70,3.70,2,,,,Viet Nam
854419 -- Other,"81,107",3.70,3.70,2,,,,Viet Nam
854420 - Co-axial cable and other co-axial electric conductors,"89,120",3.70,3.70,1,,,,Viet Nam
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","354,738,902",3.70,3.70,1,,,,Viet Nam
854442 -- Fitted with connectors,"2,702,897",1.65,1.65,2,,,,Viet Nam
854449 -- Other,"1,662,328",2.96,2.96,5,,,,Viet Nam
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","607,859",3.70,3.70,2,,,,Viet Nam
854470 - Optical fibre cables,"1,597",0.00,0.00,1,,,,Viet Nam
854511 -- Of a kind used for furnaces,"3,184,956",2.70,2.70,1,,,,Viet Nam
854519 -- Other,"1,180,899",2.70,2.70,2,,,,Viet Nam
854520 - Brushes,"74,325",2.70,2.70,1,,,,Viet Nam
854590 - Other,"402,651",2.20,2.20,2,,,,Viet Nam
854610 - Of glass,"2,613,088",3.70,3.70,1,,,,Viet Nam
854620 - Of ceramics,"155,023",4.70,4.70,3,,,,Viet Nam
854690 - Other,"171,077",3.70,3.70,2,,,,Viet Nam
854710 - Insulating fittings of ceramics,,4.70,4.70,2,,,,Viet Nam
854720 - Insulating fittings of plastics,"151,097",3.70,3.70,1,,,,Viet Nam
854790 - Other,"1,553",3.70,3.70,1,,,,Viet Nam
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","290,958",1.98,1.98,5,,,,Viet Nam
854890 - Other,"1,128",1.35,1.35,2,,,,Viet Nam
,2007,"681,831,480",3.35,3.35,552,,,,Viet Nam
850110 - Motors of an output not exceeding 37.5 W,"660,499",3.20,3.20,4,,,,Viet Nam
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"312,638",2.70,2.70,1,,,,Viet Nam
850131 -- Of an output not exceeding 750 W,"58,753",2.70,2.70,1,,,,Viet Nam
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"108,914",2.70,2.70,2,,,,Viet Nam
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"1,037,907",2.70,2.70,1,,,,Viet Nam
850134 -- Of an output exceeding 375 kW,"35,688",2.70,2.70,3,,,,Viet Nam
"850140 - Other AC motors, single-phase","1,455,389",2.70,2.70,2,,,,Viet Nam
850151 -- Of an output not exceeding 750 W,425,2.70,2.70,1,,,,Viet Nam
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"125,634",2.70,2.70,3,,,,Viet Nam
850153 -- Of an output exceeding 75 kW,"56,382",2.70,2.70,4,,,,Viet Nam
850161 -- Of an output not exceeding 75 kVA,946,2.70,2.70,2,,,,Viet Nam
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,Viet Nam
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,2.70,2.70,1,,,,Viet Nam
850164 -- Of an output exceeding 750 kVA,,2.70,2.70,1,,,,Viet Nam
850211 -- Of an output not exceeding 75 kVA,"2,152",2.70,2.70,2,,,,Viet Nam
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,Viet Nam
850213 -- Of an output exceeding 375 kVA,,2.70,2.70,3,,,,Viet Nam
850220 - Generating sets with spark-ignition internal combustion piston engines,480,2.70,2.70,4,,,,Viet Nam
850231 -- Wind-powered,"13,486",2.70,2.70,1,,,,Viet Nam
850239 -- Other,"4,427",2.70,2.70,2,,,,Viet Nam
850240 - Electric rotary converters,534,2.70,2.70,1,,,,Viet Nam
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"7,010,765",2.70,2.70,3,,,,Viet Nam
850410 - Ballasts for discharge lamps or tubes,"36,551",3.70,3.70,2,,,,Viet Nam
850421 -- Having a power handling capacity not exceeding 650 kVA,"3,175,311",3.70,3.70,1,,,,Viet Nam
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","633,445",3.70,3.70,2,,,,Viet Nam
"850423 -- Having a power handling capacity exceeding 10,000 kVA","9,440,456",3.70,3.70,1,,,,Viet Nam
850431 -- Having a power handling capacity not exceeding 1 kVA,"712,372",3.70,3.70,3,,,,Viet Nam
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"419,304",3.70,3.70,2,,,,Viet Nam
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"26,944",3.70,3.70,1,,,,Viet Nam
850434 -- Having a power handling capacity exceeding 500 kVA,"180,070",3.70,3.70,1,,,,Viet Nam
850440 - Static converters,"715,374",2.83,2.83,7,,,,Viet Nam
850450 - Other inductors,"686,634",1.85,1.85,2,,,,Viet Nam
850490 - Parts,"291,382",1.32,1.32,5,,,,Viet Nam
850511 -- Of metal,"93,961",2.20,2.20,1,,,,Viet Nam
850519 -- Other,"481,566",2.20,2.20,2,,,,Viet Nam
"850520 - Electro-magnetic couplings, clutches and brakes","2,645",2.20,2.20,1,,,,Viet Nam
"850590 - Other, including parts","97,977",1.90,1.90,4,,,,Viet Nam
850610 - Manganese dioxide,"591,289",4.70,4.70,6,,,,Viet Nam
850630 - Mercuric oxide,,4.70,4.70,3,,,,Viet Nam
850640 - Silver oxide,,4.70,4.70,3,,,,Viet Nam
850650 - Lithium,110,4.70,4.70,3,,,,Viet Nam
850660 - Air-zinc,,4.70,4.70,3,,,,Viet Nam
850680 - Other primary cells and primary batteries,"20,420",3.53,3.53,4,,,,Viet Nam
850690 - Parts,,4.70,4.70,1,,,,Viet Nam
"850710 - Lead-acid, of a kind used for starting piston engines","6,304,286",3.70,3.70,4,,,,Viet Nam
850720 - Other lead-acid accumulators,"61,426",3.70,3.70,4,,,,Viet Nam
850730 - Nickel-cadmium,"53,381",2.60,2.60,3,,,,Viet Nam
850740 - Nickel-iron,"201,655",2.70,2.70,1,,,,Viet Nam
850780 - Other accumulators,"44,884",2.70,2.70,3,,,,Viet Nam
850790 - Parts,"123,071",2.70,2.70,3,,,,Viet Nam
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","43,472",2.20,2.20,1,,,,Viet Nam
850819 -- Other,69,1.70,1.70,1,,,,Viet Nam
850860 - Other vacuum cleaners,"1,590",1.70,1.70,1,,,,Viet Nam
850870 - Parts,123,1.70,1.70,1,,,,Viet Nam
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"4,564",2.20,2.20,1,,,,Viet Nam
850980 - Other appliances,"6,633",2.20,2.20,1,,,,Viet Nam
850990 - Parts,"143,478",2.20,2.20,1,,,,Viet Nam
851010 - Shavers,"71,225",2.20,2.20,1,,,,Viet Nam
851020 - Hair clippers,219,2.20,2.20,1,,,,Viet Nam
851030 - Hair-removing appliances,521,2.20,2.20,1,,,,Viet Nam
851090 - Parts,"139,174",2.20,2.20,1,,,,Viet Nam
851110 - Sparking plugs,"166,571",3.20,3.20,1,,,,Viet Nam
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"15,240",3.20,3.20,1,,,,Viet Nam
851130 - Distributors; ignition coils,"5,688",3.20,3.20,1,,,,Viet Nam
851140 - Starter motors and dual purpose starter-generators,"5,771,203",3.20,3.20,1,,,,Viet Nam
851150 - Other generators,"20,352",3.20,3.20,1,,,,Viet Nam
851180 - Other equipment,"35,537",3.20,3.20,1,,,,Viet Nam
851190 - Parts,"715,168",3.20,3.20,1,,,,Viet Nam
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,2.70,1,,,,Viet Nam
851220 - Other lighting or visual signalling equipment,"830,783",2.70,2.70,1,,,,Viet Nam
851230 - Sound signalling equipment,"6,565",2.45,2.45,2,,,,Viet Nam
"851240 - Windscreen wipers, defrosters and demisters","2,878",2.70,2.70,1,,,,Viet Nam
851290 - Parts,"54,066",2.45,2.45,2,,,,Viet Nam
851310 - Lamps,"1,754",5.70,5.70,1,,,,Viet Nam
851390 - Parts,,5.70,5.70,1,,,,Viet Nam
851410 - Resistance heated furnaces and ovens,"4,934",2.20,2.20,2,,,,Viet Nam
851420 - Furnaces and ovens functioning by induction or dielectric loss,"55,971",2.20,2.20,2,,,,Viet Nam
851430 - Other furnaces and ovens,"1,874,145",2.20,2.20,2,,,,Viet Nam
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"87,726",2.20,2.20,1,,,,Viet Nam
851490 - Parts,"821,505",2.20,2.20,1,,,,Viet Nam
851511 -- Soldering irons and guns,"1,138",2.70,2.70,1,,,,Viet Nam
851519 -- Other,"3,824",2.70,2.70,1,,,,Viet Nam
851521 -- Fully or partly automatic,"111,038",2.70,2.70,1,,,,Viet Nam
851529 -- Other,"3,837",2.70,2.70,2,,,,Viet Nam
851531 -- Fully or partly automatic,"152,701",2.70,2.70,1,,,,Viet Nam
851539 -- Other,"45,268",2.70,2.70,3,,,,Viet Nam
851580 - Other machines and apparatus,"97,360",2.70,2.70,4,,,,Viet Nam
851590 - Parts,"448,195",2.70,2.70,1,,,,Viet Nam
851610 - Electric instantaneous or storage water heaters and immersion heaters,"9,840",2.70,2.70,3,,,,Viet Nam
851621 -- Storage heating radiators,27,2.70,2.70,1,,,,Viet Nam
851629 -- Other,"1,508",2.70,2.70,4,,,,Viet Nam
851631 -- Hair dryers,"2,344",2.70,2.70,2,,,,Viet Nam
851632 -- Other hair-dressing apparatus,274,2.70,2.70,1,,,,Viet Nam
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Viet Nam
851640 - Electric smoothing irons,"3,440",2.70,2.70,2,,,,Viet Nam
851650 - Microwave ovens,534,5.00,5.00,1,,,,Viet Nam
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","5,921",2.70,2.70,6,,,,Viet Nam
851671 -- Coffee or tea makers,"2,700",2.70,2.70,1,,,,Viet Nam
851672 -- Toasters,"1,083",2.70,2.70,1,,,,Viet Nam
851679 -- Other,"73,527",2.70,2.70,2,,,,Viet Nam
851680 - Electric heating resistors,"251,788",2.70,2.70,2,,,,Viet Nam
851690 - Parts,"143,670",2.70,2.70,1,,,,Viet Nam
851711 -- Line telephone sets with cordless handsets,"80,544",0.00,0.00,1,,,,Viet Nam
851712 -- Telephones for cellular networks or for other wireless networks,"216,863,233",0.00,0.00,1,,,,Viet Nam
851718 -- Other,"13,362",0.00,0.00,1,,,,Viet Nam
851761 -- Base stations,"169,723",0.00,0.00,1,,,,Viet Nam
