Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
391212 -- Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"5,168,128",6.33,6.33,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"343,557",6.50,6.50,1,,,,Brazil
391239 -- Other,"160,787",4.33,4.33,3,,,,Brazil
391290 - Other,"2,135,595",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters","30,727",5.00,5.00,1,,,,Brazil
391390 - Other,"9,886,595",6.50,6.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","7,935",6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,"153,523",6.50,6.50,1,,,,Brazil
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Brazil
391590 - Of other plastics,"600,389",6.50,6.50,3,,,,Brazil
391610 - Of polymers of ethylene,"2,974",6.50,6.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"2,439",6.50,6.50,2,,,,Brazil
391690 - Of other plastics,"223,899",6.50,6.50,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"80,544",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"60,713",6.50,6.50,2,,,,Brazil
391722 -- Of polymers of propylene,"2,364,113",6.50,6.50,2,,,,Brazil
391723 -- Of polymers of vinyl chloride,672,6.50,6.50,2,,,,Brazil
391729 -- Of other plastics,"1,387,330",6.50,6.50,4,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","7,223",6.50,6.50,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","3,101,592",6.50,6.50,7,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,6.50,1,,,,Brazil
391739 -- Other,"400,707",6.50,6.50,4,,,,Brazil
391740 - Fittings,"1,226,255",6.50,6.50,1,,,,Brazil
391810 - Of polymers of vinyl chloride,"252,583",6.50,6.50,2,,,,Brazil
391890 - Of other plastics,"33,468",6.50,6.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"564,852",6.41,6.41,9,,,,Brazil
391990 - Other,"4,995,719",6.50,6.50,6,,,,Brazil
392010 - Of polymers of ethylene,"4,441,325",4.88,4.88,8,,,,Brazil
392020 - Of polymers of propylene,"5,435,526",6.50,6.50,5,,,,Brazil
392030 - Of polymers of styrene,"21,558",6.50,6.50,1,,,,Brazil
392043 -- Containing by weight not less than 6 % of plasticisers,"358,276",6.50,6.50,2,,,,Brazil
392049 -- Other,"35,277",6.50,6.50,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"4,913,983",6.50,6.50,1,,,,Brazil
392059 -- Other,"14,815",3.25,3.25,2,,,,Brazil
392061 -- Of polycarbonates,"75,268",6.50,6.50,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"12,052,273",3.25,3.25,4,,,,Brazil
392063 -- Of unsaturated polyesters,123,6.50,6.50,1,,,,Brazil
392069 -- Of other polyesters,"16,309",6.50,6.50,1,,,,Brazil
392071 -- Of regenerated cellulose,"114,409",6.50,6.50,2,,,,Brazil
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Brazil
392079 -- Of other cellulose derivatives,"2,426",6.10,6.10,2,,,,Brazil
392091 -- Of poly(vinyl butyral),,6.10,6.10,1,,,,Brazil
392092 -- Of polyamides,,6.50,6.50,1,,,,Brazil
392093 -- Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 -- Of other plastics,"97,155",2.79,2.79,7,,,,Brazil
392111 -- Of polymers of styrene,"5,071",6.50,6.50,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,"689,663",6.50,6.50,1,,,,Brazil
392113 -- Of polyurethanes,"484,184",6.50,6.50,2,,,,Brazil
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392119 -- Of other plastics,"1,250,691",6.50,6.50,1,,,,Brazil
392190 - Other,"14,522,092",6.50,6.50,9,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","76,131",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,"30,439",6.50,6.50,1,,,,Brazil
392290 - Other,"4,331",6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","697,941",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"770,975",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"1,565,522",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","425,718",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","211,221",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","1,291,162",6.50,6.50,2,,,,Brazil
392390 - Other,"589,479",6.50,6.50,2,,,,Brazil
392410 - Tableware and kitchenware,"730,463",6.50,6.50,1,,,,Brazil
392490 - Other,"429,213",6.50,6.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,645",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",178,6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","64,181",6.50,6.50,1,,,,Brazil
392590 - Other,"98,004",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"36,263",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","84,985",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","1,739,740",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"257,037",6.50,6.50,1,,,,Brazil
392690 - Other,"15,954,210",6.50,6.50,3,,,,Brazil
,2006,"354,139,449",5.62,5.62,248,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"96,771,388",6.50,6.50,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"77,144,879",3.25,3.25,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"9,146,393",6.50,6.50,1,,,,Brazil
390190 - Other,"1,278,439",2.17,2.17,3,,,,Brazil
390210 - Polypropylene,"9,383,212",6.50,6.50,1,,,,Brazil
390220 - Polyisobutylene,"5,316,424",6.50,6.50,1,,,,Brazil
390230 - Propylene copolymers,"2,360,716",6.50,6.50,1,,,,Brazil
390290 - Other,"67,262",2.17,2.17,3,,,,Brazil
390311 -- Expansible,"7,333",6.50,6.50,1,,,,Brazil
390319 -- Other,"5,625",6.50,6.50,1,,,,Brazil
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"64,211",6.50,6.50,1,,,,Brazil
390390 - Other,"62,981",2.17,2.17,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","8,062,170",6.50,6.50,1,,,,Brazil
390421 -- Non-plasticised,"1,444",6.50,6.50,1,,,,Brazil
390422 -- Plasticised,"3,993",6.50,6.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"68,581",6.50,6.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Brazil
390461 -- Polytetrafluoroethylene,"8,023",6.50,6.50,1,,,,Brazil
390469 -- Other,"86,071",3.25,3.25,2,,,,Brazil
390490 - Other,"5,060",6.50,6.50,1,,,,Brazil
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390519 -- Other,,6.50,6.50,1,,,,Brazil
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390529 -- Other,"504,274",6.50,6.50,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Brazil
390591 -- Copolymers,"5,537",6.50,6.50,1,,,,Brazil
390599 -- Other,"382,732",3.25,3.25,2,,,,Brazil
390610 - Poly(methyl methacrylate),"1,132,966",6.50,6.50,1,,,,Brazil
390690 - Other,"645,617",1.64,1.64,7,,,,Brazil
390710 - Polyacetals,"2,448",6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"2,228,338",5.20,5.20,5,,,,Brazil
390730 - Epoxide resins,"1,669,220",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"8,769,738",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,"15,632",6.50,6.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),"17,484,167",6.50,6.50,2,,,,Brazil
390791 -- Unsaturated,"3,152",6.50,6.50,2,,,,Brazil
390799 -- Other,"2,617,235",3.25,3.25,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","3,723,444",6.50,6.50,1,,,,Brazil
390890 - Other,"80,923",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,"10,283",6.50,6.50,1,,,,Brazil
390920 - Melamine resins,"151,965",6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"78,927",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"7,992,409",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"213,728",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms.,"260,688",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,172,389",6.50,6.50,1,,,,Brazil
391190 - Other,"791,719",2.75,2.75,6,,,,Brazil
391211 -- Non-plasticised,,6.50,6.50,1,,,,Brazil
391212 -- Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"3,148,480",6.33,6.33,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"367,351",6.50,6.50,1,,,,Brazil
391239 -- Other,"13,673",4.33,4.33,3,,,,Brazil
391290 - Other,"2,398,234",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Brazil
391390 - Other,"9,782,831",6.50,6.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,"684,440",6.50,6.50,1,,,,Brazil
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Brazil
391590 - Of other plastics,"1,017,425",6.50,6.50,3,,,,Brazil
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"1,469",6.50,6.50,2,,,,Brazil
391690 - Of other plastics,"46,934",6.50,6.50,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"197,117",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"42,138",6.50,6.50,2,,,,Brazil
391722 -- Of polymers of propylene,"1,713,065",6.50,6.50,2,,,,Brazil
391723 -- Of polymers of vinyl chloride,"10,082",6.50,6.50,2,,,,Brazil
391729 -- Of other plastics,"596,184",6.50,6.50,4,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","120,588",6.50,6.50,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,407,927",6.50,6.50,7,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",703,6.50,6.50,1,,,,Brazil
391739 -- Other,"111,058",6.50,6.50,4,,,,Brazil
391740 - Fittings,"1,532,560",6.50,6.50,1,,,,Brazil
391810 - Of polymers of vinyl chloride,"70,665",6.50,6.50,2,,,,Brazil
391890 - Of other plastics,"24,145",6.50,6.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"466,217",6.41,6.41,9,,,,Brazil
391990 - Other,"5,561,906",6.50,6.50,6,,,,Brazil
392010 - Of polymers of ethylene,"3,572,785",4.88,4.88,8,,,,Brazil
392020 - Of polymers of propylene,"8,967,194",6.50,6.50,5,,,,Brazil
392030 - Of polymers of styrene,"9,882",6.50,6.50,1,,,,Brazil
392043 -- Containing by weight not less than 6% of plasticizers,"37,668",6.50,6.50,2,,,,Brazil
392049 -- Other,"23,417",6.50,6.50,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"3,302,818",6.50,6.50,1,,,,Brazil
392059 -- Other,"706,940",3.25,3.25,2,,,,Brazil
392061 -- Of polycarbonates,"161,144",6.50,6.50,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"1,603,250",3.25,3.25,4,,,,Brazil
392063 -- Of unsaturated polyesters,13,6.50,6.50,1,,,,Brazil
392069 -- Of other polyesters,"4,784",6.50,6.50,1,,,,Brazil
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Brazil
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Brazil
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Brazil
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Brazil
392091 -- Of poly(vinyl butyral),"6,023,502",6.50,6.50,1,,,,Brazil
392092 -- Of polyamides,,6.50,6.50,1,,,,Brazil
392093 -- Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 -- Of phenolic resins,"38,773",6.50,6.50,1,,,,Brazil
392099 -- Of other plastics,"5,774,517",2.79,2.79,7,,,,Brazil
392111 -- Of polymers of styrene,"2,461",6.50,6.50,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,"489,094",6.50,6.50,1,,,,Brazil
392113 -- Of polyurethanes,"22,777",6.50,6.50,2,,,,Brazil
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392119 -- Of other plastics,"134,060",6.50,6.50,1,,,,Brazil
392190 - Other,"11,071,579",6.50,6.50,9,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","124,217",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,"36,136",6.50,6.50,1,,,,Brazil
392290 - Other,"6,039",6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","847,178",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"442,373",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"940,407",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","246,550",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","278,982",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","1,046,605",6.50,6.50,2,,,,Brazil
392390 - Other,"514,959",6.50,6.50,2,,,,Brazil
392410 - Tableware and kitchenware,"764,598",6.50,6.50,1,,,,Brazil
392490 - Other,"329,156",6.50,6.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","33,700",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",452,6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","28,816",6.50,6.50,1,,,,Brazil
392590 - Other,"343,256",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"169,845",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","26,481",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","700,449",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"273,018",6.50,6.50,1,,,,Brazil
392690 - Other,"13,942,647",6.50,6.50,3,,,,Brazil
,2005,"269,263,319",5.42,5.42,257,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"68,202,935",6.50,6.50,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"43,490,546",3.25,3.25,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"6,638,467",6.50,6.50,1,,,,Brazil
390190 - Other,"1,373,013",2.17,2.17,3,,,,Brazil
390210 - Polypropylene,"19,054,372",6.50,6.50,1,,,,Brazil
390220 - Polyisobutylene,"3,494,988",6.50,6.50,1,,,,Brazil
390230 - Propylene copolymers,"3,226,984",6.50,6.50,1,,,,Brazil
390290 - Other,"859,511",2.17,2.17,3,,,,Brazil
390311 -- Expansible,"2,712",6.50,6.50,1,,,,Brazil
390319 -- Other,"5,673",6.50,6.50,1,,,,Brazil
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"2,414",6.50,6.50,1,,,,Brazil
390390 - Other,"5,263",2.17,2.17,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","11,610,562",6.50,6.50,1,,,,Brazil
390421 -- Non-plasticised,"2,588",6.50,6.50,1,,,,Brazil
390422 -- Plasticised,"22,182",6.50,6.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"134,102",6.50,6.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,"13,175",6.50,6.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,"1,547,474",3.25,3.25,2,,,,Brazil
390461 -- Polytetrafluoroethylene,"75,169",6.50,6.50,1,,,,Brazil
390469 -- Other,,3.25,3.25,2,,,,Brazil
390490 - Other,"6,581",6.50,6.50,1,,,,Brazil
390512 -- In aqueous dispersion,"19,234",6.50,6.50,1,,,,Brazil
390519 -- Other,"57,415",6.50,6.50,1,,,,Brazil
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390529 -- Other,"413,078",6.50,6.50,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",249,6.50,6.50,1,,,,Brazil
390591 -- Copolymers,,6.50,6.50,1,,,,Brazil
390599 -- Other,"44,638",3.25,3.25,2,,,,Brazil
390610 - Poly(methyl methacrylate),"1,077,988",6.50,6.50,1,,,,Brazil
390690 - Other,"783,683",1.64,1.64,7,,,,Brazil
390710 - Polyacetals,"7,801",6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"222,370",5.20,5.20,5,,,,Brazil
390730 - Epoxide resins,"724,589",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"13,697,726",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,"2,874",6.50,6.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),"3,132,308",6.50,6.50,2,,,,Brazil
390791 -- Unsaturated,"69,010",6.50,6.50,2,,,,Brazil
390799 -- Other,"393,160",3.25,3.25,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","3,383,367",6.50,6.50,1,,,,Brazil
390890 - Other,"1,518",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Brazil
390920 - Melamine resins,411,6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"69,421",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"6,011,590",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"246,842",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms.,"167,120",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,505,766",6.50,6.50,1,,,,Brazil
391190 - Other,"972,140",2.75,2.75,6,,,,Brazil
391211 -- Non-plasticised,"131,277",6.50,6.50,1,,,,Brazil
391212 -- Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"3,460,352",6.33,6.33,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"443,733",6.50,6.50,1,,,,Brazil
391239 -- Other,"149,168",4.33,4.33,3,,,,Brazil
391290 - Other,"1,824,174",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Brazil
391390 - Other,"8,361,247",6.50,6.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",100,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,"2,662",6.50,6.50,1,,,,Brazil
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Brazil
391590 - Of other plastics,"153,945",6.50,6.50,3,,,,Brazil
391610 - Of polymers of ethylene,"2,936",6.50,6.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"50,411",6.50,6.50,2,,,,Brazil
391690 - Of other plastics,"97,761",6.50,6.50,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"383,233",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"40,869",4.33,4.33,3,,,,Brazil
391722 -- Of polymers of propylene,"8,510",4.33,4.33,3,,,,Brazil
391723 -- Of polymers of vinyl chloride,"500,987",4.33,4.33,3,,,,Brazil
391729 -- Of other plastics,"486,953",5.20,5.20,5,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","298,845",3.25,3.25,2,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,617,604",6.50,6.50,7,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","133,069",3.25,3.25,2,,,,Brazil
391739 -- Other,"130,929",5.20,5.20,5,,,,Brazil
391740 - Fittings,"1,545,657",3.25,3.25,2,,,,Brazil
391810 - Of polymers of vinyl chloride,"20,329",6.50,6.50,2,,,,Brazil
391890 - Of other plastics,187,6.50,6.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"494,928",6.41,6.41,9,,,,Brazil
391990 - Other,"3,616,673",6.50,6.50,6,,,,Brazil
392010 - Of polymers of ethylene,"6,075,338",4.88,4.88,8,,,,Brazil
392020 - Of polymers of propylene,"8,016,233",6.50,6.50,5,,,,Brazil
392030 - Of polymers of styrene,"34,399",6.50,6.50,1,,,,Brazil
392043 -- Containing by weight not less than 6% of plasticizers,"8,112",6.50,6.50,2,,,,Brazil
392049 -- Other,"602,331",6.50,6.50,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"1,662,665",6.50,6.50,1,,,,Brazil
392059 -- Other,"19,980",3.25,3.25,2,,,,Brazil
392061 -- Of polycarbonates,"383,967",6.50,6.50,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"416,861",3.25,3.25,4,,,,Brazil
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Brazil
392069 -- Of other polyesters,"3,608",6.50,6.50,1,,,,Brazil
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Brazil
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Brazil
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Brazil
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Brazil
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,Brazil
392092 -- Of polyamides,,6.50,6.50,1,,,,Brazil
392093 -- Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 -- Of phenolic resins,"38,654",6.50,6.50,1,,,,Brazil
392099 -- Of other plastics,"6,523,848",2.79,2.79,7,,,,Brazil
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,"954,809",6.50,6.50,1,,,,Brazil
392113 -- Of polyurethanes,"2,078",6.50,6.50,2,,,,Brazil
392114 -- Of regenerated cellulose,"81,837",6.50,6.50,1,,,,Brazil
392119 -- Of other plastics,"190,820",6.50,6.50,1,,,,Brazil
392190 - Other,"6,596,728",6.50,6.50,9,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","61,235",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,"43,767",6.50,6.50,1,,,,Brazil
392290 - Other,12,6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","671,627",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"2,963,695",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"871,803",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","383,767",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","159,145",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","1,262,090",6.50,6.50,2,,,,Brazil
392390 - Other,"405,278",6.50,6.50,2,,,,Brazil
392410 - Tableware and kitchenware,"766,764",6.50,6.50,1,,,,Brazil
392490 - Other,"462,357",6.50,6.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","31,451",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors","2,662",6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","1,393",6.50,6.50,1,,,,Brazil
392590 - Other,"257,877",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"58,050",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","41,379",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","390,411",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"324,125",6.50,6.50,1,,,,Brazil
392690 - Other,"10,762,621",4.88,4.88,4,,,,Brazil
,2004,"176,205,980",5.42,5.42,257,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"25,129,148",6.50,6.50,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"23,444,310",3.25,3.25,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"4,736,735",6.50,6.50,1,,,,Brazil
390190 - Other,"1,629,584",2.17,2.17,3,,,,Brazil
390210 - Polypropylene,"7,985,230",6.50,6.50,1,,,,Brazil
390220 - Polyisobutylene,"3,101,628",6.50,6.50,1,,,,Brazil
390230 - Propylene copolymers,"1,633,490",6.50,6.50,1,,,,Brazil
390290 - Other,"900,708",2.17,2.17,3,,,,Brazil
390311 -- Expansible,124,6.50,6.50,1,,,,Brazil
390319 -- Other,"102,547",6.50,6.50,1,,,,Brazil
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"142,924",6.50,6.50,1,,,,Brazil
390390 - Other,"121,803",2.17,2.17,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","2,185,023",6.50,6.50,1,,,,Brazil
390421 -- Non-plasticised,"18,671",6.50,6.50,1,,,,Brazil
390422 -- Plasticised,"4,180",6.50,6.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"75,455",6.50,6.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Brazil
390461 -- Polytetrafluoroethylene,"13,782",6.50,6.50,1,,,,Brazil
390469 -- Other,"47,131",3.25,3.25,2,,,,Brazil
390490 - Other,,6.50,6.50,1,,,,Brazil
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390519 -- Other,"334,572",6.50,6.50,1,,,,Brazil
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390529 -- Other,,6.50,6.50,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",684,6.50,6.50,1,,,,Brazil
390591 -- Copolymers,585,6.50,6.50,1,,,,Brazil
