Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
392220 - Lavatory seats and covers,"1,794,552",10.00,10.00,1,,,,European Union
392290 - Other,"14,529,929",10.00,10.00,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","5,014,991",10.00,10.00,5,,,,European Union
392321 -- Of polymers of ethylene,"1,187,421",10.00,10.00,1,,,,European Union
392329 -- Of other plastics,"1,709,009",10.00,10.00,2,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","2,336,464",10.00,10.00,2,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","1,987,217",10.00,10.00,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","9,085,622",10.00,10.00,2,,,,European Union
392390 - Other,"13,912,823",10.00,10.00,3,,,,European Union
392410 - Tableware and kitchenware,"2,237,264",10.00,10.00,2,,,,European Union
392490 - Other,"957,844",10.00,10.00,3,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","59,466",10.00,10.00,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","794,669",10.00,10.00,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","251,425",10.00,10.00,1,,,,European Union
392590 - Other,"3,069,437",10.00,10.00,2,,,,European Union
392610 - Office or school supplies,"1,069,364",10.00,10.00,4,,,,European Union
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","707,260",10.00,10.00,10,,,,European Union
"392630 - Fittings for furniture, coachwork or the like","3,671,613",10.00,10.00,2,,,,European Union
392640 - Statuettes and other ornamental articles,"848,807",10.00,10.00,13,,,,European Union
392690 - Other,"90,787,725",10.00,10.00,16,,,,European Union
,2009,"1,133,603,253",10.00,10.00,411,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"83,707,911",10.00,10.00,2,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"32,854,720",10.00,10.00,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"25,182,253",10.00,10.00,1,,,,European Union
390190 - Other,"18,545,031",10.00,10.00,2,,,,European Union
390210 - Polypropylene,"78,507,104",10.00,10.00,1,,,,European Union
390220 - Polyisobutylene,"5,877,938",10.00,10.00,1,,,,European Union
390230 - Propylene copolymers,"9,260,297",10.00,10.00,1,,,,European Union
390290 - Other,"4,901,384",10.00,10.00,1,,,,European Union
390311 -- Expansible,"537,763",10.00,10.00,1,,,,European Union
390319 -- Other,"1,236,191",10.00,10.00,2,,,,European Union
390320 - Styrene-acrylonitrile (SAN) copolymers,"600,085",10.00,10.00,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,991,676",10.00,10.00,1,,,,European Union
390390 - Other,"2,712,694",10.00,10.00,3,,,,European Union
"390410 - Poly(vinyl chloride), not mixed with any other substances","12,007,424",10.00,10.00,2,,,,European Union
390421 -- Non-plasticised,"57,389,800",10.00,10.00,2,,,,European Union
390422 -- Plasticised,"12,938,821",10.00,10.00,2,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"3,549,069",10.00,10.00,2,,,,European Union
390440 - Other vinyl chloride copolymers,"2,443,341",10.00,10.00,1,,,,European Union
390450 - Vinylidene chloride polymers,"7,854,550",10.00,10.00,2,,,,European Union
390461 -- Polytetrafluoroethylene,"4,518,485",10.00,10.00,1,,,,European Union
390469 -- Other,"1,737,797",10.00,10.00,2,,,,European Union
390490 - Other,"34,998,527",10.00,10.00,1,,,,European Union
390512 -- In aqueous dispersion,"2,039,823",10.00,10.00,3,,,,European Union
390519 -- Other,"1,101,385",10.00,10.00,3,,,,European Union
390521 -- In aqueous dispersion,"516,755",10.00,10.00,1,,,,European Union
390529 -- Other,"19,715,849",10.00,10.00,1,,,,European Union
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","2,868,517",10.00,10.00,1,,,,European Union
390591 -- Copolymers,"135,598",10.00,10.00,1,,,,European Union
390599 -- Other,"7,670,513",10.00,10.00,2,,,,European Union
390610 - Poly(methyl methacrylate),"1,013,392",10.00,10.00,2,,,,European Union
390690 - Other,"47,815,684",10.00,10.00,4,,,,European Union
390710 - Polyacetals,"6,149,553",10.00,10.00,1,,,,European Union
390720 - Other polyethers,"32,200,227",10.00,10.00,2,,,,European Union
390730 - Epoxide resins,"28,260,453",10.00,10.00,2,,,,European Union
390740 - Polycarbonates,"63,907,515",10.00,10.00,1,,,,European Union
390750 - Alkyd resins,"912,775",10.00,10.00,1,,,,European Union
390760 - Poly(ethylene terephthalate),"115,947",10.00,10.00,3,,,,European Union
390770 - Poly(lactic acid),"4,558",10.00,10.00,1,,,,European Union
390791 -- Unsaturated,"11,283,652",10.00,10.00,6,,,,European Union
390799 -- Other,"18,410,114",10.00,10.00,3,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","21,261,276",10.00,10.00,2,,,,European Union
390890 - Other,"17,220,509",10.00,10.00,3,,,,European Union
390910 - Urea resins; thiourea resins,"441,716",10.00,10.00,2,,,,European Union
390920 - Melamine resins,"2,352,526",10.00,10.00,2,,,,European Union
390930 - Other amino-resins,"4,163,182",10.00,10.00,2,,,,European Union
390940 - Phenolic resins,"10,565,327",10.00,10.00,7,,,,European Union
390950 - Polyurethanes,"18,394,336",10.00,10.00,1,,,,European Union
391000 Silicones in primary forms.,"49,683,633",10.00,10.00,3,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,305,377",10.00,10.00,2,,,,European Union
391190 - Other,"5,297,350",10.00,10.00,2,,,,European Union
391211 -- Non-plasticised,"1,851,816",10.00,10.00,5,,,,European Union
391212 -- Plasticised,"230,479",10.00,10.00,4,,,,European Union
391220 - Cellulose nitrates (including collodions),"153,603",10.00,10.00,4,,,,European Union
391231 -- Carboxymethylcellulose and its salts,"8,316,236",10.00,10.00,1,,,,European Union
391239 -- Other,"20,912,119",10.00,10.00,6,,,,European Union
391290 - Other,"8,200,878",10.00,10.00,3,,,,European Union
"391310 - Alginic acid, its salts and esters","688,723",10.00,10.00,2,,,,European Union
391390 - Other,"4,218,022",10.00,10.00,5,,,,European Union
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","3,750,850",10.00,10.00,3,,,,European Union
391510 - Of polymers of ethylene,"1,282,334",10.00,10.00,1,,,,European Union
391520 - Of polymers of styrene,,10.00,10.00,1,,,,European Union
391530 - Of polymers of vinyl chloride,"1,565,068",10.00,10.00,2,,,,European Union
391590 - Of other plastics,"17,725,440",10.00,10.00,17,,,,European Union
391610 - Of polymers of ethylene,"1,027,353",10.00,10.00,3,,,,European Union
391620 - Of polymers of vinyl chloride,"916,671",10.00,10.00,4,,,,European Union
391690 - Of other plastics,"3,192,887",10.00,10.00,17,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"194,182",10.00,10.00,2,,,,European Union
391721 -- Of polymers of ethylene,"1,869,450",10.00,10.00,2,,,,European Union
391722 -- Of polymers of propylene,"108,348",10.00,10.00,1,,,,European Union
391723 -- Of polymers of vinyl chloride,"954,983",10.00,10.00,2,,,,European Union
391729 -- Of other plastics,"4,139,522",10.00,10.00,6,,,,European Union
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","11,756,295",10.00,10.00,1,,,,European Union
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,677,910",10.00,10.00,3,,,,European Union
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","132,234",10.00,10.00,1,,,,European Union
391739 -- Other,"3,877,884",10.00,10.00,3,,,,European Union
391740 - Fittings,"4,950,846",10.00,10.00,1,,,,European Union
391810 - Of polymers of vinyl chloride,"2,380,190",10.00,10.00,2,,,,European Union
391890 - Of other plastics,"1,402,548",10.00,10.00,3,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"3,304,699",10.00,10.00,1,,,,European Union
391990 - Other,"21,853,619",10.00,10.00,3,,,,European Union
392010 - Of polymers of ethylene,"7,058,129",10.00,10.00,6,,,,European Union
392020 - Of polymers of propylene,"14,522,534",10.00,10.00,3,,,,European Union
392030 - Of polymers of styrene,"653,244",10.00,10.00,3,,,,European Union
392043 -- Containing by weight not less than 6 % of plasticisers,"1,269,227",10.00,10.00,1,,,,European Union
392049 -- Other,"3,821,693",10.00,10.00,1,,,,European Union
392051 -- Of poly(methyl methacrylate),"1,819,267",10.00,10.00,6,,,,European Union
392059 -- Other,"590,735",10.00,10.00,6,,,,European Union
392061 -- Of polycarbonates,"1,557,578",10.00,10.00,3,,,,European Union
392062 -- Of poly(ethylene terephthalate),"4,163,065",10.00,10.00,3,,,,European Union
392063 -- Of unsaturated polyesters,"1,337,799",10.00,10.00,3,,,,European Union
392069 -- Of other polyesters,"9,253,049",10.00,10.00,12,,,,European Union
392071 -- Of regenerated cellulose,"603,526",10.00,10.00,7,,,,European Union
392073 -- Of cellulose acetate,"111,891",10.00,10.00,9,,,,European Union
392079 -- Of other cellulose derivatives,"126,931",10.00,10.00,6,,,,European Union
392091 -- Of poly(vinyl butyral),"4,090,583",10.00,10.00,3,,,,European Union
392092 -- Of polyamides,"714,556",10.00,10.00,6,,,,European Union
392093 -- Of amino-resins,22,10.00,10.00,3,,,,European Union
392094 -- Of phenolic resins,"64,380",10.00,10.00,3,,,,European Union
392099 -- Of other plastics,"10,328,475",10.00,10.00,19,,,,European Union
392111 -- Of polymers of styrene,"12,124",10.00,10.00,1,,,,European Union
392112 -- Of polymers of vinyl chloride,"2,170,782",10.00,10.00,1,,,,European Union
392113 -- Of polyurethanes,"5,029,873",10.00,10.00,2,,,,European Union
392114 -- Of regenerated cellulose,"339,895",10.00,10.00,1,,,,European Union
392119 -- Of other plastics,"3,974,756",10.00,10.00,1,,,,European Union
392190 - Other,"30,370,782",10.00,10.00,22,,,,European Union
"392210 - Baths, shower-baths, sinks and wash-basins","1,428,334",10.00,10.00,1,,,,European Union
392220 - Lavatory seats and covers,"1,084,124",10.00,10.00,1,,,,European Union
392290 - Other,"7,832,552",10.00,10.00,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","4,300,740",10.00,10.00,5,,,,European Union
392321 -- Of polymers of ethylene,"1,138,438",10.00,10.00,1,,,,European Union
392329 -- Of other plastics,"2,338,981",10.00,10.00,2,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","3,450,320",10.00,10.00,2,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","1,199,624",10.00,10.00,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","8,585,405",10.00,10.00,2,,,,European Union
392390 - Other,"12,352,233",10.00,10.00,3,,,,European Union
392410 - Tableware and kitchenware,"864,563",10.00,10.00,2,,,,European Union
392490 - Other,"581,070",10.00,10.00,3,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","13,498",10.00,10.00,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","539,992",10.00,10.00,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","154,605",10.00,10.00,1,,,,European Union
392590 - Other,"1,688,200",10.00,10.00,2,,,,European Union
392610 - Office or school supplies,"294,015",10.00,10.00,4,,,,European Union
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","488,735",10.00,10.00,10,,,,European Union
"392630 - Fittings for furniture, coachwork or the like","844,754",10.00,10.00,2,,,,European Union
392640 - Statuettes and other ornamental articles,"506,206",10.00,10.00,13,,,,European Union
392690 - Other,"68,136,382",10.00,10.00,16,,,,European Union
,2008,"1,013,114,941",8.95,8.95,411,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"62,784,306",5.00,5.00,2,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"28,628,635",5.00,5.00,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"20,791,307",5.00,5.00,1,,,,European Union
390190 - Other,"18,863,129",5.00,5.00,2,,,,European Union
390210 - Polypropylene,"29,664,770",5.00,5.00,1,,,,European Union
390220 - Polyisobutylene,"3,858,044",7.50,7.50,1,,,,European Union
390230 - Propylene copolymers,"6,688,018",5.00,5.00,1,,,,European Union
390290 - Other,"5,267,851",5.00,5.00,1,,,,European Union
390311 -- Expansible,"1,429,319",5.00,5.00,1,,,,European Union
390319 -- Other,"1,421,979",5.00,5.00,2,,,,European Union
390320 - Styrene-acrylonitrile (SAN) copolymers,"782,740",5.00,5.00,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,216,220",5.00,5.00,1,,,,European Union
390390 - Other,"1,960,347",5.00,5.00,3,,,,European Union
"390410 - Poly(vinyl chloride), not mixed with any other substances","15,978,708",5.00,5.00,2,,,,European Union
390421 -- Non-plasticised,"41,201,522",5.00,5.00,2,,,,European Union
390422 -- Plasticised,"9,482,986",5.00,5.00,2,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"1,513,828",5.00,5.00,2,,,,European Union
390440 - Other vinyl chloride copolymers,"3,090,196",7.50,7.50,1,,,,European Union
390450 - Vinylidene chloride polymers,"6,837,757",7.50,7.50,2,,,,European Union
390461 -- Polytetrafluoroethylene,"4,563,343",7.50,7.50,1,,,,European Union
390469 -- Other,"1,728,623",7.50,7.50,2,,,,European Union
390490 - Other,"16,937,071",7.50,7.50,1,,,,European Union
390512 -- In aqueous dispersion,"2,340,760",7.50,7.50,3,,,,European Union
390519 -- Other,"489,855",7.50,7.50,3,,,,European Union
390521 -- In aqueous dispersion,"314,867",7.50,7.50,1,,,,European Union
390529 -- Other,"15,845,587",7.50,7.50,1,,,,European Union
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","2,515,295",7.50,7.50,1,,,,European Union
390591 -- Copolymers,"128,138",7.50,7.50,1,,,,European Union
390599 -- Other,"5,737,184",7.50,7.50,2,,,,European Union
390610 - Poly(methyl methacrylate),"1,859,833",7.50,7.50,2,,,,European Union
390690 - Other,"40,357,801",7.50,7.50,4,,,,European Union
390710 - Polyacetals,"1,659,248",7.50,7.50,1,,,,European Union
390720 - Other polyethers,"32,114,594",7.50,7.50,2,,,,European Union
390730 - Epoxide resins,"26,343,176",7.50,7.50,2,,,,European Union
390740 - Polycarbonates,"50,476,581",5.00,5.00,1,,,,European Union
390750 - Alkyd resins,"889,368",7.50,7.50,1,,,,European Union
390760 - Poly(ethylene terephthalate),"342,921",7.50,7.50,3,,,,European Union
390770 - Poly(lactic acid),"5,907",7.50,7.50,1,,,,European Union
390791 -- Unsaturated,"9,000,763",7.50,7.50,6,,,,European Union
390799 -- Other,"16,354,072",7.50,7.50,3,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","27,648,763",10.00,10.00,2,,,,European Union
390890 - Other,"16,283,654",10.00,10.00,3,,,,European Union
390910 - Urea resins; thiourea resins,"817,825",7.50,7.50,2,,,,European Union
390920 - Melamine resins,"2,184,567",7.50,7.50,2,,,,European Union
390930 - Other amino-resins,"2,006,872",7.50,7.50,2,,,,European Union
390940 - Phenolic resins,"10,462,352",7.50,7.50,7,,,,European Union
390950 - Polyurethanes,"20,401,445",7.50,7.50,1,,,,European Union
391000 Silicones in primary forms.,"40,277,323",7.50,7.50,3,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,656,835",7.50,7.50,2,,,,European Union
391190 - Other,"5,247,452",7.50,7.50,2,,,,European Union
391211 -- Non-plasticised,"1,505,542",7.50,7.50,5,,,,European Union
391212 -- Plasticised,"92,877",7.50,7.50,4,,,,European Union
391220 - Cellulose nitrates (including collodions),"231,927",7.50,7.50,4,,,,European Union
391231 -- Carboxymethylcellulose and its salts,"7,268,457",7.50,7.50,1,,,,European Union
391239 -- Other,"18,310,758",7.50,7.50,6,,,,European Union
391290 - Other,"9,760,395",7.50,7.50,3,,,,European Union
"391310 - Alginic acid, its salts and esters","1,242,509",7.50,7.50,2,,,,European Union
391390 - Other,"3,613,968",7.50,7.50,5,,,,European Union
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","3,212,292",7.50,7.50,3,,,,European Union
391510 - Of polymers of ethylene,"788,876",7.50,7.50,1,,,,European Union
391520 - Of polymers of styrene,,7.50,7.50,1,,,,European Union
391530 - Of polymers of vinyl chloride,"3,065,442",7.50,7.50,2,,,,European Union
391590 - Of other plastics,"33,652,358",7.50,7.50,17,,,,European Union
391610 - Of polymers of ethylene,"577,622",10.00,10.00,3,,,,European Union
391620 - Of polymers of vinyl chloride,"1,759,069",10.00,10.00,4,,,,European Union
391690 - Of other plastics,"9,120,880",10.00,10.00,17,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"586,072",10.00,10.00,2,,,,European Union
391721 -- Of polymers of ethylene,"1,930,597",10.00,10.00,2,,,,European Union
391722 -- Of polymers of propylene,"543,876",10.00,10.00,1,,,,European Union
391723 -- Of polymers of vinyl chloride,"573,690",10.00,10.00,2,,,,European Union
391729 -- Of other plastics,"4,341,227",10.00,10.00,6,,,,European Union
