Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
853180 - Other apparatus,"841,927",35.00,35.00,1,,,,European Union
853190 - Parts,"1,549,297",35.00,35.00,1,,,,European Union
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"4,176,291",15.00,15.00,1,,,,European Union
853221 - - Tantalum,"494,668",0.00,0.00,1,,,,European Union
853222 - - Aluminium electrolytic,"769,288",15.00,15.00,1,,,,European Union
"853223 - - Ceramic dielectric, single layer","527,469",15.00,15.00,1,,,,European Union
"853224 - - Ceramic dielectric, multilayer","452,283",0.00,0.00,1,,,,European Union
853225 - - Dielectric of paper or plastics,"536,119",15.00,15.00,1,,,,European Union
853229 - - Other,"3,550,180",15.00,15.00,1,,,,European Union
853230 - Variable or adjustable (pre-set) capacitors,"1,121,428",15.00,15.00,1,,,,European Union
853290 - Parts,"268,816",0.00,0.00,1,,,,European Union
"853310 - Fixed carbon resistors, composition or film types","541,798",15.00,15.00,1,,,,European Union
853321 - - For a power handling capacity not exceeding 20 W,"302,391",15.00,15.00,1,,,,European Union
853329 - - Other,"1,464,842",15.00,15.00,1,,,,European Union
853331 - - For a power handling capacity not exceeding 20 W,"180,442",15.00,15.00,1,,,,European Union
853339 - - Other,"2,366,449",15.00,15.00,1,,,,European Union
"853340 - Other variable resistors, including rheostats and potentiometers","3,962,205",15.00,15.00,1,,,,European Union
853390 - Parts,"227,271",0.00,0.00,1,,,,European Union
853400 Printed circuits,"3,605,532",15.00,15.00,1,,,,European Union
853510 - Fuses,"669,468",25.00,25.00,1,,,,European Union
853521 - - For a voltage of less than 72.5 kV,"218,569",25.00,25.00,1,,,,European Union
853529 - - Other,"431,999",25.00,25.00,1,,,,European Union
853530 - Isolating switches and make-and-break switches,"939,599",25.00,25.00,1,,,,European Union
"853540 - Lightning arresters, voltage limiters and surge suppressors","647,854",25.00,25.00,1,,,,European Union
853590 - Other,"4,230,913",25.00,25.00,1,,,,European Union
853610 - Fuses,"1,728,130",35.00,35.00,1,,,,European Union
853620 - Automatic circuit breakers,"5,034,224",35.00,35.00,1,,,,European Union
853630 - Other apparatus for protecting electrical circuits,"3,690,883",35.00,35.00,1,,,,European Union
853641 - - For a voltage not exceeding 60 V,"661,508",35.00,35.00,1,,,,European Union
853649 - - Other,"9,420,468",35.00,35.00,1,,,,European Union
853650 - Other switches,"10,414,726",20.00,20.00,1,,,,European Union
853661 - - Lamp-holders,"384,585",35.00,35.00,1,,,,European Union
853669 - - Other,"3,707,323",25.00,25.00,1,,,,European Union
853690 - Other apparatus,"16,734,723",16.67,16.67,1,,,,European Union
"853710 - For a voltage not exceeding 1,000 V","10,833,912",35.00,35.00,1,,,,European Union
"853720 - For a voltage exceeding 1,000 V","2,026,605",25.00,25.00,1,,,,European Union
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus","3,558,238",35.00,35.00,1,,,,European Union
853890 - Other,"29,518,751",25.00,25.00,1,,,,European Union
853910 - Sealed beam lamp units,"56,088",35.00,35.00,1,,,,European Union
853921 - - Tungsten halogen,"451,166",35.00,35.00,1,,,,European Union
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","65,096",35.00,35.00,1,,,,European Union
853929 - - Other,"1,138,621",35.00,35.00,1,,,,European Union
"853931 - - Fluorescent, hot cathode","1,560,118",35.00,35.00,1,,,,European Union
853932 - - Mercury or sodium vapour lamps; metal halide lamps,"608,385",35.00,35.00,1,,,,European Union
853939 - - Other,"1,641,070",35.00,35.00,1,,,,European Union
853941 - - Arc-lamps,"97,767",35.00,35.00,1,,,,European Union
853949 - - Other,"905,020",35.00,35.00,1,,,,European Union
853990 - Parts,"2,567,244",35.00,35.00,1,,,,European Union
854011 - - Colour,"1,067,969",35.00,35.00,1,,,,European Union
854012 - - Black and white or other monochrome,"4,013",25.00,25.00,1,,,,European Union
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"1,492,082",25.00,25.00,1,,,,European Union
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","11,426",0.00,0.00,1,,,,European Union
"854050 - Data/graphic display tubes, black and white or other monochrome",704,25.00,25.00,1,,,,European Union
854060 - Other cathode-ray tubes,"477,163",25.00,25.00,1,,,,European Union
854071 - - Magnetrons,"572,269",25.00,25.00,1,,,,European Union
854072 - - Klystrons,"43,454",25.00,25.00,1,,,,European Union
854079 - - Other,"318,979",25.00,25.00,1,,,,European Union
854081 - - Receiver or amplifier valves and tubes,"258,817",25.00,25.00,1,,,,European Union
854089 - - Other,"597,086",25.00,25.00,1,,,,European Union
854091 - - Of cathode-ray tubes,"466,574",35.00,35.00,1,,,,European Union
854099 - - Other,"894,545",25.00,25.00,1,,,,European Union
"854110 - Diodes, other than photosensitive or light emitting diodes","4,335,111",15.00,15.00,1,,,,European Union
854121 - - With a dissipation rate of less than 1 W,"117,211",15.00,15.00,1,,,,European Union
854129 - - Other,"2,259,731",15.00,15.00,1,,,,European Union
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","20,239,394",15.00,15.00,1,,,,European Union
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","4,177,447",15.00,15.00,1,,,,European Union
854150 - Other semiconductor devices,"612,739",15.00,15.00,1,,,,European Union
854160 - Mounted piezo-electric crystals,"731,554",15.00,15.00,1,,,,European Union
854190 - Parts,"1,918,365",0.00,0.00,1,,,,European Union
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)","2,792,382",0.00,0.00,1,,,,European Union
854213 - - Metal oxide semiconductors (MOS technology),"459,769",0.00,0.00,1,,,,European Union
854214 - - Circuits obtained by bipolar technology,"40,099",0.00,0.00,1,,,,European Union
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","21,584,724",0.00,0.00,1,,,,European Union
854230 - Other monolithic integrated circuits,"4,169,896",0.00,0.00,1,,,,European Union
854240 - Hybrid integrated circuits,"1,733,578",0.00,0.00,1,,,,European Union
854250 - Electronic microassemblies,"358,198",0.00,0.00,1,,,,European Union
854290 - Parts,"496,982",0.00,0.00,1,,,,European Union
854311 - - Ion implanters for doping semiconductor materials,650,0.00,0.00,1,,,,European Union
854319 - - Other,"53,775",25.00,25.00,1,,,,European Union
854320 - Signal generators,"1,442,820",25.00,25.00,1,,,,European Union
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","210,614",12.50,12.50,1,,,,European Union
854340 - Electric fence energisers,"28,260",35.00,35.00,1,,,,European Union
854381 - - Proximity cards and tags,"25,214",15.00,15.00,1,,,,European Union
854389 - - Other,"14,532,483",16.25,16.25,1,,,,European Union
854390 - Parts,"6,183,567",8.00,8.00,1,,,,European Union
854411 - - Of copper,"1,696,095",35.00,35.00,1,,,,European Union
854419 - - Other,"2,349,944",35.00,35.00,1,,,,European Union
854420 - Co-axial cable and other co-axial electric conductors,"4,596,866",35.00,35.00,1,,,,European Union
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","377,537",35.00,35.00,1,,,,European Union
854441 - - Fitted with connectors,"718,694",25.00,25.00,1,,,,European Union
854449 - - Other,"4,159,142",25.00,25.00,1,,,,European Union
854451 - - Fitted with connectors,"906,256",25.00,25.00,1,,,,European Union
854459 - - Other,"5,140,076",35.00,35.00,1,,,,European Union
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","999,502",35.00,35.00,1,,,,European Union
854470 - Optical fibre cables,"23,230,589",15.00,15.00,1,,,,European Union
854511 - - Of a kind used for furnaces,"1,087,138",25.00,25.00,1,,,,European Union
854519 - - Other,"907,515",25.00,25.00,1,,,,European Union
854520 - Brushes,"1,582,868",25.00,25.00,1,,,,European Union
854590 - Other,"950,821",25.00,25.00,1,,,,European Union
854610 - Of glass,"82,813",25.00,25.00,1,,,,European Union
854620 - Of ceramics,"211,925",25.00,25.00,1,,,,European Union
854690 - Other,"4,225,597",25.00,25.00,1,,,,European Union
854710 - Insulating fittings of ceramics,"562,321",25.00,25.00,1,,,,European Union
854720 - Insulating fittings of plastics,"1,080,156",25.00,25.00,1,,,,European Union
854790 - Other,"2,507,270",25.00,25.00,1,,,,European Union
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","143,505",35.00,35.00,1,,,,European Union
854890 - Other,"10,111,087",35.00,35.00,1,,,,European Union
,2000,"781,219,240",28.89,28.89,293,,,,European Union
850110 - Motors of an output not exceeding 37.5 W,"3,918,464",27.50,27.50,1,,,,European Union
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"3,332,146",27.50,27.50,1,,,,European Union
850131 - - Of an output not exceeding 750 W,"1,685,696",27.50,27.50,1,,,,European Union
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,"1,611,024",27.50,27.50,1,,,,European Union
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,"741,719",25.00,25.00,1,,,,European Union
850134 - - Of an output exceeding 375 kW,"615,860",25.00,25.00,1,,,,European Union
"850140 - Other AC motors, single-phase","720,567",27.50,27.50,1,,,,European Union
850151 - - Of an output not exceeding 750 W,"1,717,585",27.50,27.50,1,,,,European Union
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"2,076,435",27.50,27.50,1,,,,European Union
850153 - - Of an output exceeding 75 kW,"1,490,233",25.00,25.00,1,,,,European Union
850161 - - Of an output not exceeding 75 kVA,"389,896",25.00,25.00,1,,,,European Union
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"309,596",25.00,25.00,1,,,,European Union
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,"94,708",25.00,25.00,1,,,,European Union
850164 - - Of an output exceeding 750 kVA,"551,442",25.00,25.00,1,,,,European Union
850211 - - Of an output not exceeding 75 kVA,"399,697",27.50,27.50,1,,,,European Union
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"71,764",27.50,27.50,1,,,,European Union
850213 - - Of an output exceeding 375 kVA,"6,987,887",27.50,27.50,1,,,,European Union
850220 - Generating sets with spark-ignition internal combustion piston engines,"1,446,755",27.50,27.50,1,,,,European Union
850231 - - Wind-powered,"354,095",26.30,26.30,1,,,,European Union
850239 - - Other,"8,955,098",26.30,26.30,1,,,,European Union
850240 - Electric rotary converters,"49,408",25.00,25.00,1,,,,European Union
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"38,963,516",25.00,25.00,1,,,,European Union
850410 - Ballasts for discharge lamps or tubes,"569,932",38.50,38.50,1,,,,European Union
850421 - - Having a power handling capacity not exceeding 650 kVA,"216,755",27.50,27.50,1,,,,European Union
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","439,515",25.00,25.00,1,,,,European Union
"850423 - - Having a power handling capacity exceeding 10,000 kVA","473,231",25.00,25.00,1,,,,European Union
850431 - - Having a power handling capacity not exceeding 1 kVA,"3,120,637",27.50,27.50,1,,,,European Union
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"224,772",27.50,27.50,1,,,,European Union
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"168,791",25.00,25.00,1,,,,European Union
850434 - - Having a power handling capacity exceeding 500 kVA,"90,119",25.00,25.00,1,,,,European Union
850440 - Static converters,"11,045,734",22.50,22.50,1,,,,European Union
850450 - Other inductors,"2,494,015",23.80,23.80,1,,,,European Union
850490 - Parts,"8,177,827",22.50,22.50,1,,,,European Union
850511 - - Of metal,"2,172,202",27.50,27.50,1,,,,European Union
850519 - - Other,"509,226",27.50,27.50,1,,,,European Union
"850520 - Electro-magnetic couplings, clutches and brakes","1,060,586",25.00,25.00,1,,,,European Union
850530 - Electro-magnetic lifting heads,"30,399",25.00,25.00,1,,,,European Union
"850590 - Other, including parts","1,750,762",25.00,25.00,1,,,,European Union
850610 - Manganese dioxide,"119,430",38.50,38.50,1,,,,European Union
850630 - Mercuric oxide,,38.50,38.50,1,,,,European Union
850640 - Silver oxide,"28,854",38.50,38.50,1,,,,European Union
850650 - Lithium,"201,446",38.50,38.50,1,,,,European Union
850660 - Air-zinc,"6,715",38.50,38.50,1,,,,European Union
850680 - Other,"903,609",38.50,38.50,1,,,,European Union
850690 - Parts,"271,856",38.50,38.50,1,,,,European Union
"850710 - Lead-acid, of a kind used for starting piston engines","49,281",38.50,38.50,1,,,,European Union
850720 - Other lead-acid accumulators,"171,402",38.50,38.50,1,,,,European Union
850730 - Nickel-cadmium,"407,757",38.50,38.50,1,,,,European Union
850740 - Nickel-iron,,38.50,38.50,1,,,,European Union
850780 - Other accumulators,"355,334",38.50,38.50,1,,,,European Union
850790 - Parts,"1,457,074",38.50,38.50,1,,,,European Union
850810 - Drills of all kinds,"1,158,016",27.50,27.50,1,,,,European Union
850820 - Saws,"149,710",27.50,27.50,1,,,,European Union
850880 - Other tools,"1,378,793",27.50,27.50,1,,,,European Union
850890 - Parts,"576,209",25.00,25.00,1,,,,European Union
850910 - Vacuum cleaners,"285,797",38.50,38.50,1,,,,European Union
850920 - Floor polishers,767,38.50,38.50,1,,,,European Union
850930 - Kitchen waste disposers,"35,127",38.50,38.50,1,,,,European Union
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"776,227",38.50,38.50,1,,,,European Union
850980 - Other appliances,"71,642",38.50,38.50,1,,,,European Union
850990 - Parts,"390,632",38.50,38.50,1,,,,European Union
851010 - Shavers,"257,029",38.50,38.50,1,,,,European Union
851020 - Hair clippers,873,38.50,38.50,1,,,,European Union
851030 - Hair-removing appliances,"79,499",38.50,38.50,1,,,,European Union
851090 - Parts,"68,373",38.50,38.50,1,,,,European Union
851110 - Sparking plugs,"133,780",38.50,38.50,1,,,,European Union
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"273,107",38.50,38.50,1,,,,European Union
851130 - Distributors; ignition coils,"227,586",38.50,38.50,1,,,,European Union
851140 - Starter motors and dual purpose starter-generators,"1,013,532",38.50,38.50,1,,,,European Union
851150 - Other generators,"113,638",38.50,38.50,1,,,,European Union
851180 - Other equipment,"1,001,340",38.50,38.50,1,,,,European Union
851190 - Parts,"2,760,172",38.50,38.50,1,,,,European Union
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"2,027",38.50,38.50,1,,,,European Union
851220 - Other lighting or visual signalling equipment,"3,360,053",38.50,38.50,1,,,,European Union
851230 - Sound signalling equipment,"324,151",38.50,38.50,1,,,,European Union
"851240 - Windscreen wipers, defrosters and demisters","179,343",38.50,38.50,1,,,,European Union
851290 - Parts,"728,365",38.50,38.50,1,,,,European Union
851310 - Lamps,"72,132",38.50,38.50,1,,,,European Union
851390 - Parts,"105,391",38.50,38.50,1,,,,European Union
851410 - Resistance heated furnaces and ovens,"324,109",12.50,12.50,1,,,,European Union
851420 - Induction or dielectric furnaces and ovens,"1,359,206",12.50,12.50,1,,,,European Union
851430 - Other furnaces and ovens,"1,034,531",8.30,8.30,1,,,,European Union
851440 - Other induction or dielectric heating equipment,"500,451",27.50,27.50,1,,,,European Union
851490 - Parts,"2,541,386",8.30,8.30,1,,,,European Union
