Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","8,051,308",1.70,1.70,1,,,,United States of America
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"71,224",8.00,8.00,1,,,,United States of America
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"861,099",8.00,8.00,3,,,,United States of America
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,105,208",6.00,6.00,2,,,,United States of America
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"2,171,392",6.00,6.00,1,,,,United States of America
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"459,868,191",6.00,6.00,1,,,,United States of America
871190 - Other,"16,050,494",6.00,6.00,2,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","6,275,089",14.50,14.50,2,,,,United States of America
871310 - Not mechanically propelled,"8,422,079",0.00,0.00,1,,,,United States of America
871390 - Other,"6,186,530",0.00,0.00,1,,,,United States of America
871410 - Of motorcycles (including mopeds),"83,425,685",3.70,3.70,6,,,,United States of America
871420 - Of carriages for disabled persons,"38,762,934",0.00,0.00,1,,,,United States of America
"871491 -- Frames and forks, and parts thereof","48,059,212",4.70,4.70,3,,,,United States of America
871492 -- Wheel rims and spokes,"12,003,176",4.70,4.70,2,,,,United States of America
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","1,921,725",4.70,4.70,1,,,,United States of America
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","2,634,336",4.70,4.70,2,,,,United States of America
871495 -- Saddles,"864,390",4.70,4.70,1,,,,United States of America
"871496 -- Pedals and crank-gear, and parts thereof","8,789,214",4.70,4.70,3,,,,United States of America
871499 -- Other,"41,992,109",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof.,"2,318,557",2.70,2.70,2,,,,United States of America
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","15,503,711",2.70,2.70,2,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,789,108",2.70,2.70,1,,,,United States of America
871631 -- Tanker trailers and tanker semi-trailers,"230,984",2.70,2.70,1,,,,United States of America
871639 -- Other,"3,449,916",2.70,2.70,4,,,,United States of America
871640 - Other trailers and semi-trailers,"9,799,164",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"14,508,665",1.70,1.70,1,,,,United States of America
871690 - Parts,"32,761,541",1.70,1.70,4,,,,United States of America
,2014,"4,654,115,686",6.29,6.29,184,,,,United States of America
870110 - Pedestrian controlled tractors,"70,589",3.00,3.00,1,,,,United States of America
870120 - Road tractors for semi-trailers,"1,538,303",16.00,16.00,2,,,,United States of America
870130 -Track-laying tractors,"82,055,765",0.00,0.00,1,,,,United States of America
870190 - Other,"901,908,539",0.88,0.88,8,,,,United States of America
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"776,722",13.00,13.00,4,,,,United States of America
870290 - Other,"172,457",12.40,12.40,5,,,,United States of America
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"76,687,788",7.50,7.50,2,,,,United States of America
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","48,929,760",10.00,10.00,2,,,,United States of America
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","12,361,542",10.00,10.00,2,,,,United States of America
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","138,430,301",10.00,10.00,3,,,,United States of America
"870324 -- Of a cylinder capacity exceeding 3,000 cc","524,121,351",10.00,10.00,2,,,,United States of America
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","1,334,676",10.00,10.00,2,,,,United States of America
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","18,674,035",10.00,10.00,3,,,,United States of America
"870333 -- Of a cylinder capacity exceeding 2,500 cc","40,996,196",10.00,10.00,3,,,,United States of America
870390 - Other,"4,545,002",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"134,926,263",0.00,0.00,2,,,,United States of America
870421 -- g.v.w. not exceeding 5 tonnes,"28,109,538",13.50,13.50,5,,,,United States of America
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"533,220",15.83,15.83,3,,,,United States of America
870423 -- g.v.w. exceeding 20 tonnes,"566,233",15.83,15.83,3,,,,United States of America
870431 -- g.v.w. not exceeding 5 tonnes,"16,952,646",13.50,13.50,5,,,,United States of America
870432 -- g.v.w. exceeding 5 tonnes,"56,328",15.83,15.83,3,,,,United States of America
870490 - Other,"1,967,042",10.00,10.00,1,,,,United States of America
870510 - Crane lorries,"2,094,928",3.70,3.70,1,,,,United States of America
870520 -Mobile drilling derricks,"47,678",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"6,664,373",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries,"224,459",3.70,3.70,1,,,,United States of America
870590 - Other,"27,171,074",3.70,3.70,2,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,068,152",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading 87.03,"310,456,469",4.50,4.50,2,,,,United States of America
870790 - Other,"4,350,241",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"62,331,785",3.75,3.75,2,,,,United States of America
870821 -- Safety seat belts,"3,415,204",3.75,3.75,2,,,,United States of America
870829 -- Other,"224,134,138",3.75,3.75,2,,,,United States of America
870830 - Brakes and servo-brakes; parts thereof,"88,907,564",4.00,4.00,3,,,,United States of America
870840 - Gear boxes and parts thereof,"220,331,779",3.88,3.88,4,,,,United States of America
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","75,818,292",4.00,4.00,5,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"51,840,265",3.75,3.75,4,,,,United States of America
870880 - Suspension systems and parts thereof (including shock- absorbers),"69,076,303",3.80,3.80,5,,,,United States of America
870891 -- Radiators and parts thereof,"31,175,197",3.88,3.88,4,,,,United States of America
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"37,554,753",3.88,3.88,4,,,,United States of America
870893 -- Clutches and parts thereof,"34,461,693",3.75,3.75,2,,,,United States of America
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","36,598,010",3.88,3.88,4,,,,United States of America
870895 -- Safety airbags with inflater system; parts thereof,"79,580,012",3.67,3.67,3,,,,United States of America
870899 -- Other,"351,883,185",3.67,3.67,3,,,,United States of America
870911 -- Electrical,"5,810,710",3.00,3.00,2,,,,United States of America
870919 -- Other,"9,530,504",3.00,3.00,2,,,,United States of America
870990 - Parts,"3,676,030",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","24,324,864",1.70,1.70,1,,,,United States of America
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"157,645",8.00,8.00,1,,,,United States of America
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"640,685",8.00,8.00,3,,,,United States of America
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"888,841",6.00,6.00,2,,,,United States of America
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"2,126,644",6.00,6.00,1,,,,United States of America
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"474,557,193",6.00,6.00,1,,,,United States of America
871190 - Other,"18,968,612",6.00,6.00,2,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","6,310,003",14.50,14.50,2,,,,United States of America
871310 - Not mechanically propelled,"6,981,090",0.00,0.00,1,,,,United States of America
871390 - Other,"8,237,828",0.00,0.00,1,,,,United States of America
871410 - Of motorcycles (including mopeds),"79,296,233",3.70,3.70,6,,,,United States of America
871420 - Of carriages for disabled persons,"32,504,281",0.00,0.00,1,,,,United States of America
"871491 -- Frames and forks, and parts thereof","76,103,518",4.70,4.70,3,,,,United States of America
871492 -- Wheel rims and spokes,"11,862,835",4.70,4.70,2,,,,United States of America
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","2,020,410",4.70,4.70,1,,,,United States of America
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","2,551,881",4.70,4.70,2,,,,United States of America
871495 -- Saddles,"882,989",4.70,4.70,1,,,,United States of America
"871496 -- Pedals and crank-gear, and parts thereof","9,516,384",4.70,4.70,3,,,,United States of America
871499 -- Other,"42,251,610",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof.,"1,626,656",2.70,2.70,2,,,,United States of America
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","13,018,944",2.70,2.70,2,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,120,222",2.70,2.70,1,,,,United States of America
871631 -- Tanker trailers and tanker semi-trailers,"242,088",2.70,2.70,1,,,,United States of America
871639 -- Other,"4,067,040",2.70,2.70,4,,,,United States of America
871640 - Other trailers and semi-trailers,"11,501,801",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"15,656,627",1.70,1.70,1,,,,United States of America
871690 - Parts,"32,781,670",1.70,1.70,4,,,,United States of America
,2013,"4,163,039,854",6.37,6.37,179,,,,United States of America
870110 - Pedestrian controlled tractors,"411,182",3.00,3.00,1,,,,United States of America
870120 - Road tractors for semi-trailers,"942,191",16.00,16.00,2,,,,United States of America
870130 -Track-laying tractors,"109,147,795",0.00,0.00,1,,,,United States of America
870190 - Other,"822,708,818",0.88,0.88,8,,,,United States of America
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"568,938",13.00,13.00,4,,,,United States of America
870290 - Other,"176,614",12.40,12.40,5,,,,United States of America
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"72,238,539",7.50,7.50,2,,,,United States of America
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","62,073,174",10.00,10.00,2,,,,United States of America
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","66,285,378",10.00,10.00,2,,,,United States of America
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","128,275,046",10.00,10.00,3,,,,United States of America
"870324 -- Of a cylinder capacity exceeding 3,000 cc","407,079,376",10.00,10.00,2,,,,United States of America
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","1,888,579",10.00,10.00,2,,,,United States of America
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","29,808,088",10.00,10.00,3,,,,United States of America
"870333 -- Of a cylinder capacity exceeding 2,500 cc","35,715,458",10.00,10.00,3,,,,United States of America
870390 - Other,"9,238,406",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"104,287,782",0.00,0.00,2,,,,United States of America
870421 -- g.v.w. not exceeding 5 tonnes,"42,068,048",13.50,13.50,5,,,,United States of America
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"529,243",15.83,15.83,3,,,,United States of America
870423 -- g.v.w. exceeding 20 tonnes,"644,064",15.83,15.83,3,,,,United States of America
870431 -- g.v.w. not exceeding 5 tonnes,"15,166,335",13.50,13.50,5,,,,United States of America
870432 -- g.v.w. exceeding 5 tonnes,"112,205",15.83,15.83,3,,,,United States of America
870490 - Other,"1,309,721",10.00,10.00,1,,,,United States of America
870510 - Crane lorries,"32,842",3.70,3.70,1,,,,United States of America
870520 -Mobile drilling derricks,"1,211,766",3.70,3.70,1,,,,United States of America
