Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
390710 - Polyacetals,,6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"9,553,524",4.88,4.88,4,,,,Ukraine
390730 - Epoxide resins,,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,"150,162",6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,"511,004",6.50,6.50,1,,,,Ukraine
390760 - Poly(ethylene terephthalate),"2,611,218",6.50,6.50,2,,,,Ukraine
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Ukraine
390791 -- Unsaturated,"14,782",6.50,6.50,2,,,,Ukraine
390799 -- Other,,3.25,3.25,2,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Ukraine
390890 - Other,"6,204",6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,"180,587",6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,"10,195",6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,"43,311",3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms.,"781,169",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Ukraine
391190 - Other,"28,953",3.30,3.30,5,,,,Ukraine
391211 -- Non-plasticised,,6.50,6.50,1,,,,Ukraine
391212 -- Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),"45,525",6.33,6.33,3,,,,Ukraine
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 -- Other,"2,572",3.25,3.25,2,,,,Ukraine
391290 - Other,,6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",186,5.00,5.00,1,,,,Ukraine
391390 - Other,"6,231",6.50,6.50,1,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","336,622",6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,"548,416",6.50,6.50,1,,,,Ukraine
391520 - Of polymers of styrene,"29,099",6.50,6.50,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Ukraine
391590 - Of other plastics,"273,598",6.50,6.50,2,,,,Ukraine
391610 - Of polymers of ethylene,756,6.50,6.50,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,"430,985",6.50,6.50,1,,,,Ukraine
391690 - Of other plastics,"42,144",6.50,6.50,3,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"220,862",5.90,5.90,2,,,,Ukraine
391721 -- Of polymers of ethylene,"56,077",6.50,6.50,2,,,,Ukraine
391722 -- Of polymers of propylene,"16,836",6.50,6.50,2,,,,Ukraine
391723 -- Of polymers of vinyl chloride,"856,415",6.50,6.50,2,,,,Ukraine
391729 -- Of other plastics,"118,279",6.50,6.50,1,,,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","27,217",6.50,6.50,1,,,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","855,660",6.50,6.50,1,,,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","7,570",6.50,6.50,1,,,,Ukraine
391739 -- Other,"185,585",6.50,6.50,1,,,,Ukraine
391740 - Fittings,"841,833",6.50,6.50,1,,,,Ukraine
391810 - Of polymers of vinyl chloride,"248,966",6.50,6.50,2,,,,Ukraine
391890 - Of other plastics,"6,589",6.50,6.50,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"133,193",6.35,6.35,4,,,,Ukraine
391990 - Other,"93,210",6.50,6.50,1,,,,Ukraine
392010 - Of polymers of ethylene,"893,124",4.64,4.64,7,,,,Ukraine
392020 - Of polymers of propylene,"2,985,437",6.50,6.50,3,,,,Ukraine
392030 - Of polymers of styrene,"8,591",6.50,6.50,1,,,,Ukraine
392043 -- Containing by weight not less than 6 % of plasticisers,"22,643",6.50,6.50,2,,,,Ukraine
392049 -- Other,"30,173",6.50,6.50,2,,,,Ukraine
392051 -- Of poly(methyl methacrylate),"2,572",6.50,6.50,1,,,,Ukraine
392059 -- Other,"2,956",3.25,3.25,2,,,,Ukraine
392061 -- Of polycarbonates,252,6.50,6.50,1,,,,Ukraine
392062 -- Of poly(ethylene terephthalate),"123,171",4.33,4.33,3,,,,Ukraine
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Ukraine
392069 -- Of other polyesters,"1,220",6.50,6.50,1,,,,Ukraine
392071 -- Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392073 -- Of cellulose acetate,,6.40,6.40,2,,,,Ukraine
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Ukraine
392091 -- Of poly(vinyl butyral),"6,072",6.10,6.10,1,,,,Ukraine
392092 -- Of polyamides,,6.50,6.50,1,,,,Ukraine
392093 -- Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 -- Of phenolic resins,66,6.50,6.50,1,,,,Ukraine
392099 -- Of other plastics,"94,854",3.25,3.25,6,,,,Ukraine
392111 -- Of polymers of styrene,40,6.50,6.50,1,,,,Ukraine
392112 -- Of polymers of vinyl chloride,"22,431",6.50,6.50,1,,,,Ukraine
392113 -- Of polyurethanes,"36,656",6.50,6.50,2,,,,Ukraine
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 -- Of other plastics,"25,294",6.50,6.50,1,,,,Ukraine
392190 - Other,"2,494,079",6.50,6.50,8,,,,Ukraine
"392210 - Baths, shower-baths, sinks and wash-basins","322,052",6.50,6.50,1,,,,Ukraine
392220 - Lavatory seats and covers,106,6.50,6.50,1,,,,Ukraine
392290 - Other,"12,037",6.50,6.50,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","2,375,787",6.50,6.50,1,,,,Ukraine
392321 -- Of polymers of ethylene,"567,506",6.50,6.50,1,,,,Ukraine
392329 -- Of other plastics,"460,721",6.50,6.50,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","1,453,789",6.50,6.50,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","2,678,922",5.90,5.90,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","517,673",6.50,6.50,2,,,,Ukraine
392390 - Other,"3,581,763",6.50,6.50,1,,,,Ukraine
392410 - Tableware and kitchenware,"427,498",6.50,6.50,1,,,,Ukraine
392490 - Other,"279,245",6.50,6.50,1,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","80,019",6.50,6.50,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","229,943",6.50,6.50,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",53,6.50,6.50,1,,,,Ukraine
392590 - Other,"3,307,661",6.50,6.50,3,,,,Ukraine
392610 - Office or school supplies,"20,535",6.50,6.50,1,,,,Ukraine
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","568,222",6.50,6.50,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork or the like","43,032",6.50,6.50,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,"12,223",6.50,6.50,1,,,,Ukraine
392690 - Other,"2,677,370",6.50,6.50,3,,,,Ukraine
,2009,"47,570,881",5.62,5.62,249,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"41,732",6.50,6.50,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"33,657",3.25,3.25,2,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Ukraine
390190 - Other,"168,771",2.17,2.17,3,,,,Ukraine
390210 - Polypropylene,"762,230",6.50,6.50,1,,,,Ukraine
390220 - Polyisobutylene,,6.50,6.50,1,,,,Ukraine
390230 - Propylene copolymers,"45,122",6.50,6.50,1,,,,Ukraine
390290 - Other,"1,939",2.17,2.17,3,,,,Ukraine
390311 -- Expansible,"36,070",6.50,6.50,1,,,,Ukraine
390319 -- Other,"38,524",6.50,6.50,1,,,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"101,123",6.50,6.50,1,,,,Ukraine
390390 - Other,,2.17,2.17,3,,,,Ukraine
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Ukraine
390421 -- Non-plasticised,"2,260",6.50,6.50,1,,,,Ukraine
390422 -- Plasticised,"37,464",6.50,6.50,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Ukraine
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Ukraine
390469 -- Other,,3.25,3.25,2,,,,Ukraine
390490 - Other,,6.50,6.50,1,,,,Ukraine
390512 -- In aqueous dispersion,"39,319",6.50,6.50,1,,,,Ukraine
390519 -- Other,"3,864",6.50,6.50,1,,,,Ukraine
390521 -- In aqueous dispersion,28,6.50,6.50,1,,,,Ukraine
390529 -- Other,,6.50,6.50,1,,,,Ukraine
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Ukraine
390591 -- Copolymers,,6.50,6.50,1,,,,Ukraine
390599 -- Other,"1,478",3.25,3.25,2,,,,Ukraine
390610 - Poly(methyl methacrylate),"25,636",6.50,6.50,1,,,,Ukraine
390690 - Other,"10,084",1.64,1.64,7,,,,Ukraine
390710 - Polyacetals,"8,174",6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"4,551,735",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,70,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,"59,837",6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,"712,910",6.50,6.50,1,,,,Ukraine
390760 - Poly(ethylene terephthalate),"1,725,130",6.50,6.50,2,,,,Ukraine
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Ukraine
390791 -- Unsaturated,"19,402",6.50,6.50,2,,,,Ukraine
390799 -- Other,474,3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","30,783",6.50,6.50,1,,,,Ukraine
390890 - Other,"2,748",6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,"877,915",6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,"33,140",6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,"45,108",3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms.,"205,998",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Ukraine
391190 - Other,767,2.75,2.75,6,,,,Ukraine
391211 -- Non-plasticised,"820,031",6.50,6.50,1,,,,Ukraine
391212 -- Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),223,6.33,6.33,3,,,,Ukraine
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 -- Other,42,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",195,5.00,5.00,1,,,,Ukraine
391390 - Other,,6.50,6.50,1,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","560,166",6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,"934,474",6.50,6.50,1,,,,Ukraine
391520 - Of polymers of styrene,"3,306",6.50,6.50,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Ukraine
391590 - Of other plastics,"174,266",6.50,6.50,3,,,,Ukraine
391610 - Of polymers of ethylene,"2,594",6.50,6.50,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,"814,047",6.50,6.50,2,,,,Ukraine
391690 - Of other plastics,"10,768",6.50,6.50,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"157,975",5.90,5.90,2,,,,Ukraine
391721 -- Of polymers of ethylene,"77,021",6.50,6.50,2,,,,Ukraine
391722 -- Of polymers of propylene,"1,255",6.50,6.50,2,,,,Ukraine
391723 -- Of polymers of vinyl chloride,"152,940",6.50,6.50,2,,,,Ukraine
391729 -- Of other plastics,"1,013,657",6.50,6.50,4,,,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","37,827",6.50,6.50,1,,,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","941,908",6.50,6.50,7,,,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","2,218",6.50,6.50,1,,,,Ukraine
391739 -- Other,"84,971",6.50,6.50,4,,,,Ukraine
391740 - Fittings,"456,309",6.50,6.50,1,,,,Ukraine
391810 - Of polymers of vinyl chloride,"128,935",6.50,6.50,2,,,,Ukraine
391890 - Of other plastics,962,6.50,6.50,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"183,876",6.41,6.41,9,,,,Ukraine
391990 - Other,"123,300",6.50,6.50,6,,,,Ukraine
392010 - Of polymers of ethylene,"115,336",4.88,4.88,8,,,,Ukraine
392020 - Of polymers of propylene,"1,429,196",6.50,6.50,5,,,,Ukraine
392030 - Of polymers of styrene,"25,120",6.50,6.50,1,,,,Ukraine
392043 -- Containing by weight not less than 6 % of plasticisers,"32,694",6.50,6.50,2,,,,Ukraine
392049 -- Other,"3,947",6.50,6.50,2,,,,Ukraine
392051 -- Of poly(methyl methacrylate),"2,539",6.50,6.50,1,,,,Ukraine
392059 -- Other,"11,270",3.25,3.25,2,,,,Ukraine
392061 -- Of polycarbonates,167,6.50,6.50,1,,,,Ukraine
392062 -- Of poly(ethylene terephthalate),"73,952",3.25,3.25,4,,,,Ukraine
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Ukraine
392069 -- Of other polyesters,"4,575",6.50,6.50,1,,,,Ukraine
392071 -- Of regenerated cellulose,432,6.50,6.50,2,,,,Ukraine
392073 -- Of cellulose acetate,753,6.43,6.43,3,,,,Ukraine
392079 -- Of other cellulose derivatives,70,6.10,6.10,2,,,,Ukraine
392091 -- Of poly(vinyl butyral),"2,776",6.10,6.10,1,,,,Ukraine
392092 -- Of polyamides,,6.50,6.50,1,,,,Ukraine
392093 -- Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Ukraine
392099 -- Of other plastics,"89,686",2.79,2.79,7,,,,Ukraine
392111 -- Of polymers of styrene,"9,499",6.50,6.50,1,,,,Ukraine
392112 -- Of polymers of vinyl chloride,"48,651",6.50,6.50,1,,,,Ukraine
392113 -- Of polyurethanes,"116,033",6.50,6.50,2,,,,Ukraine
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 -- Of other plastics,"171,030",6.50,6.50,1,,,,Ukraine
392190 - Other,"2,159,569",6.50,6.50,9,,,,Ukraine
"392210 - Baths, shower-baths, sinks and wash-basins","304,555",6.50,6.50,1,,,,Ukraine
392220 - Lavatory seats and covers,"1,172",6.50,6.50,1,,,,Ukraine
392290 - Other,"8,759",6.50,6.50,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","1,667,456",6.50,6.50,1,,,,Ukraine
392321 -- Of polymers of ethylene,"232,206",6.50,6.50,1,,,,Ukraine
392329 -- Of other plastics,"232,388",6.50,6.50,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","6,039,986",6.50,6.50,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","2,009,293",5.90,5.90,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","1,089,311",6.50,6.50,2,,,,Ukraine
392390 - Other,"5,495,610",6.50,6.50,2,,,,Ukraine
392410 - Tableware and kitchenware,"221,425",6.50,6.50,1,,,,Ukraine
392490 - Other,"159,872",6.50,6.50,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","100,607",6.50,6.50,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","162,062",6.50,6.50,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","16,180",6.50,6.50,1,,,,Ukraine
392590 - Other,"5,253,626",6.50,6.50,3,,,,Ukraine
392610 - Office or school supplies,"41,314",6.50,6.50,1,,,,Ukraine
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","388,033",6.50,6.50,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork or the like","39,626",6.50,6.50,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,"27,589",6.50,6.50,1,,,,Ukraine
392690 - Other,"3,475,758",6.50,6.50,3,,,,Ukraine
,2008,"98,261,720",5.62,5.62,249,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"65,653",6.50,6.50,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"4,841,176",3.25,3.25,2,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Ukraine
390190 - Other,,2.17,2.17,3,,,,Ukraine
390210 - Polypropylene,"2,708,229",6.50,6.50,1,,,,Ukraine
390220 - Polyisobutylene,,6.50,6.50,1,,,,Ukraine
390230 - Propylene copolymers,,6.50,6.50,1,,,,Ukraine
390290 - Other,161,2.17,2.17,3,,,,Ukraine
390311 -- Expansible,"3,794,177",6.50,6.50,1,,,,Ukraine
390319 -- Other,"1,123,331",6.50,6.50,1,,,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"173,597",6.50,6.50,1,,,,Ukraine
390390 - Other,,2.17,2.17,3,,,,Ukraine
"390410 - Poly(vinyl chloride), not mixed with any other substances",29,6.50,6.50,1,,,,Ukraine
390421 -- Non-plasticised,"56,132",6.50,6.50,1,,,,Ukraine
390422 -- Plasticised,"67,924",6.50,6.50,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Ukraine
390461 -- Polytetrafluoroethylene,"5,083",6.50,6.50,1,,,,Ukraine
390469 -- Other,,3.25,3.25,2,,,,Ukraine
390490 - Other,,6.50,6.50,1,,,,Ukraine
390512 -- In aqueous dispersion,"100,868",6.50,6.50,1,,,,Ukraine
390519 -- Other,,6.50,6.50,1,,,,Ukraine
390521 -- In aqueous dispersion,"25,180",6.50,6.50,1,,,,Ukraine
390529 -- Other,,6.50,6.50,1,,,,Ukraine
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Ukraine
390591 -- Copolymers,,6.50,6.50,1,,,,Ukraine
390599 -- Other,,3.25,3.25,2,,,,Ukraine
390610 - Poly(methyl methacrylate),"47,548",6.50,6.50,1,,,,Ukraine
390690 - Other,,1.64,1.64,7,,,,Ukraine
390710 - Polyacetals,,6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"6,222,551",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,"159,314",6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,"32,563",6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,"1,022,434",6.50,6.50,1,,,,Ukraine
390760 - Poly(ethylene terephthalate),"2,293,917",6.50,6.50,2,,,,Ukraine
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Ukraine
390791 -- Unsaturated,"1,260",6.50,6.50,2,,,,Ukraine
390799 -- Other,,3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","106,171",6.50,6.50,1,,,,Ukraine
390890 - Other,"7,793",6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,"4,804,043",6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,483,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,"63,793",6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,,3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms.,"1,234,453",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Ukraine
391190 - Other,,2.75,2.75,6,,,,Ukraine
391211 -- Non-plasticised,,6.50,6.50,1,,,,Ukraine
391212 -- Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Ukraine
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 -- Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",615,5.00,5.00,1,,,,Ukraine
391390 - Other,"5,420",6.50,6.50,1,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","439,755",6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,"218,259",6.50,6.50,1,,,,Ukraine
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Ukraine
391590 - Of other plastics,"594,338",6.50,6.50,3,,,,Ukraine
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,"775,772",6.50,6.50,2,,,,Ukraine
391690 - Of other plastics,"6,035",6.50,6.50,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"292,540",5.90,5.90,2,,,,Ukraine
391721 -- Of polymers of ethylene,"559,168",6.50,6.50,2,,,,Ukraine
391722 -- Of polymers of propylene,"41,279",6.50,6.50,2,,,,Ukraine
391723 -- Of polymers of vinyl chloride,"216,575",6.50,6.50,2,,,,Ukraine
391729 -- Of other plastics,"4,179,749",6.50,6.50,4,,,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","62,665",6.50,6.50,1,,,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,209,375",6.50,6.50,7,,,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",410,6.50,6.50,1,,,,Ukraine
391739 -- Other,"58,241",6.50,6.50,4,,,,Ukraine
391740 - Fittings,"320,753",6.50,6.50,1,,,,Ukraine
391810 - Of polymers of vinyl chloride,"207,595",6.50,6.50,2,,,,Ukraine
391890 - Of other plastics,366,6.50,6.50,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"99,740",6.41,6.41,9,,,,Ukraine
391990 - Other,"24,697",6.50,6.50,6,,,,Ukraine
392010 - Of polymers of ethylene,"511,796",4.88,4.88,8,,,,Ukraine
392020 - Of polymers of propylene,"2,649,240",6.50,6.50,5,,,,Ukraine
392030 - Of polymers of styrene,"17,900",6.50,6.50,1,,,,Ukraine
392043 -- Containing by weight not less than 6 % of plasticisers,"205,632",6.50,6.50,2,,,,Ukraine
392049 -- Other,"17,387",6.50,6.50,2,,,,Ukraine
392051 -- Of poly(methyl methacrylate),"52,851",6.50,6.50,1,,,,Ukraine
392059 -- Other,"40,678",3.25,3.25,2,,,,Ukraine
392061 -- Of polycarbonates,"139,744",6.50,6.50,1,,,,Ukraine
392062 -- Of poly(ethylene terephthalate),"18,764",3.25,3.25,4,,,,Ukraine
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Ukraine
392069 -- Of other polyesters,,6.50,6.50,1,,,,Ukraine
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Ukraine
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Ukraine
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Ukraine
392091 -- Of poly(vinyl butyral),"11,631",6.10,6.10,1,,,,Ukraine
392092 -- Of polyamides,"3,179",6.50,6.50,1,,,,Ukraine
392093 -- Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Ukraine
392099 -- Of other plastics,"11,587",2.79,2.79,7,,,,Ukraine
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Ukraine
392112 -- Of polymers of vinyl chloride,"69,286",6.50,6.50,1,,,,Ukraine
392113 -- Of polyurethanes,"58,139",6.50,6.50,2,,,,Ukraine
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 -- Of other plastics,"43,696",6.50,6.50,1,,,,Ukraine
392190 - Other,"1,540,206",6.50,6.50,9,,,,Ukraine
